x,y,v0_first,sigma_v0
1.165703219251637179e+01,9.999999999999999799e-13,1.358863995373630473e+02,9.999999999999999799e-13
1.543128921026837475e+01,9.999999999999999799e-13,2.381246866909451398e+02,1.405123832186016826e-12
1.892299919854614743e+01,9.999999999999999799e-13,3.580798986681781457e+02,1.069643873143102804e-12
2.229534801913076691e+01,9.999999999999999799e-13,4.970825432941581425e+02,1.025616734226519120e-12
2.560285595381064638e+01,9.999999999999999799e-13,6.555062329915772352e+02,1.069643873143102804e-12
2.887037334704265845e+01,9.999999999999999799e-13,8.334984571976311827e+02,1.002878617088697682e-12
3.211119623968259873e+01,9.999999999999999799e-13,1.031128923943405880e+03,1.544398370734828190e-12
3.533319418271646128e+01,9.999999999999999799e-13,1.248434611153548303e+03,1.170039879361503710e-12
3.854136485167826010e+01,9.999999999999999799e-13,1.485436804630180404e+03,1.693525517653708406e-12
4.173905286712874840e+01,9.999999999999999799e-13,1.742148534244968687e+03,1.115165120484524834e-12
4.492858967668096426e+01,9.999999999999999799e-13,2.018578170335563527e+03,3.633158628425087794e-12
4.811165455497515353e+01,9.999999999999999799e-13,2.314731304017261209e+03,3.233712291959612672e-12
5.128949008028310175e+01,9.999999999999999799e-13,2.630611792695458462e+03,2.112049655805086363e-12
5.446303674290038543e+01,9.999999999999999799e-13,2.966222371258517796e+03,1.914448198266963677e-12
5.763302026247473719e+01,9.999999999999999799e-13,3.321565024574823383e+03,5.595088714894355271e-12
6.080001005484646726e+01,9.999999999999999799e-13,3.696641222669431500e+03,2.697897690555034803e-12
6.396445945816747525e+01,9.999999999999999799e-13,4.091452073775550616e+03,2.592457874159794955e-12
6.712673406774898410e+01,9.999999999999999799e-13,4.505998426602292966e+03,9.506156473457009215e-12
7.028713211016653872e+01,9.999999999999999799e-13,4.940280940272003136e+03,7.959891391313964930e-12
7.344589936232767968e+01,9.999999999999999799e-13,5.394300133141165134e+03,5.110245375203493818e-12
7.660324025465317277e+01,9.999999999999999799e-13,5.868056417512116241e+03,1.219005035754306197e-11
7.975932625545414112e+01,9.999999999999999799e-13,6.361550124723976296e+03,1.378717736137576897e-12
8.291430228592761864e+01,9.999999999999999799e-13,6.874781523562182883e+03,1.226572704068706953e-11
8.606829168718537915e+01,9.999999999999999799e-13,7.407750833950424749e+03,4.405108759174921437e-12
8.922140010816356437e+01,9.999999999999999799e-13,7.960458237261010254e+03,2.151173587737931700e-11
9.237371857929996111e+01,9.999999999999999799e-13,8.532903884167706565e+03,7.094451053737137109e-12
9.552532596484421390e+01,9.999999999999999799e-13,9.125087900689741218e+03,4.368142928711689541e-12
9.867629093601445334e+01,9.999999999999999799e-13,9.737010392888969363e+03,1.432049626204805857e-12
1.018266735710893158e+02,9.999999999999999799e-13,1.036867145055317815e+04,1.764435834849614406e-11
1.049765266624335140e+02,9.999999999999999799e-13,1.102007115010861344e+04,3.378456986421632346e-12
1.081258967913838944e+02,9.999999999999999799e-13,1.169120955694100121e+04,3.523800816723883550e-12
1.112748252178303119e+02,9.999999999999999799e-13,1.238208672725868564e+04,1.150911097873447225e-11
1.144233486208057968e+02,9.999999999999999799e-13,1.309270270959846130e+04,7.056866618919953573e-12
1.175714997184708750e+02,9.999999999999999799e-13,1.382305754605039692e+04,2.592457874156103339e-12
1.207193077898484148e+02,9.999999999999999799e-13,1.457315127326015681e+04,1.556006148636529348e-11
1.238667991160417614e+02,9.999999999999999799e-13,1.534298392325384339e+04,2.598765770708755232e-11
1.270139973550964925e+02,9.999999999999999799e-13,1.613255552412046018e+04,5.184729697530682594e-12
1.301609238618851805e+02,9.999999999999999799e-13,1.694186610057946746e+04,2.644291225343941431e-11
1.333075979622130092e+02,9.999999999999999799e-13,1.777091567445501641e+04,1.109312907972655998e-11
1.364540371886224648e+02,9.999999999999999799e-13,1.861970426507396405e+04,1.465088984513113484e-11
