x,y,v0_first
1.165703219251637179e+01,9.999999999999999799e-13,1.358863995373630473e+02
1.543128921026837830e+01,9.999999999999999799e-13,2.381246866909452820e+02
1.892299919854615098e+01,9.999999999999999799e-13,3.580798986681782594e+02
2.229534801913076691e+01,9.999999999999999799e-13,4.970825432941582562e+02
2.560285595381064638e+01,9.999999999999999799e-13,6.555062329915772352e+02
2.887037334704265490e+01,9.999999999999999799e-13,8.334984571976309553e+02
3.211119623968260584e+01,9.999999999999999799e-13,1.031128923943406107e+03
3.533319418271646128e+01,9.999999999999999799e-13,1.248434611153548303e+03
3.854136485167826010e+01,9.999999999999999799e-13,1.485436804630180404e+03
4.173905286712874840e+01,9.999999999999999799e-13,1.742148534244968687e+03
4.492858967668095715e+01,9.999999999999999799e-13,2.018578170335562845e+03
4.811165455497515353e+01,9.999999999999999799e-13,2.314731304017261209e+03
5.128949008028310885e+01,9.999999999999999799e-13,2.630611792695459371e+03
5.446303674290038543e+01,9.999999999999999799e-13,2.966222371258517796e+03
5.763302026247473719e+01,9.999999999999999799e-13,3.321565024574823383e+03
6.080001005484646726e+01,9.999999999999999799e-13,3.696641222669431500e+03
6.396445945816747525e+01,9.999999999999999799e-13,4.091452073775550616e+03
6.712673406774899831e+01,9.999999999999999799e-13,4.505998426602294785e+03
7.028713211016653872e+01,9.999999999999999799e-13,4.940280940272004045e+03
7.344589936232767968e+01,9.999999999999999799e-13,5.394300133141166043e+03
7.660324025465317277e+01,9.999999999999999799e-13,5.868056417512115331e+03
7.975932625545414112e+01,9.999999999999999799e-13,6.361550124723976296e+03
8.291430228592761864e+01,9.999999999999999799e-13,6.874781523562181974e+03
8.606829168718537915e+01,9.999999999999999799e-13,7.407750833950424749e+03
8.922140010816357858e+01,9.999999999999999799e-13,7.960458237261012982e+03
9.237371857929996111e+01,9.999999999999999799e-13,8.532903884167706565e+03
9.552532596484421390e+01,9.999999999999999799e-13,9.125087900689739399e+03
9.867629093601445334e+01,9.999999999999999799e-13,9.737010392888969363e+03
1.018266735710893158e+02,9.999999999999999799e-13,1.036867145055317815e+04
1.049765266624335140e+02,9.999999999999999799e-13,1.102007115010861344e+04
1.081258967913838944e+02,9.999999999999999799e-13,1.169120955694100121e+04
1.112748252178303119e+02,9.999999999999999799e-13,1.238208672725868564e+04
1.144233486208057968e+02,9.999999999999999799e-13,1.309270270959845948e+04
1.175714997184708892e+02,9.999999999999999799e-13,1.382305754605039874e+04
1.207193077898484148e+02,9.999999999999999799e-13,1.457315127326015681e+04
1.238667991160417472e+02,9.999999999999999799e-13,1.534298392325384157e+04
1.270139973550964925e+02,9.999999999999999799e-13,1.613255552412046018e+04
1.301609238618851805e+02,9.999999999999999799e-13,1.694186610057947109e+04
1.333075979622130092e+02,9.999999999999999799e-13,1.777091567445502005e+04
1.364540371886224648e+02,9.999999999999999799e-13,1.861970426507396405e+04
1.396002574840085799e+02,9.999999999999999799e-13,1.948823188960149128e+04
1.427462733780646431e+02,9.999999999999999799e-13,2.037649856332516720e+04
1.458920981407024442e+02,9.999999999999999799e-13,2.128450429989635450e+04
1.490377439158824302e+02,9.999999999999999799e-13,2.221224911153614812e+04
1.521832218387153262e+02,9.999999999999999799e-13,2.315973300921163900e+04
1.553285421382282721e+02,9.999999999999999799e-13,2.412695600278735219e+04
1.584737142278042370e+02,9.999999999999999799e-13,2.511391810115575936e+04
1.616187467849880477e+02,9.999999999999999799e-13,2.612061931235008524e+04
1.647636478220911442e+02,9.999999999999999799e-13,2.714705964364208194e+04
1.679084247488110861e+02,9.999999999999999799e-13,2.819323910162715401e+04
1.710530844279005862e+02,9.999999999999999799e-13,2.925915769229848593e+04
1.741976332247711525e+02,9.999999999999999799e-13,3.034481542111189265e+04
1.773420770517889764e+02,9.999999999999999799e-13,3.145021229304266308e+04
1.804864214079150031e+02,9.999999999999999799e-13,3.257534831263548040e+04
1.836306714142505143e+02,9.999999999999999799e-13,3.372022348404844524e+04
1.867748318459739778e+02,9.999999999999999799e-13,3.488483781109185657e+04
1.899189071610896917e+02,9.999999999999999799e-13,3.606919129726260144e+04
1.930629015263538690e+02,9.999999999999999799e-13,3.727328394577460858e+04
1.962068188406963429e+02,9.999999999999999799e-13,3.849711575958583853e+04
1.993506627564163693e+02,9.999999999999999799e-13,3.974068674142244708e+04
2.024944366983949067e+02,9.999999999999999799e-13,4.100399689380025666e+04
2.056381438815373883e+02,9.999999999999999799e-13,4.228704621904387750e+04
2.087817873266343156e+02,9.999999999999999799e-13,4.358983471930395899e+04
2.119253698748041757e+02,9.999999999999999799e-13,4.491236239657255646e+04
2.150688942006653690e+02,9.999999999999999799e-13,4.625462925269699190e+04
2.182123628243648739e+02,9.999999999999999799e-13,4.761663528939225944e+04
2.213557781225786982e+02,9.999999999999999799e-13,4.899838050825229584e+04
2.244991423385845053e+02,9.999999999999999799e-13,5.039986491076002130e+04
2.276424575914971342e+02,9.999999999999999799e-13,5.182108849829657265e+04
2.307857258847469382e+02,9.999999999999999799e-13,5.326205127214954700e+04
2.339289491138719086e+02,9.999999999999999799e-13,5.472275323352046689e+04
2.370721290736886147e+02,9.999999999999999799e-13,5.620319438353167789e+04
2.402152674648979485e+02,9.999999999999999799e-13,5.770337472323246038e+04
2.433583659001774890e+02,9.999999999999999799e-13,5.922329425360466848e+04
2.465014259098066987e+02,9.999999999999999799e-13,6.076295297556791775e+04
2.496444489468656229e+02,9.999999999999999799e-13,6.232235088998419815e+04
2.527874363920450662e+02,9.999999999999999799e-13,6.390148799766223237e+04
2.559303895581009272e+02,9.999999999999999799e-13,6.550036429936129571e+04
2.590733096939837878e+02,9.999999999999999799e-13,6.711897979579484672e+04
2.622161979886707286e+02,9.999999999999999799e-13,6.875733448763377964e+04
2.653590555747239819e+02,9.999999999999999799e-13,7.041542837550946570e+04
2.685018835315993329e+02,9.999999999999999799e-13,7.209326146001653979e+04
2.716446828887239349e+02,9.999999999999999799e-13,7.379083374171539617e+04
2.747874546283626387e+02,9.999999999999999799e-13,7.550814522113445855e+04
2.779301996882895196e+02,9.999999999999999799e-13,7.724519589877249382e+04
2.810729189642796086e+02,9.999999999999999799e-13,7.900198577510048926e+04
2.842156133124349253e+02,9.999999999999999799e-13,8.077851485056352976e+04
2.873582835513576583e+02,9.999999999999999799e-13,8.257478312558247126e+04
2.905009304641819199e+02,9.999999999999999799e-13,8.439079060055545415e+04
2.936435548004748171e+02,9.999999999999999799e-13,8.622653727585946035e+04
2.967861572780166171e+02,9.999999999999999799e-13,8.808202315185162297e+04
2.999287385844684195e+02,9.999999999999999799e-13,8.995724822887040500e+04
3.030712993789362599e+02,9.999999999999999799e-13,9.185221250723682169e+04
3.062138402934384658e+02,9.999999999999999799e-13,9.376691598725543008e+04
3.093563619342837114e+02,9.999999999999999799e-13,9.570135866921553679e+04
3.124988648833652860e+02,9.999999999999999799e-13,9.765554055339178012e+04
3.156413496993783951e+02,9.999999999999999799e-13,9.962946164004527964e+04
3.187838169189652149e+02,9.999999999999999799e-13,1.016231219294243492e+05
3.219262670577925860e+02,9.999999999999999799e-13,1.036365214217651956e+05
3.250687006115671807e+02,9.999999999999999799e-13,1.056696601172927039e+05
3.282111180569922908e+02,9.999999999999999799e-13,1.077225380162209476e+05
3.313535198526703311e+02,9.999999999999999799e-13,1.097951551187539881e+05
3.344959064399537851e+02,9.999999999999999799e-13,1.118875114250863262e+05
3.376382782437491414e+02,9.999999999999999799e-13,1.139996069354033680e+05
3.407806356732760946e+02,9.999999999999999799e-13,1.161314416498821229e+05
3.439229791227847386e+02,9.999999999999999799e-13,1.182830155686914222e+05
3.470653089722344475e+02,9.999999999999999799e-13,1.204543286919925740e+05
3.502076255879355813e+02,9.999999999999999799e-13,1.226453810199396685e+05
3.533499293231568004e+02,9.999999999999999799e-13,1.248561725526798982e+05
3.564922205187008899e+02,9.999999999999999799e-13,1.270867032903540676e+05
3.596344995034498879e+02,9.999999999999999799e-13,1.293369732330969127e+05
3.627767665948815647e+02,9.999999999999999799e-13,1.316069823810371745e+05
3.659190220995599248e+02,9.999999999999999799e-13,1.338967307342982385e+05
3.690612663136002425e+02,9.999999999999999799e-13,1.362062182929981791e+05
3.722034995231105654e+02,9.999999999999999799e-13,1.385354450572501519e+05
3.753457220046108205e+02,9.999999999999999799e-13,1.408844110271625977e+05
3.784879340254315139e+02,9.999999999999999799e-13,1.432531162028394174e+05
3.816301358440922513e+02,9.999999999999999799e-13,1.456415605843802914e+05
3.847723277106616706e+02,9.999999999999999799e-13,1.480497441718808259e+05
3.879145098671004916e+02,9.999999999999999799e-13,1.504776669654327852e+05
3.910566825475870587e+02,9.999999999999999799e-13,1.529253289651242667e+05
3.941988459788281602e+02,9.999999999999999799e-13,1.553927301710398751e+05
3.973410003803544441e+02,9.999999999999999799e-13,1.578798705832608102e+05
4.004831459648023610e+02,9.999999999999999799e-13,1.603867502018652158e+05
4.036252829381826928e+02,9.999999999999999799e-13,1.629133690269280341e+05
4.067674115001366317e+02,9.999999999999999799e-13,1.654597270585215010e+05
4.099095318441802647e+02,9.999999999999999799e-13,1.680258242967150290e+05
4.130516441579374032e+02,9.999999999999999799e-13,1.706116607415753533e+05
4.161937486233626942e+02,9.999999999999999799e-13,1.732172363931667933e+05
4.193358454169534753e+02,9.999999999999999799e-13,1.758425512515511073e+05
4.224779347099537858e+02,9.999999999999999799e-13,1.784876053167879872e+05
4.256200166685475210e+02,9.999999999999999799e-13,1.811523985889346804e+05
4.287620914540446506e+02,9.999999999999999799e-13,1.838369310680465424e+05
4.319041592230582864e+02,9.999999999999999799e-13,1.865412027541768912e+05
4.350462201276744736e+02,9.999999999999999799e-13,1.892652136473770079e+05
4.381882743156147058e+02,9.999999999999999799e-13,1.920089637476963981e+05
4.413303219303913920e+02,9.999999999999999799e-13,1.947724530551829084e+05
4.444723631114566729e+02,9.999999999999999799e-13,1.975556815698826103e+05
4.476143979943450404e+02,9.999999999999999799e-13,2.003586492918399163e+05
4.507564267108099330e+02,9.999999999999999799e-13,2.031813562210977834e+05
4.538984493889549299e+02,9.999999999999999799e-13,2.060238023576976557e+05
4.570404661533588637e+02,9.999999999999999799e-13,2.088859877016795799e+05
4.601824771251967263e+02,9.999999999999999799e-13,2.117679122530822060e+05
4.633244824223547766e+02,9.999999999999999799e-13,2.146695760119429324e+05
4.664664821595413855e+02,9.999999999999999799e-13,2.175909789782977314e+05
4.696084764483937875e+02,9.999999999999999799e-13,2.205321211521816149e+05
4.727504653975798306e+02,9.999999999999999799e-13,2.234930025336283143e+05
4.758924491128960881e+02,9.999999999999999799e-13,2.264736231226703676e+05
4.790344276973623892e+02,9.999999999999999799e-13,2.294739829193394980e+05
4.821764012513118587e+02,9.999999999999999799e-13,2.324940819236660900e+05
4.853183698724783994e+02,9.999999999999999799e-13,2.355339201356797421e+05
4.884603336560801381e+02,9.999999999999999799e-13,2.385934975554091507e+05
4.916022926948997451e+02,9.999999999999999799e-13,2.416728141828818771e+05
4.947442470793620259e+02,9.999999999999999799e-13,2.447718700181248132e+05
4.978861968976082153e+02,9.999999999999999799e-13,2.478906650611638906e+05
5.010281422355677705e+02,9.999999999999999799e-13,2.510291993120243133e+05
5.041700831770270952e+02,9.999999999999999799e-13,2.541874727707304410e+05
5.073120198036962165e+02,9.999999999999999799e-13,2.573654854373058479e+05
5.104539521952725636e+02,9.999999999999999799e-13,2.605632373117735842e+05
5.135958804295023583e+02,9.999999999999999799e-13,2.637807283941556816e+05
5.167378045822405284e+02,9.999999999999999799e-13,2.670179586844737642e+05
5.198797247275072095e+02,9.999999999999999799e-13,2.702749281827487284e+05
5.230216409375435660e+02,9.999999999999999799e-13,2.735516368890007143e+05
5.261635532828641999e+02,9.999999999999999799e-13,2.768480848032494541e+05
5.293054618323092200e+02,9.999999999999999799e-13,2.801642719255140983e+05
5.324473666530927858e+02,9.999999999999999799e-13,2.835001982558130403e+05
5.355892678108517657e+02,9.999999999999999799e-13,2.868558637941642664e+05
5.387311653696908706e+02,9.999999999999999799e-13,2.902312685405852390e+05
5.418730593922279013e+02,9.999999999999999799e-13,2.936264124950928963e+05
5.450149499396358124e+02,9.999999999999999799e-13,2.970412956577037694e+05
5.481568370716848904e+02,9.999999999999999799e-13,3.004759180284336326e+05
5.512987208467820892e+02,9.999999999999999799e-13,3.039302796072982019e+05
5.544406013220104796e+02,9.999999999999999799e-13,3.074043803943126113e+05
5.575824785531655152e+02,9.999999999999999799e-13,3.108982203894912964e+05
5.607243525947919807e+02,9.999999999999999799e-13,3.144117995928485761e+05
5.638662235002186662e+02,9.999999999999999799e-13,3.179451180043985951e+05
5.670080913215916780e+02,9.999999999999999799e-13,3.214981756241544499e+05
5.701499561099076345e+02,9.999999999999999799e-13,3.250709724521296448e+05
5.732918179150443621e+02,9.999999999999999799e-13,3.286635084883363452e+05
5.764336767857926134e+02,9.999999999999999799e-13,3.322757837327876478e+05
5.795755327698841484e+02,9.999999999999999799e-13,3.359077981854950776e+05
5.827173859140215200e+02,9.999999999999999799e-13,3.395595518464706838e+05
5.858592362639046769e+02,9.999999999999999799e-13,3.432310447157257004e+05
5.890010838642585895e+02,9.999999999999999799e-13,3.469222767932713614e+05
5.921429287588584884e+02,9.999999999999999799e-13,3.506332480791184935e+05
5.952847709905551028e+02,9.999999999999999799e-13,3.543639585732776322e+05
5.984266106012993305e+02,9.999999999999999799e-13,3.581144082757590804e+05
6.015684476321648617e+02,9.999999999999999799e-13,3.618845971865726751e+05
6.047102821233721670e+02,9.999999999999999799e-13,3.656745253057283699e+05
6.078521141143094155e+02,9.999999999999999799e-13,3.694841926332354778e+05
6.109939436435547577e+02,9.999999999999999799e-13,3.733135991691034287e+05
6.141357707488964479e+02,9.999999999999999799e-13,3.771627449133410701e+05
6.172775954673530805e+02,9.999999999999999799e-13,3.810316298659572494e+05
6.204194178351937126e+02,9.999999999999999799e-13,3.849202540269606980e+05
6.235612378879554853e+02,9.999999999999999799e-13,3.888286173963594483e+05
6.267030556604632920e+02,9.999999999999999799e-13,3.927567199741617078e+05
6.298448711868467171e+02,9.999999999999999799e-13,3.967045617603755090e+05
6.329866845005577716e+02,9.999999999999999799e-13,4.006721427550085937e+05
6.361284956343872636e+02,9.999999999999999799e-13,4.046594629580686451e+05
6.392703046204811699e+02,9.999999999999999799e-13,4.086665223695627647e+05
6.424121114903564376e+02,9.999999999999999799e-13,4.126933209894981119e+05
6.455539162749164461e+02,9.999999999999999799e-13,4.167398588178819045e+05
6.486957190044659001e+02,9.999999999999999799e-13,4.208061358547210111e+05
