# x, y, v0
2.887037334704265490e+01,1.000000000000000062e-09,8.334984571976309553e+02
2.887172409518825589e+01,7.661266567954558848e-01,8.341634022829266542e+02
2.887172611322822746e+01,7.667006986651763167e-01,8.341643987185983633e+02
2.887172813126079163e+01,7.672743147799775398e-01,8.341653951595568515e+02
2.887173014928592352e+01,7.678475060848412026e-01,8.341663916057865436e+02
2.887173216730359471e+01,7.684202735213967461e-01,8.341673880572718645e+02
2.887173418531376967e+01,7.689926180278001677e-01,8.341683845139971254e+02
2.887173620331641644e+01,7.695645405388512605e-01,8.341693809759466376e+02
2.887173822131151013e+01,7.701360419856360107e-01,8.341703774431051670e+02
2.887174023929900812e+01,7.707071232964353147e-01,8.341713739154574796e+02
2.887174225727889265e+01,7.712777853954191354e-01,8.341723703929881140e+02
2.887174427525112463e+01,7.718480292038031321e-01,8.341733668756819498e+02
2.887174629321567565e+01,7.724178556394708517e-01,8.341743633635238666e+02
2.887174831117252083e+01,7.729872656166988376e-01,8.341753598564987442e+02
2.887175032912161754e+01,7.735562600464990224e-01,8.341763563545914621e+02
2.887175234706294447e+01,7.741248398367266415e-01,8.341773528577870138e+02
2.887175436499647674e+01,7.746930058918233275e-01,8.341783493660707336e+02
2.887175638292217172e+01,7.752607591130326048e-01,8.341793458794276148e+02
2.887175840084000811e+01,7.758281003980853630e-01,8.341803423978428782e+02
2.887176041874995391e+01,7.763950306418311298e-01,8.341813389213018581e+02
2.887176243665198072e+01,7.769615507356611994e-01,8.341823354497898890e+02
2.887176445454605656e+01,7.775276615680417613e-01,8.341833319832926463e+02
2.887176647243215655e+01,7.780933640236812332e-01,8.341843285217953508e+02
2.887176849031025228e+01,7.786586589846463680e-01,8.341853250652836778e+02
2.887177050818030466e+01,7.792235473296734716e-01,8.341863216137430754e+02
2.887177252604229594e+01,7.797880299340949062e-01,8.341873181671593329e+02
2.887177454389619768e+01,7.803521076705968174e-01,8.341883147255183530e+02
2.887177656174197438e+01,7.809157814082573479e-01,8.341893112888056976e+02
2.887177857957959759e+01,7.814790520136259966e-01,8.341903078570074968e+02
2.887178059740904246e+01,7.820419203495140303e-01,8.341913044301093123e+02
2.887178261523028766e+01,7.826043872758565723e-01,8.341923010080972745e+02
2.887178463304329057e+01,7.831664536500360096e-01,8.341932975909575134e+02
2.887178665084803697e+01,7.837281203257209228e-01,8.341942941786760457e+02
2.887178866864448423e+01,7.842893881540839995e-01,8.341952907712392289e+02
2.887179068643262170e+01,7.848502579827717485e-01,8.341962873686330795e+02
2.887179270421241029e+01,7.854107306570419222e-01,8.341972839708440688e+02
2.887179472198382157e+01,7.859708070183946127e-01,8.341982805778580996e+02
2.887179673974683780e+01,7.865304879061362220e-01,8.341992771896619843e+02
2.887179875750142344e+01,7.870897741561959648e-01,8.342002738062420804e+02
2.887180077524755717e+01,7.876486666017374905e-01,8.342012704275848591e+02
2.887180279298520702e+01,7.882071660727936191e-01,8.342022670536769056e+02
2.887180481071434457e+01,7.887652733968493202e-01,8.342032636845049183e+02
2.887180682843495561e+01,7.893229893979645251e-01,8.342042603200553685e+02
2.887180884614699750e+01,7.898803148979739452e-01,8.342052569603152961e+02
2.887181086385045248e+01,7.904372507152136462e-01,8.342062536052711721e+02
2.887181288154529213e+01,7.909937976655576630e-01,8.342072502549100363e+02
2.887181489923149158e+01,7.915499565620527367e-01,8.342082469092188148e+02
