x,y,v0_first,sigma_v0
1.165703219251637002e+01,9.999999999999999799e-13,1.358863995373630189e+02,1.025613596128002255e-12
1.543128921026837830e+01,9.999999999999999799e-13,2.381246866909452535e+02,1.022604427556028517e-12
1.892299919854614743e+01,9.999999999999999799e-13,3.580798986681781457e+02,1.025409300683591236e-12
2.229534801913076691e+01,9.999999999999999799e-13,4.970825432941581425e+02,1.021772800801896066e-12
2.560285595381064638e+01,9.999999999999999799e-13,6.555062329915773489e+02,1.025002789019365761e-12
2.887037334704265845e+01,9.999999999999999799e-13,8.334984571976311827e+02,1.021145292980769342e-12
3.211119623968259873e+01,9.999999999999999799e-13,1.031128923943405880e+03,1.023518942560343896e-12
3.533319418271645418e+01,9.999999999999999799e-13,1.248434611153548076e+03,1.023722237307276291e-12
3.854136485167826010e+01,9.999999999999999799e-13,1.485436804630180404e+03,1.023523782260092164e-12
4.173905286712874840e+01,9.999999999999999799e-13,1.742148534244968687e+03,1.025475496136711732e-12
4.492858967668095715e+01,9.999999999999999799e-13,2.018578170335562845e+03,1.021937787930057906e-12
4.811165455497515353e+01,9.999999999999999799e-13,2.314731304017261209e+03,1.020555516474454694e-12
5.128949008028310175e+01,9.999999999999999799e-13,2.630611792695458917e+03,1.021913234289223414e-12
5.446303674290038543e+01,9.999999999999999799e-13,2.966222371258517796e+03,1.023269119704160750e-12
5.763302026247473009e+01,9.999999999999999799e-13,3.321565024574822928e+03,1.021105842383271953e-12
6.080001005484647436e+01,9.999999999999999799e-13,3.696641222669431954e+03,1.022265628684189892e-12
6.396445945816747525e+01,9.999999999999999799e-13,4.091452073775550616e+03,1.023424484666851937e-12
6.712673406774898410e+01,9.999999999999999799e-13,4.505998426602292966e+03,1.022533998865071014e-12
7.028713211016653872e+01,9.999999999999999799e-13,4.940280940272003136e+03,1.023594923500892558e-12
7.344589936232767968e+01,9.999999999999999799e-13,5.394300133141166043e+03,1.024655300691254715e-12
7.660324025465315856e+01,9.999999999999999799e-13,5.868056417512113512e+03,1.023377453692992243e-12
7.975932625545414112e+01,9.999999999999999799e-13,6.361550124723976296e+03,1.021906553233780879e-12
8.291430228592761864e+01,9.999999999999999799e-13,6.874781523562182883e+03,1.020242749583522715e-12
8.606829168718536494e+01,9.999999999999999799e-13,7.407750833950422020e+03,1.026265958158487342e-12
8.922140010816357858e+01,9.999999999999999799e-13,7.960458237261012073e+03,1.021782568387779895e-12
9.237371857929996111e+01,9.999999999999999799e-13,8.532903884167706565e+03,1.022552177389522198e-12
9.552532596484421390e+01,9.999999999999999799e-13,9.125087900689741218e+03,1.023321612786383870e-12
9.867629093601445334e+01,9.999999999999999799e-13,9.737010392888967544e+03,1.024090891343798486e-12
1.018266735710893016e+02,9.999999999999999799e-13,1.036867145055317633e+04,1.021752524263400316e-12
1.049765266624335140e+02,9.999999999999999799e-13,1.102007115010861344e+04,1.022425405477982086e-12
1.081258967913838944e+02,9.999999999999999799e-13,1.169120955694100121e+04,1.019798443017998944e-12
1.112748252178303119e+02,9.999999999999999799e-13,1.238208672725868564e+04,1.020375029033583584e-12
1.144233486208057826e+02,9.999999999999999799e-13,1.309270270959845766e+04,1.024443464368015560e-12
1.175714997184708750e+02,9.999999999999999799e-13,1.382305754605039692e+04,1.025115981997521545e-12
1.207193077898484290e+02,9.999999999999999799e-13,1.457315127326015863e+04,1.022104365442034406e-12
1.238667991160417472e+02,9.999999999999999799e-13,1.534298392325383975e+04,1.022680688316703766e-12
1.270139973550964925e+02,9.999999999999999799e-13,1.613255552412046018e+04,1.023256957525515013e-12
1.301609238618851805e+02,9.999999999999999799e-13,1.694186610057946746e+04,1.027805373141439664e-12
1.333075979622130092e+02,9.999999999999999799e-13,1.777091567445501641e+04,1.022375237697072559e-12
1.364540371886224648e+02,9.999999999999999799e-13,1.861970426507396405e+04,1.020821233703876312e-12
1.396002574840085515e+02,9.999999999999999799e-13,1.948823188960148764e+04,1.021301308822190864e-12
1.427462733780646715e+02,9.999999999999999799e-13,2.037649856332517084e+04,1.023959488026271368e-12
1.458920981407024442e+02,9.999999999999999799e-13,2.128450429989635450e+04,1.022261367516144512e-12
1.490377439158824018e+02,9.999999999999999799e-13,2.221224911153614448e+04,1.025015490466395923e-12
1.521832218387152977e+02,9.999999999999999799e-13,2.315973300921163172e+04,1.023221316810885191e-12
1.553285421382282436e+02,9.999999999999999799e-13,2.412695600278734491e+04,1.023701254600727963e-12
1.584737142278042370e+02,9.999999999999999799e-13,2.511391810115575936e+04,1.024181169775528923e-12
