x,y,v0_first
1.165737860617491428e+01,9.458309334288271586e+00,4.643486050461996939e+01
1.543155092650324889e+01,9.458309334288271586e+00,1.486731485341786083e+02
1.892321263328755165e+01,9.458309334288271586e+00,2.686283609015289358e+02
2.229552917531172795e+01,9.458309334288271586e+00,4.076310057440917944e+02
2.560301371009760629e+01,9.458309334288271586e+00,5.660546955763612686e+02
2.887051325030193283e+01,9.458309334288271586e+00,7.440469198727747653e+02
3.211132202425520887e+01,9.458309334288271586e+00,9.416773866823327808e+02
3.533330849782374372e+01,9.458309334288271586e+00,1.158983073939298947e+03
3.854146965172015626e+01,9.458309334288271586e+00,1.395985267451380878e+03
4.173914963863986571e+01,9.458309334288271586e+00,1.652696997093685695e+03
4.492867957851832017e+01,9.458309334288271586e+00,1.929126633206084307e+03
4.811173850910450511e+01,9.458309334288271586e+00,2.225279766905364795e+03
5.128956883286344492e+01,9.458309334288271586e+00,2.541160255597952982e+03
5.446311090670479871e+01,9.458309334288271586e+00,2.876770834172942614e+03
5.763309034714637846e+01,9.458309334288271586e+00,3.232113487499252642e+03
6.080007648897672112e+01,9.458309334288271586e+00,3.607189685602334976e+03
6.396452260572871040e+01,9.458309334288271586e+00,4.002000536715695034e+03
6.712679424053973776e+01,9.458309334288271586e+00,4.416546889548674699e+03
7.028718957738232120e+01,9.458309334288271586e+00,4.850829403223798181e+03
7.344595435802280292e+01,9.458309334288271586e+00,5.304848596097685004e+03
7.660329298363008377e+01,9.458309334288271586e+00,5.778604880472785226e+03
7.975937689796353425e+01,9.458309334288271586e+00,6.272098587688315092e+03
8.291435100145727688e+01,9.458309334288271586e+00,6.785329986529774942e+03
8.606833861754277848e+01,9.458309334288271586e+00,7.318299296920919915e+03
8.922144538000486591e+01,9.458309334288271586e+00,7.871006700234108393e+03
9.237376230622105311e+01,9.458309334288271586e+00,8.443452347143140287e+03
9.552536824912202462e+01,9.458309334288271586e+00,9.035636363667284968e+03
9.867633187006653372e+01,9.458309334288271586e+00,9.647558855868423052e+03
1.018267132387049685e+02,9.458309334288271586e+00,1.027921991353436715e+04
1.049765651398180779e+02,9.458309334288271586e+00,1.093061961309138314e+04
1.081259341480493390e+02,9.458309334288271586e+00,1.160175801992521701e+04
1.112748615173585023e+02,9.458309334288271586e+00,1.229263519024422749e+04
1.144233839215057458e+02,9.458309334288271586e+00,1.300325117258521459e+04
1.175715340739473191e+02,9.458309334288271586e+00,1.373360600903827071e+04
1.207193412494955282e+02,9.458309334288271586e+00,1.448369973624906561e+04
1.238668317254735882e+02,9.458309334288271586e+00,1.525353238624370533e+04
1.270140291565238613e+02,9.458309334288271586e+00,1.604310398711120797e+04
1.301609548944464620e+02,9.458309334288271586e+00,1.685241456357104107e+04
1.333076282622657800e+02,9.458309334288271586e+00,1.768146413744735401e+04
1.364540667900011499e+02,9.458309334288271586e+00,1.853025272806701105e+04
1.396002864182530345e+02,9.458309334288271586e+00,1.939878035259520038e+04
1.427463016746233961e+02,9.458309334288271586e+00,2.028704702631950204e+04
1.458921258271136310e+02,9.458309334288271586e+00,2.119505276289127141e+04
1.490377710179358814e+02,9.458309334288271586e+00,2.212279757453160710e+04
1.521832483805976892e+02,9.458309334288271586e+00,2.307028147220760729e+04
1.553285681426532676e+02,9.458309334288271586e+00,2.403750446578379342e+04
1.584737397161300976e+02,9.458309334288271586e+00,2.502446656415266625e+04
1.616187717773232464e+02,9.458309334288271586e+00,2.603116777534741050e+04
1.647636723373902043e+02,9.458309334288271586e+00,2.705760810663980010e+04
1.679084488049614095e+02,9.458309334288271586e+00,2.810378756462526144e+04
1.710531080418009822e+02,9.458309334288271586e+00,2.916970615529694987e+04
1.741976564124035178e+02,9.458309334288271586e+00,3.025536388411069856e+04
1.773420998282834944e+02,9.458309334288271586e+00,3.136076075604178550e+04
1.804864437876096872e+02,9.458309334288271586e+00,3.248589677563490113e+04
1.836306934107456073e+02,9.458309334288271586e+00,3.363077194704816065e+04
1.867748534721816611e+02,9.458309334288271586e+00,3.479538627409184119e+04
1.899189284292799300e+02,9.458309334288271586e+00,3.597973976026286255e+04
1.930629224481961330e+02,9.458309334288271586e+00,3.718383240877510980e+04
1.962068394272984051e+02,9.458309334288271586e+00,3.840766422258657985e+04
1.993506830183596605e+02,9.458309334288271586e+00,3.965123520442342124e+04
2.024944566457672579e+02,9.458309334288271586e+00,4.091454535680143454e+04
2.056381635239634704e+02,9.458309334288271586e+00,4.219759468204525911e+04
2.087818066733033788e+02,9.458309334288271586e+00,4.350038318230554432e+04
2.119253889344960271e+02,9.458309334288271586e+00,4.482291085957433097e+04
2.150689129817743606e+02,9.458309334288271586e+00,4.616517771569894830e+04
