x,y,v0_first
4.493527382608779597e+00,2.798575375677237354e+00,1.235976420490792194e+01
7.725320431668072807e+00,2.798575375677237354e+00,5.184855163860118665e+01
1.090417025743745505e+01,2.798575375677237354e+00,1.110689048698366292e+02
1.406623158623684766e+01,2.798575375677237354e+00,1.900268469043001858e+02
1.722078604426531356e+01,2.798575375677237354e+00,2.887234478490160541e+02
2.037132897253052022e+01,2.798575375677237354e+00,4.071590199737144644e+02
2.351947503000262429e+01,2.798575375677237354e+00,5.453336815535699316e+02
2.666607413143774963e+01,2.798575375677237354e+00,7.032474854499865842e+02
2.981161656668349025e+01,2.798575375677237354e+00,8.809004581856105460e+02
3.295640511940288775e+01,2.798575375677237354e+00,1.078292614260858045e+03
3.610063692348649766e+01,2.798575375677237354e+00,1.295423962148049441e+03
3.924444586435699023e+01,2.798575375677237354e+00,1.532294507067099630e+03
4.238792606993184364e+01,2.798575375677237354e+00,1.788904252376660679e+03
4.553114565273669001e+01,2.798575375677237354e+00,2.065253200317376013e+03
4.867415511915818627e+01,2.798575375677237354e+00,2.361341352430525603e+03
5.181699271414630914e+01,2.798575375677237354e+00,2.677168709804544505e+03
5.495968792996510643e+01,2.798575375677237354e+00,3.012735273225805031e+03
5.810226387506132539e+01,2.798575375677237354e+00,3.368041043273909054e+03
6.124473891296306505e+01,2.798575375677237354e+00,3.743086020383665073e+03
6.438712782086005859e+01,2.798575375677237354e+00,4.137870204886425199e+03
6.752944262447024926e+01,2.798575375677237354e+00,4.552393597038271764e+03
7.067169321003289895e+01,2.798575375677237354e+00,4.986656197039663311e+03
7.381388777989307926e+01,2.798575375677237354e+00,5.440658005049301210e+03
7.695603319641361395e+01,2.798575375677237354e+00,5.914399021194167290e+03
8.009813524489933911e+01,2.798575375677237354e+00,6.407879245576838002e+03
8.324019883694560917e+01,2.798575375677237354e+00,6.921098678280895001e+03
8.638222816938881010e+01,2.798575375677237354e+00,7.454057319375003317e+03
8.952422684977145195e+01,2.798575375677237354e+00,8.006755168915991817e+03
9.266619799627353871e+01,2.798575375677237354e+00,8.579192226951221528e+03
9.580814431797418251e+01,2.798575375677237354e+00,9.171368493520420088e+03
9.895006817981708025e+01,2.798575375677237354e+00,9.783283968657100559e+03
1.020919716555766144e+02,2.798575375677237354e+00,1.041493865238971011e+04
1.052338565713328506e+02,2.798575375677237354e+00,1.106633254474250680e+04
1.083757245413825814e+02,2.798575375677237354e+00,1.173746564573628712e+04
1.115175769980782121e+02,2.798575375677237354e+00,1.242833795538895538e+04
1.146594152167598963e+02,2.798575375677237354e+00,1.313894947371600210e+04
1.178012403366969210e+02,2.798575375677237354e+00,1.386930020073088053e+04
