x,y,v0_first,sigma_v0
4.493409457909068649e+00,9.999999999999999799e-13,2.019072855642667008e+01,1.117692062124788810e-12
7.725251836937706784e+00,9.999999999999999799e-13,5.967951594410941851e+01,1.017307656197116072e-12
1.090412165942889899e+01,9.999999999999999799e-13,1.188998691636264624e+02,1.051922968587348263e-12
1.406619391283147280e+01,9.999999999999999799e-13,1.978578111933771879e+02,1.058846031065394742e-12
1.722075527193076994e+01,9.999999999999999799e-13,2.965544121357313543e+02,1.121153593363812655e-12
2.037130295928756141e+01,9.999999999999999799e-13,4.149899842590781986e+02,1.179999624431207514e-12
2.351945249868900589e+01,9.999999999999999799e-13,5.531646458380885178e+02,1.093461343455626934e-12
2.666605425881267166e+01,9.999999999999999799e-13,7.110784497339413974e+02,1.301153217797020084e-12
2.981159879089295828e+01,9.999999999999999799e-13,8.887314224691704112e+02,1.096922874694650173e-12
3.295638903982248280e+01,9.999999999999999799e-13,1.086123578544131306e+03,2.204612871178078903e-12
3.610062224437560729e+01,9.999999999999999799e-13,1.303254926431106924e+03,1.737306153913945821e-12
3.924443236116419342e+01,9.999999999999999799e-13,1.540125471349991585e+03,1.138461249558928650e-12
4.238791356813192124e+01,9.999999999999999799e-13,1.796735216659422349e+03,1.353076186378368077e-12
4.553113401399128435e+01,9.999999999999999799e-13,2.073084164600034001e+03,2.235766652329288461e-12
4.867414423195439355e+01,9.999999999999999799e-13,2.369172316713099463e+03,2.869226869070536822e-12
5.181698248727966671e+01,9.999999999999999799e-13,2.684999674087047879e+03,1.872305872235851348e-12
5.495967828788893428e+01,9.999999999999999799e-13,3.020566237508250651e+03,1.526152748333529027e-12
5.810225475449558985e+01,9.999999999999999799e-13,3.375872007556305562e+03,1.958844153211431525e-12
6.124473026037440349e+01,9.999999999999999799e-13,3.750916984666019744e+03,2.145766840114685449e-12
6.438711959055741829e+01,9.999999999999999799e-13,4.145701169168742126e+03,2.768842463138864496e-12
6.752943477714410392e+01,9.999999999999999799e-13,4.560224561320560497e+03,6.258065952078272200e-12
7.067168571161950297e+01,9.999999999999999799e-13,4.994487161321923850e+03,1.927690372056222177e-12
7.381388060068064760e+01,9.999999999999999799e-13,5.448488969331538101e+03,2.928072900133931891e-12
7.695602631033118257e+01,9.999999999999999799e-13,5.922229985476384172e+03,1.006923062476046362e-12
8.009812862894510488e+01,9.999999999999999799e-13,6.415710209859035785e+03,5.043068487181120837e-12
8.324019247072341443e+01,9.999999999999999799e-13,6.928929642563078232e+03,5.925758953128036988e-12
8.638222203472871286e+01,9.999999999999999799e-13,7.461888283657171087e+03,1.792690653738317247e-12
8.952422093041718654e+01,9.999999999999999799e-13,8.014586133198146854e+03,2.398458620567379693e-12
9.266619227762284083e+01,9.999999999999999799e-13,8.587023191233367470e+03,2.789611650573003932e-12
9.580813878686170426e+01,9.999999999999999799e-13,9.179199457802553297e+03,4.139608833792057592e-12
9.895006282433188005e+01,9.999999999999999799e-13,9.791114932939224673e+03,1.145384312040975120e-12
1.020919664649076566e+02,9.999999999999999799e-13,1.042276961667182877e+04,9.117290755507441066e-12
1.052338515356375979e+02,9.999999999999999799e-13,1.107416350902461636e+04,1.027692249914185790e-12
1.083757196516746859e+02,9.999999999999999799e-13,1.174529661001838576e+04,3.149610899435418597e-12
1.115175722461310102e+02,9.999999999999999799e-13,1.243616891967105039e+04,2.163074496313801436e-12
1.146594105950230897e+02,9.999999999999999799e-13,1.314678043799809166e+04,8.584214944697867050e-12
1.178012358382243860e+02,9.999999999999999799e-13,1.387713116501296099e+04,3.440379523509368086e-12
1.209430489971514930e+02,9.999999999999999799e-13,1.462722110072738724e+04,2.651150401012074358e-12
1.240848509897627565e+02,9.999999999999999799e-13,1.539705024515162768e+04,3.564994648118204897e-12
1.272266426433343156e+02,9.999999999999999799e-13,1.618661859829469540e+04,8.795368350282291308e-12
1.303684247053884064e+02,9.999999999999999799e-13,1.699592616016452303e+04,6.254604420839247345e-12
1.335101978530783811e+02,9.999999999999999799e-13,1.782497293076813730e+04,8.341907757970248566e-12
1.366519627012789897e+02,9.999999999999999799e-13,1.867375891011174463e+04,5.264606486474603116e-12
1.397937198095854114e+02,9.999999999999999799e-13,1.954228409820087109e+04,8.241523352034571200e-12
1.429354696883892757e+02,9.999999999999999799e-13,2.043054849504044614e+04,1.066805675058984261e-11
1.460772128041703581e+02,9.999999999999999799e-13,2.133855210063487539e+04,1.837690559845618551e-12
1.492189495841198266e+02,9.999999999999999799e-13,2.226629491498809875e+04,4.447685114065125895e-12
1.523606804201912723e+02,9.999999999999999799e-13,2.321377693810365236e+04,2.067534356260595976e-11
1.555024056726606716e+02,9.999999999999999799e-13,2.418099816998473034e+04,5.264606486474603924e-12
1.586441256732634315e+02,9.999999999999999799e-13,2.516795861063420307e+04,1.048459559492562243e-11
1.617858407279656774e+02,9.999999999999999799e-13,2.617465826005467534e+04,4.696915363274796706e-12
1.649275511194187800e+02,9.999999999999999799e-13,2.720109711824849728e+04,8.639599444526243921e-12
1.680692571091387890e+02,9.999999999999999799e-13,2.824727518521780075e+04,1.088613321865231496e-11
1.712109589394456179e+02,9.999999999999999799e-13,2.931319246096453571e+04,1.550383467006691703e-12
1.743526568351926755e+02,9.999999999999999799e-13,3.039884894549045566e+04,4.662300050884564313e-12
1.774943510053128080e+02,9.999999999999999799e-13,3.150424463879719042e+04,4.233070177249686864e-12
1.806360416442028907e+02,9.999999999999999799e-13,3.262937954088619881e+04,3.637686804133692730e-12
1.837777289329662835e+02,9.999999999999999799e-13,3.377425365175883780e+04,2.468033520615984790e-11
1.869194130405302303e+02,9.999999999999999799e-13,3.493886697141634068e+04,1.331266661720759283e-11
1.900610941246520724e+02,9.999999999999999799e-13,3.612321949985985702e+04,2.173459090026870960e-12
1.932027723328276068e+02,9.999999999999999799e-13,3.732731123709041276e+04,3.230262699448493355e-11
1.963444478031119900e+02,9.999999999999999799e-13,3.855114218310896831e+04,1.631035267019769693e-11
1.994861206648633356e+02,9.999999999999999799e-13,3.979471233791641862e+04,7.864216446981039724e-12
2.026277910394168202e+02,9.999999999999999799e-13,4.105802170151356404e+04,9.352674879765029614e-12
2.057694590406972566e+02,9.999999999999999799e-13,4.234107027390119038e+04,2.105611199890253244e-11
2.089111247757763010e+02,9.999999999999999799e-13,4.364385805507997429e+04,1.404651123988051635e-11
