x,y,v0_first
8.182561452571242455e+00,9.999999999999999799e-13,6.695431192510480400e+01
1.170490715457038888e+01,9.999999999999999799e-13,1.370048514971130942e+02
1.503966470761652197e+01,9.999999999999999799e-13,2.261915145175259454e+02
1.830125595954198658e+01,9.999999999999999799e-13,3.349359696966710658e+02
2.152541773339994435e+01,9.999999999999999799e-13,4.633436085973687568e+02
2.472756554783503447e+01,9.999999999999999799e-13,6.114524979224781873e+02
2.791557619942136270e+01,9.999999999999999799e-13,7.792793945457004838e+02
3.109393321407930699e+01,9.999999999999999799e-13,9.668326827216243373e+02
3.426539008610158987e+01,9.999999999999999799e-13,1.174116957752708913e+03
3.743173676820149609e+01,9.999999999999999799e-13,1.401134917483927893e+03
4.059418965342117502e+01,9.999999999999999799e-13,1.647888233617926971e+03
4.375360543111936096e+01,9.999999999999999799e-13,1.914377988222077420e+03
4.691060549008928149e+01,9.999999999999999799e-13,2.200604907446794641e+03
5.006565183473456671e+01,9.999999999999999799e-13,2.506569493636860898e+03
5.321909528973773718e+01,9.999999999999999799e-13,2.832272103458185484e+03
5.637120715313798769e+01,9.999999999999999799e-13,3.177712995901995328e+03
5.952220058739992936e+01,9.999999999999999799e-13,3.542892362766672250e+03
6.267224544066279890e+01,9.999999999999999799e-13,3.927810348574679210e+03
6.582147874301583101e+01,9.999999999999999799e-13,4.332467063917285486e+03
6.897001228502794845e+01,9.999999999999999799e-13,4.756862594596906092e+03
7.211793818472619932e+01,9.999999999999999799e-13,5.200997008015990104e+03
7.526533304066384744e+01,9.999999999999999799e-13,5.664870357722044901e+03
7.841226107372136767e+01,9.999999999999999799e-13,6.148482686693439064e+03
8.155877653416494866e+01,9.999999999999999799e-13,6.651834029749856199e+03
8.470492556719690924e+01,9.999999999999999799e-13,7.174924415344367844e+03
8.785074767417818009e+01,9.999999999999999799e-13,7.717753866912124067e+03
9.099627686832505447e+01,9.999999999999999799e-13,8.280322403896869218e+03
9.414154259698729277e+01,9.999999999999999799e-13,8.862630042540373324e+03
9.728657048377955618e+01,9.999999999999999799e-13,9.464676796495406961e+03
1.004313829303667660e+02,9.999999999999999799e-13,1.008646267730596628e+04
1.035759996079527809e+02,9.999999999999999799e-13,1.072798769478663598e+04
1.067204378613797076e+02,9.999999999999999799e-13,1.138925185732460704e+04
1.098647130434603127e+02,9.999999999999999799e-13,1.207025517212187879e+04
1.130088387932146787e+02,9.999999999999999799e-13,1.277099764539078387e+04
1.161528272687019694e+02,9.999999999999999799e-13,1.349147928251291705e+04
1.192966893428690440e+02,9.999999999999999799e-13,1.423170008816900554e+04
1.224404347690978767e+02,9.999999999999999799e-13,1.499166006644571280e+04
1.255840723217873176e+02,9.999999999999999799e-13,1.577135922092390865e+04
1.287276099162569096e+02,9.999999999999999799e-13,1.657079755475200727e+04
1.318710547114383189e+02,9.999999999999999799e-13,1.738997507070715801e+04
1.350144131981716669e+02,9.999999999999999799e-13,1.822889177124662820e+04
1.381576912754082969e+02,9.999999999999999799e-13,1.908754765855102960e+04
1.413008943162102753e+02,9.999999999999999799e-13,1.996594273456082738e+04
1.444440272251070780e+02,9.999999999999999799e-13,2.086407700100747752e+04
1.475870944881015987e+02,9.999999999999999799e-13,2.178195045943983132e+04
1.507301002164026897e+02,9.999999999999999799e-13,2.271956311124679632e+04
1.538730481847836700e+02,9.999999999999999799e-13,2.367691495767675588e+04
1.570159418653223327e+02,9.999999999999999799e-13,2.465400599985428198e+04
1.601587844571586743e+02,9.999999999999999799e-13,2.565083623879461447e+04
1.633015789128082531e+02,9.999999999999999799e-13,2.666740567541613927e+04
1.664443279614878008e+02,9.999999999999999799e-13,2.770371431055131325e+04
1.695870341298417259e+02,9.999999999999999799e-13,2.875976214495610111e+04
1.727296997604010187e+02,9.999999999999999799e-13,2.983554917931827731e+04
1.758723270280594022e+02,9.999999999999999799e-13,3.093107541426467651e+04
1.790149179548105849e+02,9.999999999999999799e-13,3.204634085036756733e+04
1.821574744229569944e+02,9.999999999999999799e-13,3.318134548815023300e+04
1.852999981869723172e+02,9.999999999999999799e-13,3.433608932809194084e+04
1.884424908841748163e+02,9.999999999999999799e-13,3.551057237063230423e+04
1.915849540443486205e+02,9.999999999999999799e-13,3.670479461617516790e+04
1.947273890984317006e+02,9.999999999999999799e-13,3.791875606509201316e+04
1.978697973863749269e+02,9.999999999999999799e-13,3.915245671772506466e+04
2.010121801642626451e+02,9.999999999999999799e-13,4.040589657438998256e+04
2.041545386107747504e+02,9.999999999999999799e-13,4.167907563537832175e+04
2.072968738330601184e+02,9.999999999999999799e-13,4.297199390095964191e+04
2.104391868720832974e+02,9.999999999999999799e-13,4.428465137138359569e+04
2.135814787074982917e+02,9.999999999999999799e-13,4.561704804688155127e+04
2.167237502620980081e+02,9.999999999999999799e-13,4.696918392766822944e+04
2.198660024058815168e+02,9.999999999999999799e-13,4.834105901394310058e+04
2.230082359597772665e+02,9.999999999999999799e-13,4.973267330589169433e+04
2.261504516990551963e+02,9.999999999999999799e-13,5.114402680368669098e+04
2.292926503564584095e+02,9.999999999999999799e-13,5.257511950748909294e+04
2.324348326250801335e+02,9.999999999999999799e-13,5.402595141744901048e+04
2.355769991610103489e+02,9.999999999999999799e-13,5.549652253370666585e+04
2.387191505857732068e+02,9.999999999999999799e-13,5.698683285639306268e+04
2.418612874885742769e+02,9.999999999999999799e-13,5.849688238563077175e+04
2.450034104283745933e+02,9.999999999999999799e-13,6.002667112153457128e+04
2.481455199358069308e+02,9.999999999999999799e-13,6.157619906421194901e+04
2.512876165149484393e+02,9.999999999999999799e-13,6.314546621376379335e+04
2.544297006449615708e+02,9.999999999999999799e-13,6.473447257028475724e+04
2.575717727816146976e+02,9.999999999999999799e-13,6.634321813386376016e+04
2.607138333586930230e+02,9.999999999999999799e-13,6.797170290458435193e+04
2.638558827893083958e+02,9.999999999999999799e-13,6.961992688252523658e+04
2.669979214671163277e+02,9.999999999999999799e-13,7.128789006776042515e+04
2.701399497674486838e+02,9.999999999999999799e-13,7.297559246035970864e+04
2.732819680483671618e+02,9.999999999999999799e-13,7.468303406038875983e+04
2.764239766516460577e+02,9.999999999999999799e-13,7.641021486790977360e+04
2.795659759036875585e+02,9.999999999999999799e-13,7.815713488298121956e+04
2.827079661163768947e+02,9.999999999999999799e-13,7.992379410565849685e+04
2.858499475878803082e+02,9.999999999999999799e-13,8.171019253599390504e+04
2.889919206033915202e+02,9.999999999999999799e-13,8.351633017403696431e+04
2.921338854358296544e+02,9.999999999999999799e-13,8.534220701983445906e+04
2.952758423464927660e+02,9.999999999999999799e-13,8.718782307343085995e+04
2.984177915856694767e+02,9.999999999999999799e-13,8.905317833486806194e+04
3.015597333932135484e+02,9.999999999999999799e-13,9.093827280418603914e+04
3.047016679990816783e+02,9.999999999999999799e-13,9.284310648142261198e+04
3.078435956238387803e+02,9.999999999999999799e-13,9.476767936661357817e+04
3.109855164791329685e+02,9.999999999999999799e-13,9.671199145979309105e+04
3.141274307681414939e+02,9.999999999999999799e-13,9.867604276099351409e+04
3.172693386859904763e+02,9.999999999999999799e-13,1.006598332702457265e+05
3.204112404201496815e+02,9.999999999999999799e-13,1.026633629875789484e+05
3.235531361508045620e+02,9.999999999999999799e-13,1.046866319130210613e+05
3.266950260512066961e+02,9.999999999999999799e-13,1.067296400465986226e+05
3.298369102880041623e+02,9.999999999999999799e-13,1.087923873883369233e+05
3.329787890215533253e+02,9.999999999999999799e-13,1.108748739382601052e+05
3.361206624062124320e+02,9.999999999999999799e-13,1.129770996963910293e+05
3.392625305906205426e+02,9.999999999999999799e-13,1.150990646627517417e+05
3.424043937179589534e+02,9.999999999999999799e-13,1.172407688373630663e+05
3.455462519262002274e+02,9.999999999999999799e-13,1.194022122202450264e+05
3.486881053483423329e+02,9.999999999999999799e-13,1.215833948114166851e+05
3.518299541126312988e+02,9.999999999999999799e-13,1.237843166108962323e+05
3.549717983427713648e+02,9.999999999999999799e-13,1.260049776187011594e+05
3.581136381581243882e+02,9.999999999999999799e-13,1.282453778348480555e+05
3.612554736738987344e+02,9.999999999999999799e-13,1.305055172593529278e+05
3.643973050013281636e+02,9.999999999999999799e-13,1.327853958922309976e+05
3.675391322478422467e+02,9.999999999999999799e-13,1.350850137334968895e+05
3.706809555172272326e+02,9.999999999999999799e-13,1.374043707831645734e+05
3.738227749097791843e+02,9.999999999999999799e-13,1.397434670412474370e+05
3.769645905224499529e+02,9.999999999999999799e-13,1.421023025077583443e+05
3.801064024489849089e+02,9.999999999999999799e-13,1.444808771827096934e+05
3.832482107800546487e+02,9.999999999999999799e-13,1.468791910661131842e+05
3.863900156033799362e+02,9.999999999999999799e-13,1.492972441579801962e+05
3.895318170038509606e+02,9.999999999999999799e-13,1.517350364583216433e+05
3.926736150636402272e+02,9.999999999999999799e-13,1.541925679671478865e+05
3.958154098623107870e+02,9.999999999999999799e-13,1.566698386844690540e+05
3.989572014769187831e+02,9.999999999999999799e-13,1.591668486102947791e+05
4.020989899821116751e+02,9.999999999999999799e-13,1.616835977446343459e+05
4.052407754502211787e+02,9.999999999999999799e-13,1.642200860874965729e+05
4.083825579513529078e+02,9.999999999999999799e-13,1.667763136388901330e+05
4.115243375534709571e+02,9.999999999999999799e-13,1.693522803988230880e+05
4.146661143224794159e+02,9.999999999999999799e-13,1.719479863673035870e+05
4.178078883222996751e+02,9.999999999999999799e-13,1.745634315443392261e+05
4.209496596149440393e+02,9.999999999999999799e-13,1.771986159299372521e+05
4.240914282605871222e+02,9.999999999999999799e-13,1.798535395241047081e+05
4.272331943176332629e+02,9.999999999999999799e-13,1.825282023268485791e+05
4.303749578427808160e+02,9.999999999999999799e-13,1.852226043381753552e+05
4.335167188910842810e+02,9.999999999999999799e-13,1.879367455580914102e+05
4.366584775160133631e+02,9.999999999999999799e-13,1.906706259866027685e+05
4.398002337695095889e+02,9.999999999999999799e-13,1.934242456237152801e+05
4.429419877020407625e+02,9.999999999999999799e-13,1.961976044694348529e+05
4.460837393626522953e+02,9.999999999999999799e-13,1.989907025237667258e+05
4.492254887990176826e+02,9.999999999999999799e-13,2.018035397867163701e+05
4.523672360574853997e+02,9.999999999999999799e-13,2.046361162582887337e+05
4.555089811831253996e+02,9.999999999999999799e-13,2.074884319384888804e+05
4.586507242197721439e+02,9.999999999999999799e-13,2.103604868273214670e+05
4.617924652100672347e+02,9.999999999999999799e-13,2.132522809247911791e+05
4.649342041954994897e+02,9.999999999999999799e-13,2.161638142309024406e+05
4.680759412164435389e+02,9.999999999999999799e-13,2.190950867456595297e+05
4.712176763121971703e+02,9.999999999999999799e-13,2.220460984690666082e+05
4.743594095210168007e+02,9.999999999999999799e-13,2.250168494011277216e+05
4.775011408801519792e+02,9.999999999999999799e-13,2.280073395418467699e+05
4.806428704258780726e+02,9.999999999999999799e-13,2.310175688912274200e+05
4.837845981935280975e+02,9.999999999999999799e-13,2.340475374492734554e+05
4.869263242175228470e+02,9.999999999999999799e-13,2.370972452159881941e+05
4.900680485314006205e+02,9.999999999999999799e-13,2.401666921913752158e+05
4.932097711678447922e+02,9.999999999999999799e-13,2.432558783754378092e+05
4.963514921587111530e+02,9.999999999999999799e-13,2.463648037681791175e+05
4.994932115350540016e+02,9.999999999999999799e-13,2.494934683696021966e+05
5.026349293271510987e+02,9.999999999999999799e-13,2.526418721797101607e+05
5.057766455645276551e+02,9.999999999999999799e-13,2.558100151985058328e+05
5.089183602759798646e+02,9.999999999999999799e-13,2.589978974259920360e+05
5.120600734895971300e+02,9.999999999999999799e-13,2.622055188621716225e+05
5.152017852327833225e+02,9.999999999999999799e-13,2.654328795070470078e+05
5.183434955322782116e+02,9.999999999999999799e-13,2.686799793606208987e+05
5.214852044141769056e+02,9.999999999999999799e-13,2.719468184228959144e+05
5.246269119039492352e+02,9.999999999999999799e-13,2.752333966938740923e+05
5.277686180264588529e+02,9.999999999999999799e-13,2.785397141735582845e+05
5.309103228059805133e+02,9.999999999999999799e-13,2.818657708619504119e+05
5.340520262662174673e+02,9.999999999999999799e-13,2.852115667590526864e+05
5.371937284303190836e+02,9.999999999999999799e-13,2.885771018648673780e+05
5.403354293208956278e+02,9.999999999999999799e-13,2.919623761793966405e+05
5.434771289600347473e+02,9.999999999999999799e-13,2.953673897026422201e+05
5.466188273693162500e+02,9.999999999999999799e-13,2.987921424346063286e+05
5.497605245698265435e+02,9.999999999999999799e-13,3.022366343752908870e+05
5.529022205821726175e+02,9.999999999999999799e-13,3.057008655246974668e+05
5.560439154264960280e+02,9.999999999999999799e-13,3.091848358828282217e+05
5.591856091224850616e+02,9.999999999999999799e-13,3.126885454496846069e+05
5.623273016893886052e+02,9.999999999999999799e-13,3.162119942252686596e+05
5.654689931460271737e+02,9.999999999999999799e-13,3.197551822095817188e+05
5.686106835108055293e+02,9.999999999999999799e-13,3.233181094026254141e+05
5.717523728017240501e+02,9.999999999999999799e-13,3.269007758044016082e+05
5.748940610363891892e+02,9.999999999999999799e-13,3.305031814149115235e+05
5.780357482320247300e+02,9.999999999999999799e-13,3.341253262341566733e+05
5.811774344054823587e+02,9.999999999999999799e-13,3.377672102621387457e+05
5.843191195732506458e+02,9.999999999999999799e-13,3.414288334988587885e+05
5.874608037514660737e+02,9.999999999999999799e-13,3.451101959443184896e+05
5.906024869559211083e+02,9.999999999999999799e-13,3.488112975985189551e+05
5.937441692020744313e+02,9.999999999999999799e-13,3.525321384614616400e+05
5.968858505050590111e+02,9.999999999999999799e-13,3.562727185331477085e+05
6.000275308796907439e+02,9.999999999999999799e-13,3.600330378135782667e+05
6.031692103404772070e+02,9.999999999999999799e-13,3.638130963027548860e+05
6.063108889016247076e+02,9.999999999999999799e-13,3.676128940006783232e+05
6.094525665770469232e+02,9.999999999999999799e-13,3.714324309073498589e+05
6.125942433803722906e+02,9.999999999999999799e-13,3.752717070227708318e+05
6.157359193249504870e+02,9.999999999999999799e-13,3.791307223469418823e+05
6.188775944238606144e+02,9.999999999999999799e-13,3.830094768798645237e+05
6.220192686899172259e+02,9.999999999999999799e-13,3.869079706215394544e+05
6.251609421356772600e+02,9.999999999999999799e-13,3.908262035719676642e+05
6.283026147734468623e+02,9.999999999999999799e-13,3.947641757311503170e+05
6.314442866152867282e+02,9.999999999999999799e-13,3.987218870990883443e+05
6.345859576730189247e+02,9.999999999999999799e-13,4.026993376757825608e+05
6.377276279582325742e+02,9.999999999999999799e-13,4.066965274612338399e+05
6.408692974822894257e+02,9.999999999999999799e-13,4.107134564554432291e+05
6.440109662563296524e+02,9.999999999999999799e-13,4.147501246584114269e+05
6.471526342912770815e+02,9.999999999999999799e-13,4.188065320701394812e+05
6.502943015978440826e+02,9.999999999999999799e-13,4.228826786906278576e+05
6.534359681865374796e+02,9.999999999999999799e-13,4.269785645198776037e+05
6.565776340676626432e+02,9.999999999999999799e-13,4.310941895578894764e+05
6.597192992513287209e+02,9.999999999999999799e-13,4.352295538046642905e+05
6.660026275657668293e+02,9.999999999999999799e-13,4.435594999245054787e+05
6.691442907158166236e+02,9.999999999999999799e-13,4.477540817975732498e+05
6.722859532069719535e+02,9.999999999999999799e-13,4.519684028794068145e+05
6.754276150484275831e+02,9.999999999999999799e-13,4.562024631700068712e+05
6.785692762492080874e+02,9.999999999999999799e-13,4.604562626693740021e+05
6.817109368181713762e+02,9.999999999999999799e-13,4.647298013775087893e+05
6.848525967640131284e+02,9.999999999999999799e-13,4.690230792944119894e+05
6.911359148203238192e+02,9.999999999999999799e-13,4.776688527545258403e+05
6.942775729474037689e+02,9.999999999999999799e-13,4.820213482977375970e+05
6.974192304845918216e+02,9.999999999999999799e-13,4.863935830497202114e+05
7.005608874398242278e+02,9.999999999999999799e-13,4.907855570104740909e+05
7.068441996354629282e+02,9.999999999999999799e-13,4.996287225582980900e+05
7.099858548910458467e+02,9.999999999999999799e-13,5.040799141453691991e+05
7.131275095950328478e+02,9.999999999999999799e-13,5.085508449412137270e+05
7.194108173771262500e+02,9.999999999999999799e-13,5.175519241592249600e+05
7.225524704693719968e+02,9.999999999999999799e-13,5.220820725813927129e+05
7.256941230383059747e+02,9.999999999999999799e-13,5.266319602123360382e+05
7.319774266331921808e+02,9.999999999999999799e-13,5.357909531005502213e+05
7.351190776723334466e+02,9.999999999999999799e-13,5.404000583578222431e+05
7.382607282145459067e+02,9.999999999999999799e-13,5.450289028238715837e+05
7.445440278333466040e+02,9.999999999999999799e-13,5.543458093823032686e+05
7.476856769222521280e+02,9.999999999999999799e-13,5.590338714746864280e+05
7.539689736890965150e+02,9.999999999999999799e-13,5.684692132857894758e+05
7.571106213787455772e+02,9.999999999999999799e-13,5.732164930045102956e+05
7.633939153990501154e+02,9.999999999999999799e-13,5.827702700682921568e+05
7.665355617408456510e+02,9.999999999999999799e-13,5.875767674133537803e+05
7.728188531148944094e+02,9.999999999999999799e-13,5.972489797298207413e+05
7.791021427780920021e+02,9.999999999999999799e-13,6.070001488814144395e+05
7.822437869810054281e+02,9.999999999999999799e-13,6.119053422703846591e+05
7.885270741545108422e+02,9.999999999999999799e-13,6.217749466746733524e+05
7.948103597173952721e+02,9.999999999999999799e-13,6.317235079140953021e+05
7.979520019067448402e+02,9.999999999999999799e-13,6.367273973469818011e+05
8.042352851243892928e+02,9.999999999999999799e-13,6.467943938391077099e+05
8.105185668239640790e+02,9.999999999999999799e-13,6.569403471663726959e+05
8.168018470405038443e+02,9.999999999999999799e-13,6.671652573287786217e+05
8.230851258079734407e+02,9.999999999999999799e-13,6.774691243263274664e+05
8.262267646586384444e+02,9.999999999999999799e-13,6.826506666382811964e+05
8.325100413139460898e+02,9.999999999999999799e-13,6.930729688885483192e+05
8.387933166006769170e+02,9.999999999999999799e-13,7.035742279739633668e+05
8.450765905493585706e+02,9.999999999999999799e-13,7.141544438945283182e+05
8.513598631896177267e+02,9.999999999999999799e-13,7.248136166502446868e+05
8.607847697593930434e+02,9.999999999999999799e-13,7.409504198497312609e+05
8.670680392525914613e+02,9.999999999999999799e-13,7.518069846933335066e+05
8.733513075344264962e+02,9.999999999999999799e-13,7.627425063720924081e+05
8.796345746308577418e+02,9.999999999999999799e-13,7.737569848860100610e+05
8.890594731078519999e+02,9.999999999999999799e-13,7.904267467228113674e+05
8.953427373495758275e+02,9.999999999999999799e-13,8.016386173246314283e+05
9.047676316564892431e+02,9.999999999999999799e-13,8.186044672932925168e+05
9.110508931903985967e+02,9.999999999999999799e-13,8.300137299830230186e+05
9.204757835399883561e+02,9.999999999999999799e-13,8.472756680835555308e+05
9.299006716113373159e+02,9.999999999999999799e-13,8.647152590632161591e+05
9.361839290938604563e+02,9.999999999999999799e-13,8.764403490936183371e+05
9.456088135191882884e+02,9.999999999999999799e-13,8.941760282051670365e+05
9.550336958431640824e+02,9.999999999999999799e-13,9.120893601958531654e+05
9.676002024458290407e+02,9.999999999999999799e-13,9.362501517732094508e+05
9.770250801021239795e+02,9.999999999999999799e-13,9.545780071485617664e+05
9.895915806898066194e+02,9.999999999999999799e-13,9.792914965721500339e+05
9.990164539847097558e+02,9.999999999999999799e-13,9.980338753321837867e+05
