x,y,v0_first,sigma_v0
8.182561452571242455e+00,9.999999999999999799e-13,6.695431192510480400e+01,1.001997695668952446e-12
1.170490715457039066e+01,9.999999999999999799e-13,1.370048514971131226e+02,1.004286465024338067e-12
1.503966470761652019e+01,9.999999999999999799e-13,2.261915145175259170e+02,1.003671793143454800e-12
1.830125595954199369e+01,9.999999999999999799e-13,3.349359696966712931e+02,1.002234040036087866e-12
2.152541773339994435e+01,9.999999999999999799e-13,4.633436085973687568e+02,1.000000000001974025e-12
2.472756554783503447e+01,9.999999999999999799e-13,6.114524979224781873e+02,1.003018501655768850e-12
2.791557619942136270e+01,9.999999999999999799e-13,7.792793945457003701e+02,1.000000000001984527e-12
3.109393321407930699e+01,9.999999999999999799e-13,9.668326827216243373e+02,1.001897823074135882e-12
3.426539008610158987e+01,9.999999999999999799e-13,1.174116957752708913e+03,1.002091393439862222e-12
3.743173676820148899e+01,9.999999999999999799e-13,1.401134917483927438e+03,1.004569303806703586e-12
4.059418965342118213e+01,9.999999999999999799e-13,1.647888233617927199e+03,1.002477672710331406e-12
4.375360543111936096e+01,9.999999999999999799e-13,1.914377988222077420e+03,1.002670508145982880e-12
4.691060549008928149e+01,9.999999999999999799e-13,2.200604907446794641e+03,1.000000000001994624e-12
5.006565183473456671e+01,9.999999999999999799e-13,2.506569493636860898e+03,1.001527882443240813e-12
5.321909528973773718e+01,9.999999999999999799e-13,2.832272103458185484e+03,1.001624117900242044e-12
5.637120715313798769e+01,9.999999999999999799e-13,3.177712995901995328e+03,1.001720312720292652e-12
5.952220058739992226e+01,9.999999999999999799e-13,3.542892362766671795e+03,1.003632946815192399e-12
6.267224544066279890e+01,9.999999999999999799e-13,3.927810348574679210e+03,1.001912605148501587e-12
6.582147874301583101e+01,9.999999999999999799e-13,4.332467063917284577e+03,1.000000000001997249e-12
6.897001228502794845e+01,9.999999999999999799e-13,4.756862594596906092e+03,1.002104797740188091e-12
7.211793818472621354e+01,9.999999999999999799e-13,5.200997008015991014e+03,1.002200864814763974e-12
7.526533304066384744e+01,9.999999999999999799e-13,5.664870357722045810e+03,1.004593831364343032e-12
7.841226107372136767e+01,9.999999999999999799e-13,6.148482686693438154e+03,1.002392952305273223e-12
8.155877653416496287e+01,9.999999999999999799e-13,6.651834029749857109e+03,1.002488976336658960e-12
8.470492556719690924e+01,9.999999999999999799e-13,7.174924415344369663e+03,1.002584989185567509e-12
8.785074767417819430e+01,9.999999999999999799e-13,7.717753866912124977e+03,1.002680992057484759e-12
9.099627686832505447e+01,9.999999999999999799e-13,8.280322403896869218e+03,1.002776985990411712e-12
9.414154259698729277e+01,9.999999999999999799e-13,8.862630042540373324e+03,1.001436485942504345e-12
9.728657048377955618e+01,9.999999999999999799e-13,9.464676796495406961e+03,1.002968950517250735e-12
1.004313829303667660e+02,9.999999999999999799e-13,1.008646267730596446e+04,1.003064922576778015e-12
1.035759996079527809e+02,9.999999999999999799e-13,1.072798769478663598e+04,1.003160888661909513e-12
1.067204378613797076e+02,9.999999999999999799e-13,1.138925185732460886e+04,1.003256849301967714e-12
1.098647130434602985e+02,9.999999999999999799e-13,1.207025517212187697e+04,1.001676402483741228e-12
1.130088387932146929e+02,9.999999999999999799e-13,1.277099764539078569e+04,1.003448756068686513e-12
1.161528272687019694e+02,9.999999999999999799e-13,1.349147928251291705e+04,1.001772351492305138e-12
1.192966893428690582e+02,9.999999999999999799e-13,1.423170008816900736e+04,1.003640646039074035e-12
1.224404347690978909e+02,9.999999999999999799e-13,1.499166006644571462e+04,1.001868292768861684e-12
1.255840723217873176e+02,9.999999999999999799e-13,1.577135922092390683e+04,1.003832521740335074e-12
1.287276099162569096e+02,9.999999999999999799e-13,1.657079755475200363e+04,1.003928454894463084e-12
1.318710547114383189e+02,9.999999999999999799e-13,1.738997507070716165e+04,1.002012192609290614e-12
1.350144131981716669e+02,9.999999999999999799e-13,1.822889177124663183e+04,1.002060156453387438e-12
1.381576912754082969e+02,9.999999999999999799e-13,1.908754765855102960e+04,1.002108119070532874e-12
1.413008943162102469e+02,9.999999999999999799e-13,1.996594273456082010e+04,1.000000000001999471e-12
1.444440272251070496e+02,9.999999999999999799e-13,2.086407700100747024e+04,1.002204040944765407e-12
1.475870944881015987e+02,9.999999999999999799e-13,2.178195045943983132e+04,1.004504000688281819e-12
1.507301002164026613e+02,9.999999999999999799e-13,2.271956311124679269e+04,1.002299958806570972e-12
1.538730481847836415e+02,9.999999999999999799e-13,2.367691495767675224e+04,1.002347916386654997e-12
1.570159418653223327e+02,9.999999999999999799e-13,2.465400599985427834e+04,1.002395873138372165e-12
1.601587844571586743e+02,9.999999999999999799e-13,2.565083623879461084e+04,1.002443829110537643e-12
