x,y,v0_first,sigma_v0
8.182561452571242455e+00,4.999999999999999899e-13,6.695431192510480400e+01,1.000447349690762010e-12
1.170490715457038888e+01,4.999999999999999899e-13,1.370048514971130942e+02,1.024860037789294462e-12
1.503966470761652197e+01,4.999999999999999899e-13,2.261915145175259454e+02,1.028238089261003886e-12
1.830125595954198658e+01,4.999999999999999899e-13,3.349359696966710658e+02,1.257739401459050380e-12
2.152541773339994435e+01,4.999999999999999899e-13,4.633436085973687568e+02,1.035609414674619794e-12
2.472756554783503447e+01,4.999999999999999899e-13,6.114524979224781873e+02,1.062480836752456333e-12
2.791557619942136270e+01,4.999999999999999899e-13,7.792793945457004838e+02,1.205422280163500317e-12
3.109393321407930699e+01,4.999999999999999899e-13,9.668326827216243373e+02,1.001006255665934810e-12
3.426539008610158987e+01,4.999999999999999899e-13,1.174116957752708913e+03,1.976746945368835359e-12
3.743173676820149609e+01,4.999999999999999899e-13,1.401134917483927893e+03,1.197134645546397006e-12
4.059418965342117502e+01,4.999999999999999899e-13,1.647888233617926971e+03,2.054662554208299450e-12
4.375360543111936096e+01,4.999999999999999899e-13,1.914377988222077420e+03,1.007133750825440337e-12
4.691060549008928149e+01,4.999999999999999899e-13,2.200604907446794641e+03,1.749813834515976421e-12
5.006565183473456671e+01,4.999999999999999899e-13,2.506569493636860898e+03,1.078469023414712991e-12
5.321909528973773718e+01,4.999999999999999899e-13,2.832272103458185484e+03,1.205422280164059108e-12
5.637120715313798769e+01,4.999999999999999899e-13,3.177712995901995328e+03,2.388266215040323880e-12
5.952220058739992936e+01,4.999999999999999899e-13,3.542892362766672250e+03,2.213183733021600748e-12
6.267224544066279890e+01,4.999999999999999899e-13,3.927810348574679210e+03,2.361133199427934214e-12
6.582147874301583101e+01,4.999999999999999899e-13,4.332467063917285486e+03,4.393153758037489708e-12
6.897001228502794845e+01,4.999999999999999899e-13,4.756862594596906092e+03,1.007133750825559083e-12
7.211793818472619932e+01,4.999999999999999899e-13,5.200997008015990104e+03,8.524764296741371027e-12
7.526533304066384744e+01,4.999999999999999899e-13,5.664870357722044901e+03,2.788098696249132409e-12
7.841226107372136767e+01,4.999999999999999899e-13,6.148482686693439064e+03,5.682758197283572879e-12
8.155877653416494866e+01,4.999999999999999899e-13,6.651834029749856199e+03,7.426690941333079298e-12
8.470492556719690924e+01,4.999999999999999899e-13,7.174924415344367844e+03,5.388534730054207801e-12
8.785074767417818009e+01,4.999999999999999899e-13,7.717753866912124067e+03,8.807056581178838317e-12
9.099627686832505447e+01,4.999999999999999899e-13,8.280322403896869218e+03,2.054662554208298238e-12
