x,y,v0_first,sigma_v0
8.182561452571242455e+00,9.999999999999999799e-13,6.695431192510478979e+01,1.029914870940046686e-12
1.170490715457038888e+01,9.999999999999999799e-13,1.370048514971130942e+02,1.224361532037350857e-12
1.503966470761652019e+01,9.999999999999999799e-13,2.261915145175259170e+02,1.104702048285163613e-12
1.830125595954199014e+01,9.999999999999999799e-13,3.349359696966712363e+02,1.044872306409069990e-12
2.152541773339994791e+01,9.999999999999999799e-13,4.633436085973689273e+02,1.643169725166003797e-12
2.472756554783503447e+01,9.999999999999999799e-13,6.114524979224780736e+02,1.358978451254560404e-12
2.791557619942136270e+01,9.999999999999999799e-13,7.792793945457003701e+02,1.673084596104050810e-12
3.109393321407930699e+01,9.999999999999999799e-13,9.668326827216243373e+02,1.044872306409069990e-12
3.426539008610158987e+01,9.999999999999999799e-13,1.174116957752708913e+03,2.705147643466660845e-12
3.743173676820149609e+01,9.999999999999999799e-13,1.401134917483927893e+03,1.658127160635027708e-12
4.059418965342118213e+01,9.999999999999999799e-13,1.647888233617927199e+03,2.630360466121544928e-12
4.375360543111936096e+01,9.999999999999999799e-13,1.914377988222077647e+03,1.119659483750186925e-12
4.691060549008928149e+01,9.999999999999999799e-13,2.200604907446794641e+03,2.435913805024241767e-12
5.006565183473456671e+01,9.999999999999999799e-13,2.506569493636860898e+03,1.403850757661630722e-12
5.321909528973773718e+01,9.999999999999999799e-13,2.832272103458185484e+03,1.673084596108051206e-12
5.637120715313798058e+01,9.999999999999999799e-13,3.177712995901994873e+03,3.602593771612066583e-12
5.952220058739992936e+01,9.999999999999999799e-13,3.542892362766672250e+03,2.974381481909082347e-12
6.267224544066279890e+01,9.999999999999999799e-13,3.927810348574679210e+03,3.138913272072341516e-12
6.582147874301584523e+01,9.999999999999999799e-13,4.332467063917286396e+03,7.925292622155805248e-12
6.897001228502794845e+01,9.999999999999999799e-13,4.756862594596905183e+03,1.119659483754186917e-12
7.211793818472619932e+01,9.999999999999999799e-13,5.200997008015990104e+03,9.465908475469234287e-12
7.526533304066384744e+01,9.999999999999999799e-13,5.664870357722045810e+03,3.602593771612065776e-12
7.841226107372136767e+01,9.999999999999999799e-13,6.148482686693438154e+03,6.594080865412731343e-12
8.155877653416496287e+01,9.999999999999999799e-13,6.651834029749857109e+03,7.551356735430225259e-12
