x,y,v0_first,sigma_v0
8.182561452571242455e+00,4.999999999999999899e-13,6.695431192510480400e+01,1.000000039109721464e-10
1.170490715457039066e+01,4.999999999999999899e-13,1.370048514971131226e+02,1.000000033072807814e-10
1.503966470761652019e+01,4.999999999999999899e-13,2.261915145175259170e+02,1.000000037918306732e-10
1.830125595954198658e+01,4.999999999999999899e-13,3.349359696966711226e+02,1.000000035934730466e-10
2.152541773339994435e+01,4.999999999999999899e-13,4.633436085973688705e+02,1.000000041771363914e-10
2.472756554783503447e+01,4.999999999999999899e-13,6.114524979224781873e+02,1.000000036900975908e-10
2.791557619942136270e+01,4.999999999999999899e-13,7.792793945457003701e+02,1.000000041948955585e-10
3.109393321407931055e+01,4.999999999999999899e-13,9.668326827216244510e+02,1.000000035296977057e-10
3.426539008610158987e+01,4.999999999999999899e-13,1.174116957752708913e+03,1.000000036959678460e-10
3.743173676820149609e+01,4.999999999999999899e-13,1.401134917483927666e+03,1.000000037581366341e-10
4.059418965342117502e+01,4.999999999999999899e-13,1.647888233617926744e+03,1.000000037140114728e-10
4.375360543111936096e+01,4.999999999999999899e-13,1.914377988222077420e+03,1.000000039313020098e-10
4.691060549008928149e+01,4.999999999999999899e-13,2.200604907446794641e+03,1.000000045190879324e-10
5.006565183473456671e+01,4.999999999999999899e-13,2.506569493636860443e+03,1.000000037817680339e-10
5.321909528973774428e+01,4.999999999999999899e-13,2.832272103458186393e+03,1.000000038115616062e-10
5.637120715313798769e+01,4.999999999999999899e-13,3.177712995901995328e+03,1.000000037881290141e-10
5.952220058739992226e+01,4.999999999999999899e-13,3.542892362766671795e+03,1.000000037120225299e-10
6.267224544066279890e+01,4.999999999999999899e-13,3.927810348574678756e+03,1.000000041153156783e-10
6.582147874301584523e+01,4.999999999999999899e-13,4.332467063917286396e+03,1.000000045392898284e-10
6.897001228502794845e+01,4.999999999999999899e-13,4.756862594596907002e+03,1.000000037434965584e-10
7.211793818472621354e+01,4.999999999999999899e-13,5.200997008015991014e+03,1.000000034875402132e-10
7.526533304066384744e+01,4.999999999999999899e-13,5.664870357722044901e+03,1.000000037985915176e-10
7.841226107372136767e+01,4.999999999999999899e-13,6.148482686693439064e+03,1.000000034643634784e-10
8.155877653416494866e+01,4.999999999999999899e-13,6.651834029749856199e+03,1.000000037479768658e-10
8.470492556719689503e+01,4.999999999999999899e-13,7.174924415344366935e+03,1.000000033410844865e-10
8.785074767417819430e+01,4.999999999999999899e-13,7.717753866912125886e+03,1.000000035938591332e-10
9.099627686832505447e+01,4.999999999999999899e-13,8.280322403896869218e+03,1.000000038558255142e-10
9.414154259698729277e+01,4.999999999999999899e-13,8.862630042540373324e+03,1.000000041269836296e-10
9.728657048377954197e+01,4.999999999999999899e-13,9.464676796495405142e+03,1.000000035699401459e-10
1.004313829303667660e+02,4.999999999999999899e-13,1.008646267730596446e+04,1.000000038044688426e-10
1.035759996079527809e+02,4.999999999999999899e-13,1.072798769478663417e+04,1.000000036093271263e-10
1.067204378613797076e+02,4.999999999999999899e-13,1.138925185732460704e+04,1.000000038318030131e-10
1.098647130434602985e+02,4.999999999999999899e-13,1.207025517212187697e+04,1.000000040609199452e-10
1.130088387932146787e+02,4.999999999999999899e-13,1.277099764539078387e+04,1.000000042966779357e-10
1.161528272687019836e+02,4.999999999999999899e-13,1.349147928251291887e+04,1.000000030784051663e-10
1.192966893428690582e+02,4.999999999999999899e-13,1.423170008816900736e+04,1.000000037277728113e-10
1.224404347690978767e+02,4.999999999999999899e-13,1.499166006644571280e+04,1.000000039268325204e-10
1.255840723217873176e+02,4.999999999999999899e-13,1.577135922092390865e+04,1.000000035986145428e-10
1.287276099162569096e+02,4.999999999999999899e-13,1.657079755475200727e+04,1.000000032601700409e-10
1.318710547114383189e+02,4.999999999999999899e-13,1.738997507070716165e+04,1.000000039679406309e-10
1.350144131981716669e+02,4.999999999999999899e-13,1.822889177124662820e+04,1.000000041593596338e-10
1.381576912754082969e+02,4.999999999999999899e-13,1.908754765855102960e+04,1.000000037553202134e-10
1.413008943162102753e+02,4.999999999999999899e-13,1.996594273456082374e+04,1.000000039281373202e-10
1.444440272251070780e+02,4.999999999999999899e-13,2.086407700100747388e+04,1.000000034976133990e-10
1.475870944881015703e+02,4.999999999999999899e-13,2.178195045943982404e+04,1.000000036514839338e-10
1.507301002164026613e+02,4.999999999999999899e-13,2.271956311124679269e+04,1.000000038086634884e-10
1.538730481847836700e+02,4.999999999999999899e-13,2.367691495767675951e+04,1.000000039691521015e-10
1.570159418653223327e+02,4.999999999999999899e-13,2.465400599985427834e+04,1.000000041329497473e-10
1.601587844571586743e+02,4.999999999999999899e-13,2.565083623879461447e+04,1.000000043000564257e-10
1.633015789128082247e+02,4.999999999999999899e-13,2.666740567541613564e+04,1.000000031044945721e-10
1.664443279614878008e+02,4.999999999999999899e-13,2.770371431055130597e+04,1.000000039024154799e-10
1.695870341298416974e+02,4.999999999999999899e-13,2.875976214495609747e+04,1.000000033480769157e-10
1.727296997604010187e+02,4.999999999999999899e-13,2.983554917931828459e+04,1.000000034733150072e-10
1.758723270280594306e+02,4.999999999999999899e-13,3.093107541426468379e+04,1.000000039699382592e-10
1.790149179548105849e+02,4.999999999999999899e-13,3.204634085036756733e+04,1.000000037306850170e-10
1.821574744229569944e+02,4.999999999999999899e-13,3.318134548815023300e+04,1.000000034861922965e-10
1.852999981869723172e+02,4.999999999999999899e-13,3.433608932809194812e+04,1.000000036075152647e-10
1.884424908841748163e+02,4.999999999999999899e-13,3.551057237063230423e+04,1.000000037309121039e-10
1.915849540443486205e+02,4.999999999999999899e-13,3.670479461617517518e+04,1.000000038563828530e-10
1.947273890984317006e+02,4.999999999999999899e-13,3.791875606509202044e+04,1.000000039839275118e-10
1.978697973863749269e+02,4.999999999999999899e-13,3.915245671772506466e+04,1.000000036919360773e-10
2.010121801642626451e+02,4.999999999999999899e-13,4.040589657438998256e+04,1.000000038101309586e-10
2.041545386107747220e+02,4.999999999999999899e-13,4.167907563537830720e+04,1.000000039301871642e-10
2.072968738330601184e+02,4.999999999999999899e-13,4.297199390095964191e+04,1.000000040521047073e-10
2.104391868720832974e+02,4.999999999999999899e-13,4.428465137138359569e+04,1.000000037247850608e-10
2.135814787074983201e+02,4.999999999999999899e-13,4.561704804688155855e+04,1.000000033987348781e-10
2.167237502620980081e+02,4.999999999999999899e-13,4.696918392766822944e+04,1.000000039505812764e-10
2.198660024058815168e+02,4.999999999999999899e-13,4.834105901394310058e+04,1.000000040659697795e-10
2.230082359597772665e+02,4.999999999999999899e-13,4.973267330589169433e+04,1.000000041830185503e-10
2.261504516990551963e+02,4.999999999999999899e-13,5.114402680368669826e+04,1.000000038105268679e-10
2.292926503564584095e+02,4.999999999999999899e-13,5.257511950748909294e+04,1.000000039171515862e-10
2.324348326250801335e+02,4.999999999999999899e-13,5.402595141744901775e+04,1.000000045441264568e-10
2.355769991610103489e+02,4.999999999999999899e-13,5.549652253370666585e+04,1.000000036341130505e-10
2.387191505857732068e+02,4.999999999999999899e-13,5.698683285639306996e+04,1.000000042458498326e-10
2.418612874885742769e+02,4.999999999999999899e-13,5.849688238563077903e+04,1.000000038305874711e-10
2.450034104283745648e+02,4.999999999999999899e-13,6.002667112153456401e+04,1.000000039307635670e-10
2.481455199358069308e+02,4.999999999999999899e-13,6.157619906421194901e+04,1.000000040322322488e-10
2.512876165149484393e+02,4.999999999999999899e-13,6.314546621376379335e+04,1.000000041349935426e-10
2.544297006449615708e+02,4.999999999999999899e-13,6.473447257028475724e+04,1.000000042390474223e-10
2.575717727816146976e+02,4.999999999999999899e-13,6.634321813386376016e+04,1.000000037844498052e-10
2.607138333586930230e+02,4.999999999999999899e-13,6.797170290458435193e+04,1.000000044510329658e-10
2.638558827893083958e+02,4.999999999999999899e-13,6.961992688252525113e+04,1.000000039713647580e-10
2.669979214671163277e+02,4.999999999999999899e-13,7.128789006776042515e+04,1.000000035063285739e-10
2.701399497674486838e+02,4.999999999999999899e-13,7.297559246035969409e+04,1.000000030583717049e-10
2.732819680483671618e+02,4.999999999999999899e-13,7.468303406038875983e+04,1.000000036733203259e-10
2.764239766516460577e+02,4.999999999999999899e-13,7.641021486790975905e+04,1.000000037582725244e-10
2.795659759036875585e+02,4.999999999999999899e-13,7.815713488298120501e+04,1.000000038441956133e-10
2.827079661163768947e+02,4.999999999999999899e-13,7.992379410565851140e+04,1.000000033495674693e-10
2.858499475878803082e+02,4.999999999999999899e-13,8.171019253599391959e+04,1.000000040189544232e-10
2.889919206033915202e+02,4.999999999999999899e-13,8.351633017403694976e+04,1.000000041077901571e-10
2.921338854358296544e+02,4.999999999999999899e-13,8.534220701983445906e+04,1.000000041975967814e-10
2.952758423464927660e+02,4.999999999999999899e-13,8.718782307343084540e+04,1.000000036539993901e-10
