x,y,v0_first
3.141604784091775127e+00,1.570820587236817945e+00,7.402203302141306729e+00
6.283191372465705804e+00,1.570820587236817945e+00,3.701101650574046431e+01
9.424782004297796334e+00,1.570820587236817945e+00,8.635903851124857056e+01
1.256637364700662474e+01,1.570820587236817945e+00,1.554462693188955313e+02
1.570796569406734911e+01,1.570820587236817945e+00,2.442727089287096760e+02
1.884955794330426926e+01,1.570820587236817945e+00,3.528383573406980531e+02
2.199115030807051951e+01,1.570820587236817945e+00,4.811432145548629933e+02
2.513274274504261996e+01,1.570820587236817945e+00,6.291872805712054060e+02
2.827433523015196926e+01,1.570820587236817945e+00,7.969705553897258596e+02
3.141592774895740448e+01,1.570820587236817945e+00,9.844930390104249227e+02
3.455752029226908206e+01,1.570820587236817945e+00,1.191754731433302368e+03
3.769911285396043610e+01,1.570820587236817945e+00,1.418755632658358081e+03
4.084070542979001317e+01,1.570820587236817945e+00,1.665495742685592631e+03
4.398229801672819406e+01,1.570820587236817945e+00,1.931975061515005791e+03
4.712389061255324663e+01,1.570820587236817945e+00,2.218193589146597333e+03
5.026548321559889843e+01,1.570820587236817945e+00,2.524151325580367939e+03
5.340707582459091896e+01,1.570820587236817945e+00,2.849848270816316926e+03
5.654866843853825031e+01,1.570820587236817945e+00,3.195284424854444751e+03
5.969026105665846416e+01,1.570820587236817945e+00,3.560459787694750958e+03
6.283185367832563628e+01,1.570820587236817945e+00,3.945374359337235546e+03
6.597344630303307156e+01,1.570820587236817945e+00,4.350028139781899881e+03
6.911503893036615409e+01,1.570820587236817945e+00,4.774421129028741234e+03
7.225663155998243781e+01,1.570820587236817945e+00,5.218553327077763242e+03
7.539822419159652611e+01,1.570820587236817945e+00,5.682424733928963178e+03
7.853981682496865346e+01,1.570820587236817945e+00,6.166035349582341041e+03
8.168140945989598833e+01,1.570820587236817945e+00,6.669385174037899560e+03
8.482300209620572673e+01,1.570820587236817945e+00,7.192474207295634187e+03
8.796459473374977733e+01,1.570820587236817945e+00,7.735302449355551289e+03
9.110618737240039877e+01,1.570820587236817945e+00,8.297869900217643590e+03
9.424778001204698796e+01,1.570820587236817945e+00,8.880176559881916546e+03
9.738937265259312426e+01,1.570820587236817945e+00,9.482222428348368339e+03
1.005309652939544947e+02,1.570820587236817945e+00,1.010400750561699715e+04
1.036725579360569895e+02,1.570820587236817945e+00,1.074553179168780662e+04
1.068141505788351822e+02,1.570820587236817945e+00,1.140679528656079128e+04
1.099557432222312059e+02,1.570820587236817945e+00,1.208779799023595660e+04
1.130973358661935322e+02,1.570820587236817945e+00,1.278853990271329894e+04
1.162389285106762884e+02,1.570820587236817945e+00,1.350902102399282739e+04
1.193805211556383483e+02,1.570820587236817945e+00,1.424924135407452741e+04
1.225221138010428490e+02,1.570820587236817945e+00,1.500920089295840808e+04
1.256637064468566223e+02,1.570820587236817945e+00,1.578889964064446940e+04
1.288052990930497117e+02,1.570820587236817945e+00,1.658833759713270410e+04
1.319468917395950314e+02,1.570820587236817945e+00,1.740751476242312128e+04
1.350884843864679965e+02,1.570820587236817945e+00,1.824643113651572276e+04
1.382300770336462676e+02,1.570820587236817945e+00,1.910508671941049397e+04
1.413716696811094948e+02,1.570820587236817945e+00,1.998348151110744584e+04
1.445132623288390903e+02,1.570820587236817945e+00,2.088161551160657473e+04
1.476548549768180578e+02,1.570820587236817945e+00,2.179948872090788427e+04
1.507964476250308223e+02,1.570820587236817945e+00,2.273710113901137811e+04
1.539380402734630309e+02,1.570820587236817945e+00,2.369445276591704169e+04
1.570796329221015810e+02,1.570820587236817945e+00,2.467154360162489320e+04
1.602212255709342514e+02,1.570820587236817945e+00,2.566837364613491081e+04
1.633628182199499292e+02,1.570820587236817945e+00,2.668494289944711272e+04
1.665044108691382121e+02,1.570820587236817945e+00,2.772125136156150620e+04
1.696460035184894934e+02,1.570820587236817945e+00,2.877729903247805851e+04
1.727875961679949057e+02,1.570820587236817945e+00,2.985308591219679511e+04
1.759291888176462066e+02,1.570820587236817945e+00,3.094861200071771964e+04
1.790707814674356939e+02,1.570820587236817945e+00,3.206387729804082119e+04
1.822123741173562337e+02,1.570820587236817945e+00,3.319888180416609976e+04
