x,y,v0_first,sigma_v0
3.141592653589793560e+00,4.999999999999999899e-13,9.869604401089359769e+00,1.000011150310432195e-12
6.283185307179587120e+00,4.999999999999999899e-13,3.947841760435743907e+01,1.000136582736910731e-12
9.424777960769379348e+00,4.999999999999999899e-13,8.882643960980422548e+01,1.000100348318507967e-12
1.256637061435917424e+01,4.999999999999999899e-13,1.579136704174297563e+02,1.002030094763809175e-12
1.570796326794896736e+01,4.999999999999999899e-13,2.467401100272339818e+02,1.002675298406155880e-12
1.884955592153876225e+01,4.999999999999999899e-13,3.553057584392169588e+02,1.022823600503548758e-12
2.199114857512854826e+01,4.999999999999999899e-13,4.836106156533784315e+02,1.072357314851401195e-12
2.513274122871834848e+01,4.999999999999999899e-13,6.316546816697190252e+02,1.032588392548394980e-12
2.827433388230813804e+01,4.999999999999999899e-13,7.994379564882380009e+02,1.007509455913109193e-12
3.141592653589793471e+01,4.999999999999999899e-13,9.869604401089359271e+02,1.041980836936485477e-12
3.455751918948772072e+01,4.999999999999999899e-13,1.194222132531812122e+03,1.206659827194652468e-12
3.769911184307752450e+01,4.999999999999999899e-13,1.421223033756867835e+03,1.312457292421944458e-12
4.084070449666730696e+01,4.999999999999999899e-13,1.667963143784101476e+03,1.306360138273931242e-12
4.398229715025710362e+01,4.999999999999999899e-13,1.934442462613514408e+03,1.044674041188677988e-12
4.712388980384689319e+01,4.999999999999999899e-13,2.220660990245105495e+03,1.425079628232434636e-12
5.026548245743669696e+01,4.999999999999999899e-13,2.526618726678876556e+03,1.440297010637204936e-12
5.340707511102648652e+01,4.999999999999999899e-13,2.852315671914824634e+03,1.048150499906329286e-12
5.654866776461627609e+01,4.999999999999999899e-13,3.197751825952952004e+03,1.118289395930762859e-12
5.969026041820607276e+01,4.999999999999999899e-13,3.562927188793258210e+03,1.041980836936485477e-12
6.283185307179586943e+01,4.999999999999999899e-13,3.947841760435743709e+03,1.539995140475857501e-12
6.597344572538565899e+01,4.999999999999999899e-13,4.352495540880408043e+03,1.032588392548394980e-12
6.911503837897545566e+01,4.999999999999999899e-13,4.776888530127250306e+03,1.576206459634578890e-12
7.225663103256525233e+01,4.999999999999999899e-13,5.221020728176271405e+03,2.477517243883316991e-12
7.539822368615504899e+01,4.999999999999999899e-13,5.684892135027471340e+03,3.544108676510197512e-12
7.853981633974483145e+01,4.999999999999999899e-13,6.168502750680848294e+03,1.012069914344381634e-12
8.168140899333461391e+01,4.999999999999999899e-13,6.671852575136405903e+03,3.505617836920079469e-12
8.482300164692441058e+01,4.999999999999999899e-13,7.194941608394142349e+03,2.533806192225444041e-12
8.796459430051420725e+01,4.999999999999999899e-13,7.737769850454055813e+03,1.567098663692744453e-12
9.110618695410400392e+01,4.999999999999999899e-13,8.300337301316150842e+03,1.000002787589263182e-12
