x,y,v0_first
1.279097504851482547e+01,1.053022424654662892e+01,5.272342000917033999e+01
1.664115149506007185e+01,1.053022424654662892e+01,1.660423003989815811e+02
2.018259330441522081e+01,1.053022424654662892e+01,2.964514498088676646e+02
2.359137965290484118e+01,1.053022424654662892e+01,4.456675712449340381e+02
2.692713262756655723e+01,1.053022424654662892e+01,6.141848488600010114e+02
3.021734455768742933e+01,1.053022424654662892e+01,8.022022894354436175e+02
3.347687469886630396e+01,1.053022424654662892e+01,1.009815516921036306e+03
3.671459649169258910e+01,1.053022424654662892e+01,1.237075972865247422e+03
3.993618974128372656e+01,1.053022424654662892e+01,1.484013628369257049e+03
4.314548234156051620e+01,1.053022424654662892e+01,1.750647023803352113e+03
4.634515943170871566e+01,1.053022424654662892e+01,2.036988180067940448e+03
4.953716600225029509e+01,1.053022424654662892e+01,2.343045192851943739e+03
5.272294862060653742e+01,1.053022424654662892e+01,2.668823688568557827e+03
5.590360726606214570e+01,1.053022424654662892e+01,3.014327682675557753e+03
5.907999432549457453e+01,1.053022424654662892e+01,3.379560106817912583e+03
6.225278119625252771e+01,1.053022424654662892e+01,3.764523143985933530e+03
6.542250431409398459e+01,1.053022424654662892e+01,4.169218448045086916e+03
6.858959770971388537e+01,1.053022424654662892e+01,4.593647291297830634e+03
7.175441650960422635e+01,1.053022424654662892e+01,5.037810665951205920e+03
7.491725420750243813e+01,1.053022424654662892e+01,5.501709355308983504e+03
7.807835556229115070e+01,1.053022424654662892e+01,5.985343984629003899e+03
8.123792636896503438e+01,1.053022424654662892e+01,6.488715058046825106e+03
8.439614095716152065e+01,1.053022424654662892e+01,7.011822985778517250e+03
8.755314801372358602e+01,1.053022424654662892e+01,7.554668104430432322e+03
9.070907515254859277e+01,1.053022424654662892e+01,8.117250692348151460e+03
9.386403253658482981e+01,1.053022424654662892e+01,8.699570981346496410e+03
9.701811577457624480e+01,1.053022424654662892e+01,9.301629165766520600e+03
1.001714082571363065e+02,1.053022424654662892e+01,9.923425409535317158e+03
1.033239830552440708e+02,1.053022424654662892e+01,1.056495985171780376e+04
1.064759044742095426e+02,1.053022424654662892e+01,1.122623261091843779e+04
1.096272293341418731e+02,1.053022424654662892e+01,1.190724378879797587e+04
1.127780080316449300e+02,1.053022424654662892e+01,1.260799347290320839e+04
1.159282854252656705e+02,1.053022424654662892e+01,1.332848173895930631e+04
1.190781015780020198e+02,1.053022424654662892e+01,1.406870865273840900e+04
