x,y,v0_first,sigma_v0
1.279078171197211411e+01,4.999999999999999899e-13,1.636040968033202887e+02,1.000000012189455035e-10
1.664100288151218976e+01,4.999999999999999899e-13,2.769229769024969983e+02,1.000000013204716486e-10
2.018247076494917280e+01,4.999999999999999899e-13,4.073321261780279769e+02,1.000000010925499019e-10
2.359127481798296699e+01,4.999999999999999899e-13,5.565482475375972626e+02,1.000000006634572099e-10
2.692704077881801794e+01,4.999999999999999899e-13,7.250655251041284828e+02,1.000000008643454663e-10
3.021726270936139969e+01,4.999999999999999899e-13,9.130829656465630251e+02,1.000000010884797080e-10
3.347680081950147013e+01,4.999999999999999899e-13,1.120696193108574334e+03,1.000000007514853571e-10
3.671452912724470963e+01,4.999999999999999899e-13,1.347956649035300416e+03,1.000000009038753680e-10
3.993612781086768138e+01,4.999999999999999899e-13,1.594894304525958887e+03,1.000000007426805365e-10
4.314542501760315218e+01,4.999999999999999899e-13,1.861527699949615680e+03,1.000000012482515950e-10
4.634510606532128207e+01,4.999999999999999899e-13,2.147868856205879638e+03,1.000000010001793796e-10
4.953711607454690125e+01,4.999999999999999899e-13,2.453925868983133114e+03,1.000000007313269010e-10
5.272290170973327861e+01,4.999999999999999899e-13,2.779704364694196556e+03,1.000000008284164628e-10
5.590356302416307699e+01,4.999999999999999899e-13,3.125208358796573521e+03,1.000000014552885433e-10
5.907995246219343244e+01,4.999999999999999899e-13,3.490440782935036168e+03,1.000000010402324213e-10
6.225274146653904239e+01,4.999999999999999899e-13,3.875403820099749737e+03,1.000000006496651881e-10
6.542246650926627183e+01,4.999999999999999899e-13,4.280099124156067774e+03,1.000000012755689374e-10
6.858956165048994080e+01,4.999999999999999899e-13,4.704527967406360403e+03,1.000000007886579620e-10
7.175438204080364812e+01,4.999999999999999899e-13,5.148691342057605652e+03,1.000000015344295784e-10
7.491722119388515466e+01,4.999999999999999899e-13,5.612590031413516044e+03,1.000000012806472836e-10
7.807832388526213663e+01,4.999999999999999899e-13,6.096224660731895710e+03,1.000000010219593037e-10
8.123789592393602277e+01,4.999999999999999899e-13,6.599595734148261727e+03,1.000000011063434488e-10
8.439611165141826632e+01,4.999999999999999899e-13,7.122703661878658750e+03,1.000000008291918412e-10
8.755311976468581747e+01,4.999999999999999899e-13,7.665548780529418764e+03,1.000000005711278916e-10
9.070904788633876592e+01,4.999999999999999899e-13,8.228131368446100169e+03,1.000000009578805684e-10
9.386400618684200481e+01,4.999999999999999899e-13,8.810451657443514705e+03,1.000000010256715610e-10
9.701809028146601577e+01,4.999999999999999899e-13,9.412509841862691246e+03,1.000000010957603579e-10
1.001713835665192676e+02,4.999999999999999899e-13,1.003430608563072565e+04,1.000000011681469721e-10
1.033239591179727910e+02,4.999999999999999899e-13,1.067584052781251376e+04,1.000000007954121115e-10
1.064758812455314541e+02,4.999999999999999899e-13,1.133711328701251659e+04,1.000000013198136910e-10
1.096272067731886892e+02,4.999999999999999899e-13,1.201812446489146896e+04,1.000000008954200570e-10
1.127779861009947808e+02,4.999999999999999899e-13,1.271887414899617215e+04,1.000000014806718212e-10
1.159282640905649657e+02,4.999999999999999899e-13,1.343936241505177532e+04,1.000000015645476897e-10
1.190780808076382726e+02,4.999999999999999899e-13,1.417958932883043053e+04,1.000000010564617308e-10
1.222274721479731880e+02,4.999999999999999899e-13,1.493955494768356220e+04,1.000000011130835879e-10
1.253764703674712422e+02,4.999999999999999899e-13,1.571925932180539530e+04,1.000000006587865475e-10
1.285251045332402668e+02,4.999999999999999899e-13,1.651870249528034037e+04,1.000000006922908261e-10
1.316734009090504571e+02,4.999999999999999899e-13,1.733788450695552820e+04,1.000000007266223500e-10
1.348213832860767525e+02,4.999999999999999899e-13,1.817680539117121589e+04,1.000000007617811191e-10
1.379690732677972846e+02,4.999999999999999899e-13,1.903546517837481224e+04,1.000000007977671334e-10
1.411164905163084882e+02,4.999999999999999899e-13,1.991386389563938064e+04,1.000000008345804059e-10
1.442636529660303495e+02,4.999999999999999899e-13,2.081200156710323427e+04,1.000000015506149439e-10
1.474105770097384607e+02,4.999999999999999899e-13,2.172987821434402940e+04,1.000000012395484788e-10
1.505572776610229937e+02,4.999999999999999899e-13,2.266749385669837648e+04,1.000000009499836948e-10
1.537037686965927037e+02,4.999999999999999899e-13,2.362484851153567433e+04,1.000000013476442215e-10
1.568500627812875621e+02,4.999999999999999899e-13,2.460194219449384764e+04,1.000000010310554857e-10
1.599961715782054625e+02,4.999999999999999899e-13,2.559877491968256436e+04,1.000000010728322684e-10
1.631421058459746973e+02,4.999999999999999899e-13,2.661534669985921573e+04,1.000000011154362963e-10
1.662878755248909215e+02,4.999999999999999899e-13,2.765165754658162041e+04,1.000000011588675824e-10
1.694334898133810725e+02,4.999999999999999899e-13,2.870770747034110536e+04,1.000000012031261137e-10
1.725789572360386046e+02,4.999999999999999899e-13,2.978349648067843736e+04,1.000000008668138249e-10
1.757242857042973583e+02,4.999999999999999899e-13,3.087902458628552267e+04,1.000000008986978894e-10
1.788694825706566860e+02,4.999999999999999899e-13,3.199429179509445385e+04,1.000000009311564437e-10
1.820145546772453997e+02,4.999999999999999899e-13,3.312929811435595184e+04,1.000000013884328465e-10
1.851595083994025686e+02,4.999999999999999899e-13,3.428404355070842576e+04,1.000000006385900798e-10
1.883043496848628990e+02,4.999999999999999899e-13,3.545852811023912363e+04,1.000000006604665513e-10
1.914490840890550487e+02,4.999999999999999899e-13,3.665275179853807640e+04,1.000000010667354820e-10
1.945937168069569339e+02,4.999999999999999899e-13,3.786671462074614828e+04,1.000000007053225268e-10
1.977382527018930318e+02,4.999999999999999899e-13,3.910041658159770304e+04,1.000000007283020049e-10
2.008826963316118110e+02,4.999999999999999899e-13,4.035385768545856263e+04,1.000000007516491777e-10
2.040270519719381355e+02,4.999999999999999899e-13,4.162703793635994953e+04,1.000000007753640064e-10
2.071713236382602759e+02,4.999999999999999899e-13,4.291995733802878385e+04,1.000000007994465040e-10
2.103155151050794700e+02,4.999999999999999899e-13,4.423261589391490998e+04,1.000000012873385543e-10
2.134596299238228312e+02,4.999999999999999899e-13,4.556501360721539822e+04,1.000000013261164325e-10
2.166036714390975817e+02,4.999999999999999899e-13,4.691715048089654010e+04,1.000000013654687876e-10
2.197476428035429024e+02,4.999999999999999899e-13,4.828902651771347882e+04,1.000000008994532087e-10
2.228915469914193181e+02,4.999999999999999899e-13,4.968064172022808634e+04,1.000000014458969673e-10
2.260353868110587712e+02,4.999999999999999899e-13,5.109199609082496318e+04,1.000000009516625871e-10
2.291791649162854583e+02,4.999999999999999899e-13,5.252308963172596123e+04,1.000000009783187796e-10
2.323228838169054882e+02,4.999999999999999899e-13,5.397392234500336781e+04,1.000000010053426410e-10
2.354665458883529254e+02,4.999999999999999899e-13,5.544449423259181640e+04,1.000000010327341842e-10
2.386101533805700114e+02,4.999999999999999899e-13,5.693480529629914236e+04,1.000000010604933832e-10
2.417537084261918210e+02,4.999999999999999899e-13,5.844485553781617637e+04,1.000000010886202641e-10
2.448972130480985925e+02,4.999999999999999899e-13,5.997464495872579573e+04,1.000000006283770876e-10
2.480406691663909839e+02,4.999999999999999899e-13,6.152417356051102979e+04,1.000000011459770324e-10
2.511840786048402663e+02,4.999999999999999899e-13,6.309344134456256870e+04,1.000000011752069198e-10
2.543274430968579907e+02,4.999999999999999899e-13,6.468244831218553736e+04,1.000000018825069992e-10
2.574707642910274217e+02,4.999999999999999899e-13,6.629119446460579638e+04,1.000000006945579602e-10
2.606140437562328316e+02,4.999999999999999899e-13,6.791967980297563190e+04,1.000000007116202276e-10
2.637572829864209325e+02,4.999999999999999899e-13,6.956790432837893604e+04,1.000000007288893031e-10
2.669004834050250565e+02,4.999999999999999899e-13,7.123586804183604545e+04,1.000000007463651867e-10
2.700436463690792834e+02,4.999999999999999899e-13,7.292357094430834695e+04,1.000000007640478913e-10
2.731867731730472428e+02,4.999999999999999899e-13,7.463101303670197376e+04,1.000000007819374039e-10
2.763298650523895503e+02,4.999999999999999899e-13,7.635819431987182179e+04,1.000000008000337376e-10
2.794729231868893748e+02,4.999999999999999899e-13,7.810511479462495481e+04,1.000000008183368922e-10
2.826159487037555209e+02,4.999999999999999899e-13,7.987177446172377677e+04,1.000000014877277235e-10
2.857589426805203061e+02,4.999999999999999899e-13,8.165817332188888395e+04,1.000000015210019942e-10
2.889019061477473542e+02,4.999999999999999899e-13,8.346431137580182985e+04,1.000000008744872305e-10
2.920448400915649358e+02,4.999999999999999899e-13,8.529018862410772999e+04,1.000000012163128849e-10
2.951877454560358842e+02,4.999999999999999899e-13,8.713580506741743011e+04,1.000000006339964357e-10
2.983306231453784676e+02,4.999999999999999899e-13,8.900116070630983450e+04,1.000000012692345951e-10
3.014734740260469721e+02,4.999999999999999899e-13,9.088625554133360856e+04,1.000000009522497432e-10
3.046162989286841594e+02,4.999999999999999899e-13,9.279108957300944894e+04,1.000000013232823049e-10
3.077590986499528753e+02,4.999999999999999899e-13,9.471566280183143681e+04,1.000000009923718932e-10
3.109018739542571552e+02,4.999999999999999899e-13,9.665997522826881323e+04,1.000000010127431933e-10
3.140446255753590776e+02,4.999999999999999899e-13,9.862402685276746342e+04,1.000000010333213014e-10
3.171873542178995535e+02,4.999999999999999899e-13,1.006078176757512701e+05,1.000000007320182172e-10
3.203300605588294161e+02,4.999999999999999899e-13,1.026113476976233214e+05,1.000000010750979807e-10
3.234727452487571213e+02,4.999999999999999899e-13,1.046346169187673222e+05,1.000000007613170449e-10
3.266154089132178342e+02,4.999999999999999899e-13,1.066776253395484964e+05,1.000000007761818812e-10
3.297580521538705511e+02,4.999999999999999899e-13,1.087403729603148240e+05,1.000000011393140926e-10
3.329006755496266692e+02,4.999999999999999899e-13,1.108228597813978122e+05,1.000000008063424244e-10
3.360432796577155727e+02,4.999999999999999899e-13,1.129250858031136304e+05,1.000000011831589173e-10
3.391858650146903642e+02,4.999999999999999899e-13,1.150470510257637652e+05,1.000000012053915546e-10
3.423284321373789112e+02,4.999999999999999899e-13,1.171887554496360535e+05,1.000000008526604157e-10
3.454709815237815747e+02,4.999999999999999899e-13,1.193501990750050463e+05,1.000000008683869932e-10
3.486135136539220412e+02,4.999999999999999899e-13,1.215313819021332747e+05,1.000000012733303411e-10
3.517560289906505204e+02,4.999999999999999899e-13,1.237323039312713518e+05,1.000000009002710060e-10
3.548985279804058450e+02,4.999999999999999899e-13,1.259529651626589039e+05,1.000000013196569403e-10
3.580410110539365860e+02,4.999999999999999899e-13,1.281933655965251382e+05,1.000000009327294957e-10
3.611834786269843676e+02,4.999999999999999899e-13,1.304535052330892649e+05,1.000000013668108106e-10
3.643259311009320527e+02,4.999999999999999899e-13,1.327333840725611080e+05,1.000000009657624752e-10
3.674683688634185614e+02,4.999999999999999899e-13,1.350330021151414257e+05,1.000000009824944003e-10
3.706107922889223687e+02,4.999999999999999899e-13,1.373523593610227399e+05,1.000000014390927088e-10
3.737532017393153296e+02,4.999999999999999899e-13,1.396914558103893360e+05,1.000000014636003126e-10
3.768955975643889360e+02,4.999999999999999899e-13,1.420502914634178160e+05,1.000000010335519039e-10
3.800379801023545383e+02,4.999999999999999899e-13,1.444288663202776224e+05,1.000000010508583059e-10
3.831803496803185567e+02,4.999999999999999899e-13,1.468271803811312129e+05,1.000000010683083401e-10
3.863227066147348410e+02,4.999999999999999899e-13,1.492452336461344967e+05,1.000000010859019935e-10
3.894650512118346910e+02,4.999999999999999899e-13,1.516830261154370091e+05,1.000000011036392662e-10
3.926073837680366978e+02,4.999999999999999899e-13,1.541405577891824360e+05,1.000000011215201580e-10
3.957497045703366894e+02,4.999999999999999899e-13,1.566178286675087584e+05,1.000000011395446821e-10
3.988920138966792592e+02,4.999999999999999899e-13,1.591148387505485443e+05,1.000000011577128124e-10
4.020343120163116737e+02,4.999999999999999899e-13,1.616315880384290649e+05,1.000000011760245749e-10
4.051765991901222606e+02,4.999999999999999899e-13,1.641680765312729636e+05,1.000000007644671813e-10
4.083188756709611198e+02,4.999999999999999899e-13,1.667243042291977908e+05,1.000000012130789706e-10
4.114611417039487833e+02,4.999999999999999899e-13,1.693002711323170224e+05,1.000000007883658251e-10
