x,y,v0_first,sigma_v0
1.279078171197211944e+01,9.999999999999999799e-13,1.636040968033204308e+02,1.012490997763720074e-12
1.664100288151218621e+01,9.999999999999999799e-13,2.769229769024969414e+02,1.016250979374548904e-12
2.018247076494917280e+01,9.999999999999999799e-13,4.073321261780280338e+02,1.014782083077845833e-12
2.359127481798296699e+01,9.999999999999999799e-13,5.565482475375972626e+02,1.011519177155254067e-12
2.692704077881801794e+01,9.999999999999999799e-13,7.250655251041284828e+02,1.013147969128309739e-12
3.021726270936139969e+01,9.999999999999999799e-13,9.130829656465630251e+02,1.014754522805327347e-12
3.347680081950147724e+01,9.999999999999999799e-13,1.120696193108574562e+03,1.012259570610628206e-12
3.671452912724470963e+01,9.999999999999999799e-13,1.347956649035300188e+03,1.013445262129574123e-12
3.993612781086767427e+01,9.999999999999999799e-13,1.594894304525958660e+03,1.014625046803750141e-12
4.314542501760315218e+01,9.999999999999999799e-13,1.861527699949615680e+03,1.015800326542543167e-12
4.634510606532128207e+01,9.999999999999999799e-13,2.147868856205879638e+03,1.014143403948607746e-12
4.953711607454690835e+01,9.999999999999999799e-13,2.453925868983133569e+03,1.015117528096929888e-12
5.272290170973328571e+01,9.999999999999999799e-13,2.779704364694197011e+03,1.012871802173235037e-12
5.590356302416308409e+01,9.999999999999999799e-13,3.125208358796573975e+03,1.013648330814452525e-12
5.907995246219343954e+01,9.999999999999999799e-13,3.490440782935037078e+03,1.014423816517095827e-12
6.225274146653904239e+01,9.999999999999999799e-13,3.875403820099749282e+03,1.011398817405208329e-12
6.542246650926628604e+01,9.999999999999999799e-13,4.280099124156068683e+03,1.015972281860618494e-12
6.858956165048994080e+01,9.999999999999999799e-13,4.704527967406361313e+03,1.012559123835374307e-12
7.175438204080363391e+01,9.999999999999999799e-13,5.148691342057603833e+03,1.017518159675934545e-12
7.491722119388515466e+01,9.999999999999999799e-13,5.612590031413515135e+03,1.016004045052849677e-12
7.807832388526213663e+01,9.999999999999999799e-13,6.096224660731894801e+03,1.014296568092228509e-12
8.123789592393600856e+01,9.999999999999999799e-13,6.599595734148259908e+03,1.012395919175849659e-12
8.439611165141826632e+01,9.999999999999999799e-13,7.122703661878657840e+03,1.012877824651844586e-12
8.755311976468581747e+01,9.999999999999999799e-13,7.665548780529417854e+03,1.010687636688027775e-12
9.070904788633876592e+01,9.999999999999999799e-13,8.228131368446100169e+03,1.013841102275581013e-12
9.386400618684200481e+01,9.999999999999999799e-13,8.810451657443512886e+03,1.014322510707664302e-12
9.701809028146602998e+01,9.999999999999999799e-13,9.412509841862693065e+03,1.011843028596813935e-12
1.001713835665192533e+02,9.999999999999999799e-13,1.003430608563072383e+04,1.015284940117404955e-12
1.033239591179727910e+02,9.999999999999999799e-13,1.067584052781251376e+04,1.012612787976270096e-12
1.064758812455314541e+02,9.999999999999999799e-13,1.133711328701251659e+04,1.016246930119695338e-12
1.096272067731886892e+02,9.999999999999999799e-13,1.201812446489146896e+04,1.013382227387307005e-12
1.127779861009947808e+02,9.999999999999999799e-13,1.271887414899617215e+04,1.017208555006087813e-12
1.159282640905649657e+02,9.999999999999999799e-13,1.343936241505177532e+04,1.017689249279398711e-12
1.190780808076382726e+02,9.999999999999999799e-13,1.417958932883042871e+04,1.014535898534090040e-12
1.222274721479731880e+02,9.999999999999999799e-13,1.493955494768356039e+04,1.014920345719189355e-12
1.253764703674712422e+02,9.999999999999999799e-13,1.571925932180539348e+04,1.011478558686429417e-12
1.285251045332402668e+02,9.999999999999999799e-13,1.651870249528033673e+04,1.011766824753851996e-12
1.316734009090504571e+02,9.999999999999999799e-13,1.733788450695552820e+04,1.012055059895680213e-12
1.348213832860767525e+02,9.999999999999999799e-13,1.817680539117121589e+04,1.012343266290061364e-12
1.379690732677972846e+02,9.999999999999999799e-13,1.903546517837481224e+04,1.012631445914852553e-12
1.411164905163084882e+02,9.999999999999999799e-13,1.991386389563938064e+04,1.012919600570172669e-12
1.442636529660303211e+02,9.999999999999999799e-13,2.081200156710323063e+04,1.017610309197955904e-12
1.474105770097384607e+02,9.999999999999999799e-13,2.172987821434402940e+04,1.015745148299212067e-12
1.505572776610229937e+02,9.999999999999999799e-13,2.266749385669836920e+04,1.013783930447923587e-12
1.537037686965927037e+02,9.999999999999999799e-13,2.362484851153567070e+04,1.016417333690569032e-12
1.568500627812875905e+02,9.999999999999999799e-13,2.460194219449385491e+04,1.014360052132518027e-12
1.599961715782054910e+02,9.999999999999999799e-13,2.559877491968257164e+04,1.014648086995517196e-12
1.631421058459746973e+02,9.999999999999999799e-13,2.661534669985921573e+04,1.014936105879895331e-12
1.662878755248909215e+02,9.999999999999999799e-13,2.765165754658162041e+04,1.015224109695714079e-12
1.694334898133810725e+02,9.999999999999999799e-13,2.870770747034110536e+04,1.015512099285114388e-12
1.725789572360386046e+02,9.999999999999999799e-13,2.978349648067844464e+04,1.013166729523455296e-12
1.757242857042973299e+02,9.999999999999999799e-13,3.087902458628551540e+04,1.013406699041602545e-12
1.788694825706566860e+02,9.999999999999999799e-13,3.199429179509445748e+04,1.013646658519321458e-12
1.820145546772453997e+02,9.999999999999999799e-13,3.312929811435595184e+04,1.016663930174750304e-12
