x,y,v0_first,sigma_v0
1.279078171197211944e+01,9.999999999999999799e-13,1.636040968033204308e+02,1.157152085282869359e-12
1.664100288151218621e+01,9.999999999999999799e-13,2.769229769024969414e+02,1.903624490367000820e-12
2.018247076494917280e+01,9.999999999999999799e-13,4.073321261780280338e+02,1.196440106599086334e-12
2.359127481798296699e+01,9.999999999999999799e-13,5.565482475375972626e+02,1.039288021318217254e-12
2.692704077881801794e+01,9.999999999999999799e-13,7.250655251041284828e+02,1.117864063962651786e-12
3.021726270936139969e+01,9.999999999999999799e-13,9.130829656465631388e+02,1.667896362445694575e-12
3.347680081950147724e+01,9.999999999999999799e-13,1.120696193108574562e+03,4.025177641654724521e-12
3.671452912724470963e+01,9.999999999999999799e-13,1.347956649035299961e+03,1.785760426406346284e-12
3.993612781086768138e+01,9.999999999999999799e-13,1.594894304525958887e+03,4.496633897497333780e-12
4.314542501760314508e+01,9.999999999999999799e-13,1.861527699949615226e+03,3.042977108653300741e-12
4.634510606532128207e+01,9.999999999999999799e-13,2.147868856205879638e+03,2.492944810170257951e-12
4.953711607454690835e+01,9.999999999999999799e-13,2.453925868983133569e+03,1.589320319801259437e-12
5.272290170973328571e+01,9.999999999999999799e-13,2.779704364694197011e+03,4.339481812216466720e-12
5.590356302416307699e+01,9.999999999999999799e-13,3.125208358796573521e+03,6.382458920871779088e-12
5.907995246219343954e+01,9.999999999999999799e-13,3.490440782935036623e+03,2.296504703565170701e-12
6.225274146653904239e+01,9.999999999999999799e-13,3.875403820099749737e+03,1.510744277164824889e-12
6.542246650926627183e+01,9.999999999999999799e-13,4.280099124156067774e+03,7.089643304635689746e-12
6.858956165048994080e+01,9.999999999999999799e-13,4.704527967406361313e+03,2.925113044692648022e-12
7.175438204080364812e+01,9.999999999999999799e-13,5.148691342057604743e+03,1.070414126609165537e-11
7.491722119388515466e+01,9.999999999999999799e-13,5.612590031413515135e+03,7.914691752360253930e-12
7.807832388526212242e+01,9.999999999999999799e-13,6.096224660731893891e+03,1.133274960721916419e-11
8.123789592393602277e+01,9.999999999999999799e-13,6.599595734148261727e+03,7.521811539154066698e-12
8.439611165141826632e+01,9.999999999999999799e-13,7.122703661878656931e+03,4.103753684295165321e-12
8.755311976468580326e+01,9.999999999999999799e-13,7.665548780529416035e+03,2.327630808856527889e-11
9.070904788633876592e+01,9.999999999999999799e-13,8.228131368446100169e+03,1.235423816154481624e-11
9.386400618684200481e+01,9.999999999999999799e-13,8.810451657443512886e+03,1.050770115949057800e-11
9.701809028146602998e+01,9.999999999999999799e-13,9.412509841862693065e+03,1.486867152603468740e-11
1.001713835665192533e+02,9.999999999999999799e-13,1.003430608563072383e+04,1.970109814842546764e-11
1.033239591179728052e+02,9.999999999999999799e-13,1.067584052781251557e+04,2.229410755555573193e-11
1.064758812455314398e+02,9.999999999999999799e-13,1.133711328701251296e+04,1.883676167938067942e-11
1.096272067731887034e+02,9.999999999999999799e-13,1.201812446489147078e+04,8.464724050839283601e-12
1.127779861009947808e+02,9.999999999999999799e-13,1.271887414899617215e+04,2.767960959407778344e-12
1.159282640905649657e+02,9.999999999999999799e-13,1.343936241505177350e+04,1.624375227224632768e-11
1.190780808076382726e+02,9.999999999999999799e-13,1.417958932883043053e+04,4.575209940137773773e-12
1.222274721479731880e+02,9.999999999999999799e-13,1.493955494768356220e+04,1.589320319805259631e-12
1.253764703674712422e+02,9.999999999999999799e-13,1.571925932180539348e+04,1.942912511687215162e-12
1.285251045332402668e+02,9.999999999999999799e-13,1.651870249528033673e+04,3.231255299221112820e-11
1.316734009090504571e+02,9.999999999999999799e-13,1.733788450695552820e+04,1.306142254530470005e-11
1.348213832860767525e+02,9.999999999999999799e-13,1.817680539117121589e+04,3.160536860845133325e-11
1.379690732677972846e+02,9.999999999999999799e-13,1.903546517837481224e+04,2.449423674948791278e-11
1.411164905163084597e+02,9.999999999999999799e-13,1.991386389563937701e+04,5.160297146044201404e-11
1.442636529660303211e+02,9.999999999999999799e-13,2.081200156710323063e+04,4.256672655679198035e-11
1.474105770097384607e+02,9.999999999999999799e-13,2.172987821434402940e+04,1.903320178598175516e-11
1.505572776610229937e+02,9.999999999999999799e-13,2.266749385669837648e+04,4.264530259942828121e-11
1.537037686965927037e+02,9.999999999999999799e-13,2.362484851153566706e+04,2.850161492415414257e-11
1.568500627812875905e+02,9.999999999999999799e-13,2.460194219449385491e+04,7.116840607790592086e-11
1.599961715782054910e+02,9.999999999999999799e-13,2.559877491968257164e+04,3.054459203280137539e-11
1.631421058459746973e+02,9.999999999999999799e-13,2.661534669985921573e+04,3.887365255268742006e-11
1.662878755248909215e+02,9.999999999999999799e-13,2.765165754658162041e+04,6.794678832965244035e-11
1.694334898133810441e+02,9.999999999999999799e-13,2.870770747034110173e+04,5.949986374580566622e-11
1.725789572360386330e+02,9.999999999999999799e-13,2.978349648067844828e+04,9.006594433293036420e-11
1.757242857042973299e+02,9.999999999999999799e-13,3.087902458628551904e+04,9.411261052891725504e-11
1.788694825706566860e+02,9.999999999999999799e-13,3.199429179509445748e+04,1.942608199917990000e-11
1.820145546772453997e+02,9.999999999999999799e-13,3.312929811435595184e+04,8.586212605166716226e-11
1.851595083994025686e+02,9.999999999999999799e-13,3.428404355070843303e+04,3.891294057401175173e-11
1.883043496848628990e+02,9.999999999999999799e-13,3.545852811023912363e+04,7.050355283311462286e-12
1.914490840890550487e+02,9.999999999999999799e-13,3.665275179853806912e+04,3.588776293235499781e-11
1.945937168069569339e+02,9.999999999999999799e-13,3.786671462074615556e+04,2.414368767529822805e-12
1.977382527018930318e+02,9.999999999999999799e-13,3.910041658159771032e+04,4.119164581058434672e-11
2.008826963316118110e+02,9.999999999999999799e-13,4.035385768545856263e+04,4.806704954162239209e-11
2.040270519719381355e+02,9.999999999999999799e-13,4.162703793635994953e+04,3.089818422468738948e-11
2.071713236382602759e+02,9.999999999999999799e-13,4.291995733802878385e+04,2.021184242558827104e-11
