x,y,v0_first,sigma_v0
1.570796326794896780e+00,9.999999999999999799e-13,2.467401100272339942e+00,1.000000144115176473e-12
4.712388980384690562e+00,9.999999999999999799e-13,2.220660990245105992e+01,1.000028246177924466e-12
7.853981633974483678e+00,9.999999999999999799e-13,6.168502750680849545e+01,1.000046692230835019e-12
1.099557428756427591e+01,9.999999999999999799e-13,1.209026539133446505e+02,1.000041648422076636e-12
1.413716694115406902e+01,9.999999999999999799e-13,1.998594891220595002e+02,1.000121193529267041e-12
1.727875959474386391e+01,9.999999999999999799e-13,2.985555331329530873e+02,1.000746814269131656e-12
2.042035224833365703e+01,9.999999999999999799e-13,4.169907859460254826e+02,1.000854094211557959e-12
2.356194490192345015e+01,9.999999999999999799e-13,5.551652475612764874e+02,1.000854094211557959e-12
2.670353755551324326e+01,9.999999999999999799e-13,7.130789179787061585e+02,1.000788863616920786e-12
2.984513020910303638e+01,9.999999999999999799e-13,8.907317971983146663e+02,1.000685897182882243e-12
3.298672286269282949e+01,9.999999999999999799e-13,1.088123885220101783e+03,1.000536108908383874e-12
3.612831551628262616e+01,9.999999999999999799e-13,1.305255182044067851e+03,1.039547342207912619e-12
3.926990816987241573e+01,9.999999999999999799e-13,1.542125687670212301e+03,1.000197274233874406e-12
4.241150082346220529e+01,9.999999999999999799e-13,1.798735402098535133e+03,1.041475735781201571e-12
4.555309347705200196e+01,9.999999999999999799e-13,2.075084325329037711e+03,1.000000144115176473e-12
4.869468613064179863e+01,9.999999999999999799e-13,2.371172457361718443e+03,1.054452733726860650e-12
5.183627878423158819e+01,9.999999999999999799e-13,2.686999798196577558e+03,1.000318299793130884e-12
5.497787143782138486e+01,9.999999999999999799e-13,3.022566347833616419e+03,1.059671659743277647e-12
5.811946409141117442e+01,9.999999999999999799e-13,3.377872106272832752e+03,1.001587609696374925e-12
6.126105674500096399e+01,9.999999999999999799e-13,3.752917073514228377e+03,1.122310369280550436e-12
6.440264939859075355e+01,9.999999999999999799e-13,4.147701249557802839e+03,1.420817173838579434e-12
