# x, y, v0
1.413717401470354851e+01,1.000000000000000048e-04,1.998596891320092652e+02
1.413720938234478197e+01,6.000000000000000559e-04,1.998606894802573208e+02
1.413724474980894996e+01,1.100000000000000066e-03,1.998616903260007120e+02
1.413728011709596366e+01,1.600000000000000077e-03,1.998626916692368525e+02
1.413731548420574136e+01,2.100000000000000304e-03,1.998636935099634115e+02
1.413735085113819423e+01,2.600000000000000314e-03,1.998646958481778029e+02
1.413738621789323702e+01,3.100000000000000325e-03,1.998656986838776675e+02
1.413742158447078623e+01,3.600000000000000335e-03,1.998667020170604758e+02
1.413745695087075305e+01,4.100000000000000346e-03,1.998677058477237836e+02
1.413749231709305398e+01,4.599999999999999922e-03,1.998687101758651181e+02
1.413752768313760377e+01,5.100000000000000366e-03,1.998697150014820920e+02
1.413756304900431360e+01,5.600000000000000810e-03,1.998707203245721473e+02
1.413759841469309819e+01,6.100000000000001255e-03,1.998717261451328113e+02
1.413763378020387407e+01,6.600000000000001699e-03,1.998727324631616682e+02
1.413766914553655418e+01,7.100000000000002143e-03,1.998737392786562737e+02
1.413770451069105327e+01,7.600000000000002587e-03,1.998747465916141550e+02
1.413773987566728429e+01,8.100000000000003031e-03,1.998757544020327828e+02
1.413777524046516199e+01,8.600000000000003475e-03,1.998767627099097979e+02
1.413781060508460108e+01,9.100000000000003919e-03,1.998777715152426424e+02
1.413784596952551631e+01,9.600000000000004363e-03,1.998787808180288721e+02
1.413788133378782064e+01,1.010000000000000481e-02,1.998797906182660995e+02
1.413791669787143057e+01,1.060000000000000525e-02,1.998808009159517951e+02
1.413795206177625552e+01,1.110000000000000570e-02,1.998818117110834862e+02
1.413798742550221377e+01,1.160000000000000614e-02,1.998828230036587286e+02
1.413802278904922005e+01,1.210000000000000658e-02,1.998838347936750779e+02
1.413805815241718555e+01,1.260000000000000703e-02,1.998848470811300615e+02
1.413809351560602856e+01,1.310000000000000747e-02,1.998858598660212067e+02
1.413812887861565848e+01,1.360000000000000792e-02,1.998868731483460692e+02
1.413816424144599182e+01,1.410000000000000836e-02,1.998878869281021196e+02
1.413819960409694509e+01,1.460000000000000880e-02,1.998889012052870271e+02
1.413823496656842948e+01,1.510000000000000925e-02,1.998899159798982055e+02
1.413827032886036150e+01,1.560000000000000969e-02,1.998909312519332673e+02
1.413830569097265411e+01,1.610000000000001014e-02,1.998919470213897114e+02
1.413834105290522025e+01,1.660000000000001058e-02,1.998929632882650935e+02
1.413837641465797645e+01,1.710000000000001102e-02,1.998939800525569126e+02
1.413841177623083745e+01,1.760000000000001147e-02,1.998949973142628096e+02
1.413844713762371619e+01,1.810000000000001191e-02,1.998960150733802550e+02
1.413848249883652564e+01,1.860000000000001236e-02,1.998970333299067477e+02
1.413851785986918230e+01,1.910000000000001280e-02,1.998980520838398434e+02
1.413855322072160092e+01,1.960000000000001324e-02,1.998990713351771831e+02
1.413858858139369445e+01,2.010000000000001369e-02,1.999000910839161520e+02
1.413862394188537586e+01,2.060000000000001413e-02,1.999011113300543911e+02
1.413865930219656342e+01,2.110000000000001458e-02,1.999021320735893994e+02
1.413869466232716832e+01,2.160000000000001502e-02,1.999031533145187609e+02
1.413873002227710529e+01,2.210000000000001547e-02,1.999041750528399461e+02
1.413876538204628908e+01,2.260000000000001591e-02,1.999051972885505393e+02
1.413880074163463263e+01,2.310000000000001635e-02,1.999062200216480107e+02
1.413883610104205424e+01,2.360000000000001680e-02,1.999072432521300868e+02
1.413887146026846331e+01,2.410000000000001724e-02,1.999082669799940675e+02
1.413890681931377813e+01,2.460000000000001769e-02,1.999092912052376505e+02
1.413894217817791166e+01,2.510000000000001813e-02,1.999103159278583348e+02
1.413897753686077507e+01,2.560000000000001857e-02,1.999113411478535909e+02
1.413901289536228845e+01,2.610000000000001902e-02,1.999123668652211165e+02
1.413904825368236295e+01,2.660000000000001946e-02,1.999133930799582970e+02
1.413908361182091333e+01,2.710000000000001991e-02,1.999144197920627164e+02
1.413911896977785432e+01,2.760000000000002035e-02,1.999154470015319589e+02
1.413915432755309709e+01,2.810000000000002079e-02,1.999164747083634950e+02
1.413918968514656349e+01,2.860000000000002124e-02,1.999175029125549656e+02
1.413922504255816115e+01,2.910000000000002168e-02,1.999185316141038413e+02
1.413926039978780480e+01,2.960000000000002213e-02,1.999195608130075641e+02
1.413929575683541273e+01,3.010000000000002257e-02,1.999205905092638886e+02
1.413933111370089613e+01,3.060000000000002301e-02,1.999216207028702001e+02
1.413936647038416972e+01,3.110000000000002346e-02,1.999226513938241112e+02
1.413940182688515002e+01,3.160000000000002390e-02,1.999236825821231207e+02
1.413943718320374998e+01,3.210000000000002435e-02,1.999247142677647844e+02
1.413947253933988435e+01,3.260000000000002479e-02,1.999257464507466580e+02
1.413950789529346608e+01,3.310000000000002524e-02,1.999267791310662403e+02
1.413954325106440990e+01,3.360000000000002568e-02,1.999278123087211156e+02
1.413957860665263233e+01,3.410000000000002612e-02,1.999288459837088112e+02
1.413961396205804633e+01,3.460000000000002657e-02,1.999298801560268544e+02
1.413964931728056840e+01,3.510000000000002701e-02,1.999309148256728292e+02
