x,y,v0_first,sigma_v0
1.570796326795536269e+00,9.999999999999999799e-13,2.467401100274349446e+00,3.001077937798012811e-12
4.712388980384901949e+00,9.999999999999999799e-13,2.220660990245305655e+01,3.000406821204029315e-12
7.853981633974610688e+00,9.999999999999999799e-13,6.168502750681049918e+01,3.000406821204086668e-12
1.099557428756436828e+01,9.999999999999999799e-13,1.209026539133466542e+02,3.000598568802587502e-12
1.413716694115414008e+01,9.999999999999999799e-13,1.998594891220615182e+02,3.000550631902972997e-12
1.727875959474392076e+01,9.999999999999999799e-13,2.985555331329551336e+02,3.000598568802598003e-12
2.042035224833371032e+01,9.999999999999999799e-13,4.169907859460276427e+02,3.000718411051653654e-12
2.356194490192349278e+01,9.999999999999999799e-13,5.551652475612784201e+02,3.000766347951276237e-12
2.670353755551327879e+01,9.999999999999999799e-13,7.130789179787080911e+02,3.000646505702222202e-12
2.984513020910306835e+01,9.999999999999999799e-13,8.907317971983164853e+02,3.000346900079589539e-12
3.298672286269285792e+01,9.999999999999999799e-13,1.088123885220103602e+03,3.000514679228266157e-12
3.612831551628264748e+01,9.999999999999999799e-13,1.305255182044069670e+03,3.000574600352793174e-12
3.926990816987244415e+01,9.999999999999999799e-13,1.542125687670214575e+03,3.000466742328644381e-12
4.241150082346223371e+01,9.999999999999999799e-13,1.798735402098537634e+03,3.000658489927129867e-12
4.555309347705202327e+01,9.999999999999999799e-13,2.075084325329039530e+03,3.000802300625994386e-12
4.869468613064181284e+01,9.999999999999999799e-13,2.371172457361720262e+03,3.000586584577699224e-12
5.183627878423160951e+01,9.999999999999999799e-13,2.686999798196579832e+03,3.000334915854685913e-12
5.497787143782139907e+01,9.999999999999999799e-13,3.022566347833618238e+03,3.000346900079591154e-12
5.811946409141119574e+01,9.999999999999999799e-13,3.377872106272835481e+03,3.000694442601847209e-12
6.126105674500097820e+01,9.999999999999999799e-13,3.752917073514230196e+03,3.000640513589773620e-12
6.440264939859078197e+01,9.999999999999999799e-13,4.147701249557805568e+03,3.000544639790530069e-12
6.754424205218057864e+01,9.999999999999999799e-13,4.562224634403558412e+03,3.000478726553550431e-12
7.068583470577036110e+01,9.999999999999999799e-13,4.996487228051489183e+03,3.000496702890908294e-12
7.382742735936015777e+01,9.999999999999999799e-13,5.450489030501600610e+03,3.000412813316571601e-12
7.696902001294994022e+01,9.999999999999999799e-13,5.924230041753889054e+03,3.000682458376941159e-12
8.011061266653975110e+01,9.999999999999999799e-13,6.417710261808358155e+03,3.000748371613921605e-12
8.325220532012953356e+01,9.999999999999999799e-13,6.930929690665005182e+03,3.000448765991287326e-12
8.639379797371931602e+01,9.999999999999999799e-13,7.463888328323828318e+03,3.000796308513542573e-12
8.953539062730911269e+01,9.999999999999999799e-13,8.016586174784833020e+03,3.000802300625996002e-12
9.267698328089890936e+01,9.999999999999999799e-13,8.589023230048014739e+03,3.000652497814678054e-12
9.581857593448869181e+01,9.999999999999999799e-13,9.181199494113376204e+03,3.000850237525616969e-12
9.896016858807848848e+01,9.999999999999999799e-13,9.793114966980916506e+03,3.001143851035797819e-12
1.021017612416682852e+02,9.999999999999999799e-13,1.042476964865063746e+04,3.000406821204118172e-12
1.052433538952580818e+02,9.999999999999999799e-13,1.107616353912253544e+04,3.000934127099954470e-12
1.083849465488478785e+02,9.999999999999999799e-13,1.174729663839661225e+04,3.000298963179970187e-12
1.115265392024376752e+02,9.999999999999999799e-13,1.243816894647286790e+04,3.000418805429024221e-12
1.146681318560274576e+02,9.999999999999999799e-13,1.314878046335129875e+04,3.000778332176184710e-12
1.178097245096172401e+02,9.999999999999999799e-13,1.387913118903191025e+04,3.000766347951279468e-12
1.209513171632070367e+02,9.999999999999999799e-13,1.462922112351470241e+04,3.000829265132032392e-12
1.240929098167968476e+02,9.999999999999999799e-13,1.539905026679967523e+04,3.000727399220337836e-12
1.272345024703866301e+02,9.999999999999999799e-13,1.618861861888682324e+04,3.000415809372797507e-12
1.303760951239764267e+02,9.999999999999999799e-13,1.699792617977614645e+04,3.000820276963353864e-12
1.335176877775662092e+02,9.999999999999999799e-13,1.782697294946765032e+04,3.000391840922987023e-12
1.366592804311560201e+02,9.999999999999999799e-13,1.867575892796134576e+04,3.000541643734304163e-12
1.398008730847458025e+02,9.999999999999999799e-13,1.954428411525720730e+04,3.000667478095810011e-12
1.429424657383356134e+02,9.999999999999999799e-13,2.043254851135524950e+04,3.000640513589773620e-12
1.460840583919253959e+02,9.999999999999999799e-13,2.134055211625546872e+04,3.000865217806748925e-12
1.492256510455151783e+02,9.999999999999999799e-13,2.226829492995786495e+04,3.000631525421094285e-12
1.523672436991049892e+02,9.999999999999999799e-13,2.321577695246244548e+04,3.000610553027509708e-12
1.555088363526947717e+02,9.999999999999999799e-13,2.418299818376920666e+04,3.000631525421094285e-12
1.586504290062845826e+02,9.999999999999999799e-13,2.516995862387814122e+04,3.000499698947135816e-12
1.617920216598743650e+02,9.999999999999999799e-13,2.617665827278926008e+04,3.000304955292423616e-12
1.649336143134641475e+02,9.999999999999999799e-13,2.720309713050254504e+04,3.000766347951279468e-12
1.680752069670539299e+02,9.999999999999999799e-13,2.824927519701801430e+04,3.000727399220337028e-12
1.712167996206437124e+02,9.999999999999999799e-13,2.931519247233566421e+04,3.000568608240340553e-12
1.743583922742335233e+02,9.999999999999999799e-13,3.040084895645549841e+04,3.000361880360723919e-12
1.774999849278233341e+02,9.999999999999999799e-13,3.150624464937750599e+04,3.000517675284493679e-12
1.806415775814131166e+02,9.999999999999999799e-13,3.263137955110169059e+04,3.000436781766382084e-12
1.837831702350029275e+02,9.999999999999999799e-13,3.377625366162806313e+04,3.000523667396946300e-12
