# x, y, v0
1.099558338212492714e+01,1.000000000000000048e-04,1.209028539232618442e+02
1.099562885470248119e+01,6.000000000000000559e-04,1.209038542703657981e+02
1.099567432690370872e+01,1.100000000000000066e-03,1.209048551133293046e+02
1.099571979872843386e+01,1.600000000000000077e-03,1.209058564521484556e+02
1.099576527017647365e+01,2.100000000000000304e-03,1.209068582868191015e+02
1.099581074124765223e+01,2.600000000000000314e-03,1.209078606173372634e+02
1.099585621194179019e+01,3.100000000000000325e-03,1.209088634436988769e+02
1.099590168225871167e+01,3.600000000000000335e-03,1.209098667658999631e+02
1.099594715219823371e+01,4.100000000000000346e-03,1.209108705839364575e+02
1.099599262176017866e+01,4.599999999999999922e-03,1.209118748978042817e+02
1.099603809094437068e+01,5.100000000000000366e-03,1.209128797074995134e+02
1.099608355975062857e+01,5.600000000000000810e-03,1.209138850130180316e+02
1.099612902817877291e+01,6.100000000000001255e-03,1.209148908143558288e+02
1.099617449622862608e+01,6.600000000000001699e-03,1.209158971115088690e+02
1.099621996390001222e+01,7.100000000000002143e-03,1.209169039044731875e+02
1.099626543119274835e+01,7.600000000000002587e-03,1.209179111932446631e+02
1.099631089810666040e+01,8.100000000000003031e-03,1.209189189778193025e+02
1.099635636464156718e+01,8.600000000000003475e-03,1.209199272581930842e+02
1.099640183079728928e+01,9.100000000000003919e-03,1.209209360343619721e+02
1.099644729657364906e+01,9.600000000000004363e-03,1.209219453063219163e+02
1.099649276197047065e+01,1.010000000000000481e-02,1.209229550740689376e+02
1.099653822698759598e+01,1.060000000000000525e-02,1.209239653375995118e+02
1.099658369162479943e+01,1.110000000000000570e-02,1.209249760969084946e+02
1.099662915588192824e+01,1.160000000000000614e-02,1.209259873519924895e+02
1.099667461975877814e+01,1.210000000000000658e-02,1.209269991028468638e+02
1.099672008325524253e+01,1.260000000000000703e-02,1.209280113494692017e+02
1.099676554637107273e+01,1.310000000000000747e-02,1.209290240918538899e+02
1.099681100910611242e+01,1.360000000000000792e-02,1.209300373299974041e+02
1.099685647146018574e+01,1.410000000000000836e-02,1.209310510638957510e+02
1.099690193343311151e+01,1.460000000000000880e-02,1.209320652935449232e+02
1.099694739502471386e+01,1.510000000000000925e-02,1.209330800189408279e+02
1.099699285623480982e+01,1.560000000000000969e-02,1.209340952400794578e+02
1.099703831706322887e+01,1.610000000000001014e-02,1.209351109569568337e+02
1.099708377750978450e+01,1.660000000000001058e-02,1.209361271695688913e+02
1.099712923757430438e+01,1.710000000000001102e-02,1.209371438779115948e+02
1.099717469725660557e+01,1.760000000000001147e-02,1.209381610819809083e+02
1.099722015655651397e+01,1.810000000000001191e-02,1.209391787817728670e+02
1.099726561547384840e+01,1.860000000000001236e-02,1.209401969772833922e+02
1.099731107400843122e+01,1.910000000000001280e-02,1.209412156685084767e+02
1.099735653216008480e+01,1.960000000000001324e-02,1.209422348554440845e+02
1.099740198992863149e+01,2.010000000000001369e-02,1.209432545380862081e+02
1.099744744731389012e+01,2.060000000000001413e-02,1.209442747164307974e+02
1.099749290431568660e+01,2.110000000000001458e-02,1.209452953904738592e+02
1.099753836093383796e+01,2.160000000000001502e-02,1.209463165602113435e+02
1.099758381716817190e+01,2.210000000000001547e-02,1.209473382256392711e+02
1.099762927301850368e+01,2.260000000000001591e-02,1.209483603867535066e+02
1.099767472848466099e+01,2.310000000000001635e-02,1.209493830435501565e+02
1.099772018356646264e+01,2.360000000000001680e-02,1.209504061960251420e+02
1.099776563826372922e+01,2.410000000000001724e-02,1.209514298441744273e+02
1.099781109257628486e+01,2.460000000000001769e-02,1.209524539879939908e+02
1.099785654650395372e+01,2.510000000000001813e-02,1.209534786274798535e+02
1.099790200004655105e+01,2.560000000000001857e-02,1.209545037626279083e+02
1.099794745320390454e+01,2.610000000000001902e-02,1.209555293934342330e+02
1.099799290597583123e+01,2.660000000000001946e-02,1.209565555198947209e+02
1.099803835836215882e+01,2.710000000000001991e-02,1.209575821420054211e+02
1.099808381036270433e+01,2.760000000000002035e-02,1.209586092597622411e+02
1.099812926197729190e+01,2.810000000000002079e-02,1.209596368731611875e+02
1.099817471320574569e+01,2.860000000000002124e-02,1.209606649821982813e+02
1.099822016404788450e+01,2.910000000000002168e-02,1.209616935868694583e+02
1.099826561450352891e+01,2.960000000000002213e-02,1.209627226871706824e+02
1.099831106457250307e+01,3.010000000000002257e-02,1.209637522830979464e+02
1.099835651425462935e+01,3.060000000000002301e-02,1.209647823746472284e+02
1.099840196354972832e+01,3.110000000000002346e-02,1.209658129618145352e+02
1.099844741245762592e+01,3.160000000000002390e-02,1.209668440445958453e+02
1.099849286097813916e+01,3.210000000000002435e-02,1.209678756229870942e+02
1.099853830911109398e+01,3.260000000000002479e-02,1.209689076969843029e+02
1.099858375685630918e+01,3.310000000000002524e-02,1.209699402665834498e+02
1.099862920421360890e+01,3.360000000000002568e-02,1.209709733317804705e+02
1.099867465118281373e+01,3.410000000000002612e-02,1.209720068925713718e+02
1.099872009776374782e+01,3.460000000000002657e-02,1.209730409489521747e+02
1.099876554395623174e+01,3.510000000000002701e-02,1.209740755009188149e+02
