x,y,v0_first,sigma_v0
1.391582261050489677e+01,9.999999999999999799e-13,1.936501189270393297e+02,1.044166429181844847e-12
1.783864319920532537e+01,9.999999999999999799e-13,3.182171911885544091e+02,1.043551374996128970e-12
2.142848697211535836e+01,9.999999999999999799e-13,4.591800539141175932e+02,1.041852513615460614e-12
2.487321392387514862e+01,9.999999999999999799e-13,6.186767709028565605e+02,1.042507933949970415e-12
2.823713435996809906e+01,9.999999999999999799e-13,7.973357568628910030e+02,1.044809905598562970e-12
3.155018838183185181e+01,9.999999999999999799e-13,9.954143869290775228e+02,1.042364754905266991e-12
3.482869653768570828e+01,9.999999999999999799e-13,1.213038102514200318e+03,1.046767048571570664e-12
3.808247908732766263e+01,9.999999999999999799e-13,1.450275213436748800e+03,1.046487401227663085e-12
4.131786469024454078e+01,9.999999999999999799e-13,1.707165942561356360e+03,1.042871319561865182e-12
4.453914463340948515e+01,9.999999999999999799e-13,1.983735404675768905e+03,1.043495258429075082e-12
4.774934573444259911e+01,9.999999999999999799e-13,2.280000018067331439e+03,1.043715831664064215e-12
5.095067145354450133e+01,9.999999999999999799e-13,2.595970921567034566e+03,1.043536950702941427e-12
5.414476805625474753e+01,9.999999999999999799e-13,2.931655907865624613e+03,1.042961546917643236e-12
5.733289258142086453e+01,9.999999999999999799e-13,3.287060571752743726e+03,1.045491186738636085e-12
6.051602283802319704e+01,9.999999999999999799e-13,3.662189020132145288e+03,1.040629654003026453e-12
6.369493171585873625e+01,9.999999999999999799e-13,4.057044326287907097e+03,1.042763931203721041e-12
6.687023874008777113e+01,9.999999999999999799e-13,4.471628829156335996e+03,1.044895790167741599e-12
7.004244667034424765e+01,9.999999999999999799e-13,4.905944335568017777e+03,1.042750516764571924e-12
7.321196801075423366e+01,9.999999999999999799e-13,5.359992260007701589e+03,1.044685039067067849e-12
7.637914455613884002e+01,9.999999999999999799e-13,5.833773723127554149e+03,1.041956317198031285e-12
7.954426203332228340e+01,9.999999999999999799e-13,6.327289622425836569e+03,1.043694968155956294e-12
8.270756122488708684e+01,9.999999999999999799e-13,6.840540683768446797e+03,1.045432620299760053e-12
8.586924652918506240e+01,9.999999999999999799e-13,7.373527499489960974e+03,1.044548864469320923e-12
8.902949262430389865e+01,9.999999999999999799e-13,7.926250556940981369e+03,1.043471431943463528e-12
9.218844971109177777e+01,9.999999999999999799e-13,8.498710260134497730e+03,1.042200523242215593e-12
9.534624767834608861e+01,9.999999999999999799e-13,9.090906946340515788e+03,1.043646048434745315e-12
9.850299944132183327e+01,9.999999999999999799e-13,9.702840898937049133e+03,1.045091094712962803e-12
1.016588036397013752e+02,9.999999999999999799e-13,1.033451235745536178e+04,1.043433326748362778e-12
1.048137468345654355e+02,9.999999999999999799e-13,1.098592152550037645e+04,1.044781263904371370e-12
1.079679053100788337e+02,9.999999999999999799e-13,1.165706857704614958e+04,1.046128865792102962e-12
1.111213465607647777e+02,9.999999999999999799e-13,1.234795366147758978e+04,1.047476161248328414e-12
1.142741305268015140e+02,9.999999999999999799e-13,1.305857690765646839e+04,1.041848436470219061e-12
1.174263106259508618e+02,9.999999999999999799e-13,1.378893842722229965e+04,1.039419232691039290e-12
1.205779346202638891e+02,9.999999999999999799e-13,1.453903831728863224e+04,1.040477211937176932e-12
1.237290453477207706e+02,9.999999999999999799e-13,1.530887666265834196e+04,1.041535018883039536e-12
1.268796813428131145e+02,9.999999999999999799e-13,1.609845353765379696e+04,1.046464727052254151e-12
1.300298773653063336e+02,9.999999999999999799e-13,1.690776900763660160e+04,1.043650166349880318e-12
1.331796648526941738e+02,9.999999999999999799e-13,1.773682313027594137e+04,1.044707529092838662e-12
1.363290723089239407e+02,9.999999999999999799e-13,1.858561595661181127e+04,1.041604331146964720e-12
1.394781256396518074e+02,9.999999999999999799e-13,1.945414753195049707e+04,1.042565345957367419e-12
1.426268484424364260e+02,9.999999999999999799e-13,2.034241789662172960e+04,1.043526259898646989e-12
1.457752622587988185e+02,9.999999999999999799e-13,2.125042708662157747e+04,1.044487079544753694e-12
1.489233867938824005e+02,9.999999999999999799e-13,2.217817513416030852e+04,1.045447810909220108e-12
1.520712401084801684e+02,9.999999999999999799e-13,2.312566206813102690e+04,1.046408459503762699e-12
1.552188387874097089e+02,9.999999999999999799e-13,2.409288791451188445e+04,1.042632127350499936e-12
1.583661980875732525e+02,9.999999999999999799e-13,2.507985269671248898e+04,1.043496575400471525e-12
1.615133320685109766e+02,9.999999999999999799e-13,2.608655643587309532e+04,1.041896463699854570e-12
1.646602537078208002e+02,9.999999999999999799e-13,2.711299915112391682e+04,1.042712773329191990e-12
1.678069750034557899e+02,9.999999999999999799e-13,2.815918085981043987e+04,1.046089562224291764e-12
1.709535070646105055e+02,9.999999999999999799e-13,2.922510157768983845e+04,1.044345239562490004e-12
1.740998601926562799e+02,9.999999999999999799e-13,3.031076131910246113e+04,1.045161401720338938e-12
1.772460439533765282e+02,9.999999999999999799e-13,3.141616009712228333e+04,1.040568399950708399e-12
1.803920672415747219e+02,9.999999999999999799e-13,3.254129792368881681e+04,1.046793596541988094e-12
1.835379383389804104e+02,9.999999999999999799e-13,3.368617480972337216e+04,1.044809066975290595e-12
1.866836649662514560e+02,9.999999999999999799e-13,3.485079076523162075e+04,1.042728499975017250e-12
1.898292543297641259e+02,9.999999999999999799e-13,3.603514579939427495e+04,1.043448468243643575e-12
1.929747131637910513e+02,9.999999999999999799e-13,3.723923992064743652e+04,1.041223846193878743e-12
1.961200477685898989e+02,9.999999999999999799e-13,3.846307313675398473e+04,1.044888316595425576e-12
1.992652640448583554e+02,9.999999999999999799e-13,3.970664545486712450e+04,1.042567652839614639e-12
2.024103675249539549e+02,9.999999999999999799e-13,4.096995688158693520e+04,1.040150982325643501e-12
2.055553634012282487e+02,9.999999999999999799e-13,4.225300742301101127e+04,1.040774837098463976e-12
2.087002565517821040e+02,9.999999999999999799e-13,4.355579708477966778e+04,1.047767697878199710e-12
2.118450515639120511e+02,9.999999999999999799e-13,4.487832587211655482e+04,1.042022486422726760e-12
2.149897527554861654e+02,9.999999999999999799e-13,4.622059378986506636e+04,1.042646282740635281e-12
2.181343641944595220e+02,9.999999999999999799e-13,4.758260084252110391e+04,1.039941595004310166e-12
2.212788897167160940e+02,9.999999999999999799e-13,4.896434703426260239e+04,1.043893822726230841e-12
2.244233329424017427e+02,9.999999999999999799e-13,5.036583236897610186e+04,1.041093139574856100e-12
2.275676972908960636e+02,9.999999999999999799e-13,5.178705685028090375e+04,1.041668889882808166e-12
2.307119859945529470e+02,9.999999999999999799e-13,5.322802048155078955e+04,1.042244626339776374e-12
2.338562021113268372e+02,9.999999999999999799e-13,5.468872326593374601e+04,1.039251987046715501e-12
2.370003485363889695e+02,9.999999999999999799e-13,5.616916520636984933e+04,1.043396059910669345e-12
2.401444280128265234e+02,9.999999999999999799e-13,5.766934630560761434e+04,1.040307444885407148e-12
2.432884431415078836e+02,9.999999999999999799e-13,5.918926656621872098e+04,1.040835157385643722e-12
2.464323963901895524e+02,9.999999999999999799e-13,6.072892599061151122e+04,1.048883379408896090e-12
2.495762901019311641e+02,9.999999999999999799e-13,6.228832458104329999e+04,1.045698783586000439e-12
2.527201265028799071e+02,9.999999999999999799e-13,6.386746233963161649e+04,1.046274437223869381e-12
2.558639077094783261e+02,9.999999999999999799e-13,6.546633926836444152e+04,1.042945907358905257e-12
2.590076357351451293e+02,9.999999999999999799e-13,6.708495536910963710e+04,1.043473571669853894e-12
2.621513124964731674e+02,9.999999999999999799e-13,6.872331064362353936e+04,1.044001227376253716e-12
2.652949398189849717e+02,9.999999999999999799e-13,7.038140509355886024e+04,1.040480795258465507e-12
2.684385194424822316e+02,9.999999999999999799e-13,7.205923872047189798e+04,1.045056514186649338e-12
