x,y,v0_first,sigma_v0
1.391582261050489677e+01,9.999999999999999799e-13,1.936501189270393013e+02,1.000661422755174710e-12
1.783864319920532182e+01,9.999999999999999799e-13,3.182171911885542954e+02,1.303846885952299195e-12
2.142848697211535480e+01,9.999999999999999799e-13,4.591800539141175364e+02,2.269320483843566996e-12
2.487321392387514507e+01,9.999999999999999799e-13,6.186767709028564468e+02,1.122213645502061236e-12
2.823713435996809906e+01,9.999999999999999799e-13,7.973357568628911167e+02,1.016406451555984972e-12
3.155018838183184826e+01,9.999999999999999799e-13,9.954143869290772955e+02,1.735716978266172399e-12
3.482869653768570828e+01,9.999999999999999799e-13,1.213038102514200546e+03,1.064109157491402123e-12
3.808247908732766263e+01,9.999999999999999799e-13,1.450275213436748572e+03,1.534614538678931954e-12
4.131786469024454078e+01,9.999999999999999799e-13,1.707165942561356587e+03,2.302030937304785146e-12
4.453914463340948515e+01,9.999999999999999799e-13,1.983735404675768905e+03,3.111600826110275767e-12
4.774934573444259911e+01,9.999999999999999799e-13,2.280000018067331439e+03,1.735716978262900431e-12
5.095067145354450133e+01,9.999999999999999799e-13,2.595970921567034566e+03,1.562387652508413117e-12
5.414476805625474753e+01,9.999999999999999799e-13,2.931655907865624613e+03,1.000661422755320113e-12
5.733289258142087164e+01,9.999999999999999799e-13,3.287060571752744181e+03,7.740405804769898765e-12
6.051602283802319704e+01,9.999999999999999799e-13,3.662189020132145288e+03,2.467123794155551207e-12
6.369493171585873625e+01,9.999999999999999799e-13,4.057044326287907552e+03,1.453575245748712145e-12
6.687023874008777113e+01,9.999999999999999799e-13,4.471628829156335996e+03,6.479970209460099158e-12
7.004244667034424765e+01,9.999999999999999799e-13,4.905944335568018687e+03,1.031911268733056043e-12
7.321196801075423366e+01,9.999999999999999799e-13,5.359992260007701589e+03,1.023541981386641141e-12
7.637914455613884002e+01,9.999999999999999799e-13,5.833773723127553239e+03,4.762422547117086617e-12
7.954426203332226919e+01,9.999999999999999799e-13,6.327289622425835660e+03,1.418592631497821556e-11
8.270756122488710105e+01,9.999999999999999799e-13,6.840540683768447707e+03,1.854285524066291136e-11
8.586924652918507661e+01,9.999999999999999799e-13,7.373527499489962793e+03,1.135734362117865400e-11
8.902949262430389865e+01,9.999999999999999799e-13,7.926250556940981369e+03,1.211847945705247603e-11
9.218844971109176356e+01,9.999999999999999799e-13,8.498710260134495911e+03,1.905141131580249260e-11
9.534624767834608861e+01,9.999999999999999799e-13,9.090906946340515788e+03,5.404359372457736975e-12
9.850299944132183327e+01,9.999999999999999799e-13,9.702840898937049133e+03,8.462369860684915259e-12
1.016588036397013894e+02,9.999999999999999799e-13,1.033451235745536542e+04,2.850070605084912733e-11
1.048137468345654355e+02,9.999999999999999799e-13,1.098592152550037463e+04,1.647276564826014615e-11
1.079679053100788337e+02,9.999999999999999799e-13,1.165706857704614958e+04,1.788905773500434280e-11
1.111213465607647635e+02,9.999999999999999799e-13,1.234795366147758796e+04,3.351809790534667730e-11
1.142741305268015140e+02,9.999999999999999799e-13,1.305857690765647021e+04,1.378680408298301438e-11
1.174263106259508760e+02,9.999999999999999799e-13,1.378893842722230511e+04,3.402715198806290004e-11
1.205779346202638891e+02,9.999999999999999799e-13,1.453903831728863224e+04,1.676325388466081110e-11
1.237290453477207848e+02,9.999999999999999799e-13,1.530887666265834559e+04,2.748280165288116552e-11
1.268796813428131145e+02,9.999999999999999799e-13,1.609845353765379878e+04,3.588161688506378321e-11
1.300298773653063336e+02,9.999999999999999799e-13,1.690776900763660160e+04,2.911874162727504245e-11
1.331796648526941738e+02,9.999999999999999799e-13,1.773682313027594137e+04,3.050028754651220353e-11
1.363290723089239407e+02,9.999999999999999799e-13,1.858561595661181491e+04,1.977798438876886619e-11
1.394781256396518074e+02,9.999999999999999799e-13,1.945414753195049343e+04,6.444031469953725705e-12
1.426268484424364260e+02,9.999999999999999799e-13,2.034241789662173323e+04,6.803628469556104758e-12
1.457752622587988469e+02,9.999999999999999799e-13,2.125042708662158111e+04,5.952110240151038804e-11
1.489233867938824289e+02,9.999999999999999799e-13,2.217817513416031215e+04,6.024854009176733564e-11
1.520712401084801684e+02,9.999999999999999799e-13,2.312566206813102326e+04,6.156706857045716174e-12
1.552188387874097089e+02,9.999999999999999799e-13,2.409288791451188808e+04,4.315465862898670463e-11
1.583661980875732525e+02,9.999999999999999799e-13,2.507985269671249262e+04,1.676775004011162966e-12
1.615133320685109766e+02,9.999999999999999799e-13,2.608655643587309532e+04,3.722706038385912750e-11
1.646602537078208002e+02,9.999999999999999799e-13,2.711299915112390954e+04,3.130016133848413586e-11
1.678069750034557899e+02,9.999999999999999799e-13,2.815918085981043987e+04,4.908270275256977676e-11
1.709535070646105055e+02,9.999999999999999799e-13,2.922510157768983117e+04,4.446388778851146560e-11
1.740998601926563083e+02,9.999999999999999799e-13,3.031076131910247204e+04,1.071711804510165965e-10
1.772460439533765282e+02,9.999999999999999799e-13,3.141616009712228697e+04,1.200972415090084151e-11
1.803920672415747219e+02,9.999999999999999799e-13,3.254129792368881317e+04,5.184680822092804417e-11
1.835379383389803820e+02,9.999999999999999799e-13,3.368617480972336489e+04,2.155836380624297766e-11
1.866836649662514276e+02,9.999999999999999799e-13,3.485079076523161348e+04,7.505232432133081936e-11
1.898292543297641259e+02,9.999999999999999799e-13,3.603514579939427495e+04,5.155584700714760403e-11
1.929747131637910513e+02,9.999999999999999799e-13,3.723923992064742924e+04,4.228185093276083767e-11
1.961200477685898989e+02,9.999999999999999799e-13,3.846307313675398473e+04,4.042716888660788798e-11
1.992652640448583838e+02,9.999999999999999799e-13,3.970664545486713178e+04,3.999078042844926844e-11
2.024103675249539833e+02,9.999999999999999799e-13,4.096995688158694247e+04,5.111940634858960706e-11
2.055553634012282487e+02,9.999999999999999799e-13,4.225300742301101127e+04,6.072137589396827083e-11
2.087002565517820756e+02,9.999999999999999799e-13,4.355579708477966051e+04,1.127002489939279425e-10
2.118450515639120511e+02,9.999999999999999799e-13,4.487832587211655482e+04,1.099503352552477730e-11
2.149897527554861654e+02,9.999999999999999799e-13,4.622059378986506636e+04,4.018739473872473257e-12
2.181343641944595220e+02,9.999999999999999799e-13,4.758260084252110391e+04,5.744791908030463910e-11
2.212788897167160655e+02,9.999999999999999799e-13,4.896434703426259512e+04,4.366380086983850799e-11
2.244233329424017427e+02,9.999999999999999799e-13,5.036583236897610186e+04,3.529981537931973536e-11
2.275676972908960920e+02,9.999999999999999799e-13,5.178705685028091830e+04,6.955992993834238532e-11
2.307119859945529470e+02,9.999999999999999799e-13,5.322802048155078955e+04,5.011669632258685142e-12
2.338562021113268088e+02,9.999999999999999799e-13,5.468872326593373873e+04,9.163901068997967028e-11
2.370003485363889979e+02,9.999999999999999799e-13,5.616916520636985661e+04,1.100448382045091651e-10
2.401444280128264950e+02,9.999999999999999799e-13,5.766934630560760706e+04,1.400912300246813669e-10
2.432884431415078836e+02,9.999999999999999799e-13,5.918926656621871371e+04,7.076024756421254511e-11
2.464323963901895524e+02,9.999999999999999799e-13,6.072892599061150395e+04,1.625491185301799968e-11
2.495762901019311357e+02,9.999999999999999799e-13,6.228832458104329271e+04,1.014602608462228782e-10
2.527201265028799071e+02,9.999999999999999799e-13,6.386746233963161649e+04,9.083876570971001615e-11
2.558639077094783261e+02,9.999999999999999799e-13,6.546633926836444880e+04,2.468384123735349237e-11
2.590076357351451293e+02,9.999999999999999799e-13,6.708495536910963710e+04,1.539505292717549752e-10
2.621513124964731674e+02,9.999999999999999799e-13,6.872331064362352481e+04,1.288510617136357899e-10
2.652949398189849717e+02,9.999999999999999799e-13,7.038140509355886024e+04,8.952927577750879311e-11
2.684385194424822316e+02,9.999999999999999799e-13,7.205923872047191253e+04,2.126766568354820594e-11
2.715820530260226633e+02,9.999999999999999799e-13,7.375681152582938375e+04,1.387089412327888978e-10
2.747255421525532597e+02,9.999999999999999799e-13,7.547412351101431705e+04,9.844112457827249322e-11
2.778689883332285149e+02,9.999999999999999799e-13,7.721117467733187368e+04,3.464529791289234111e-11
2.810123930114374389e+02,9.999999999999999799e-13,7.896796502601457178e+04,7.776479327278029976e-12
2.841557575665623290e+02,9.999999999999999799e-13,8.074449455822692835e+04,6.370390076225806223e-11
2.872990833174900445e+02,9.999999999999999799e-13,8.254076327507010137e+04,1.489669948368096801e-10
2.904423715258946572e+02,9.999999999999999799e-13,8.435677117758581880e+04,6.155793397666579219e-11
2.935856233993080764e+02,9.999999999999999799e-13,8.619251826676036580e+04,6.803628469556105566e-12
2.967288400939953590e+02,9.999999999999999799e-13,8.804800454352785891e+04,1.604254965042422638e-10
2.998720227176482922e+02,9.999999999999999799e-13,8.992323000877378217e+04,1.010237586584339082e-10
3.030151723319110602e+02,9.999999999999999799e-13,9.181819466333776654e+04,4.133632066573903378e-11
3.061582899547496481e+02,9.999999999999999799e-13,9.373289850801657303e+04,3.185909576137398759e-10
3.093013765626765803e+02,9.999999999999999799e-13,9.566734154356665385e+04,1.237226755925294447e-11
3.124444330928404838e+02,9.999999999999999799e-13,9.762152377070646617e+04,1.304516002033905476e-10
3.155874604449912795e+02,9.999999999999999799e-13,9.959544519011893135e+04,2.355712566069505811e-11
3.187304594833279339e+02,9.999999999999999799e-13,1.015891058024533413e+05,1.062981718052499298e-10
3.218734310382381523e+02,9.999999999999999799e-13,1.036025056083274394e+05,1.953468179171732044e-10
3.250163759079367196e+02,9.999999999999999799e-13,1.056356446083292103e+05,2.915630241508562500e-10
3.281592948600093678e+02,9.999999999999999799e-13,1.076885228030185681e+05,3.842708030747173633e-11
3.313021886328688765e+02,9.999999999999999799e-13,1.097611401929290441e+05,1.525682343375315122e-10
3.344450579371281833e+02,9.999999999999999799e-13,1.118534967785690387e+05,2.922780836561898780e-11
3.375879034568974362e+02,9.999999999999999799e-13,1.139655925604234944e+05,8.895984336165934079e-12
3.407307258510084580e+02,9.999999999999999799e-13,1.160974275389550749e+05,6.737754538746516589e-11
3.438735257541721353e+02,9.999999999999999799e-13,1.182490017146052996e+05,2.115707443995973466e-10
3.470163037780729383e+02,9.999999999999999799e-13,1.204203150877958105e+05,2.729745159730871469e-10
3.501590605124040394e+02,9.999999999999999799e-13,1.226113676589294191e+05,2.781400098301602535e-10
