x,y,v0_first
5.763459196894551440e+00,9.999999999999999799e-13,3.321746191426839090e+01
9.095011330476355127e+00,9.999999999999999799e-13,8.271923110149327840e+01
1.232294097056658089e+01,9.999999999999999799e-13,1.518548741640684341e+02
1.551460301088674854e+01,9.999999999999999799e-13,2.407029065854161729e+02
1.868903635536281982e+01,9.999999999999999799e-13,3.492800798920732177e+02
2.185387422270976643e+01,9.999999999999999799e-13,4.775918185420184159e+02
2.501280320228961429e+01,9.999999999999999799e-13,6.256403240364695648e+02
2.816782970799362218e+01,9.999999999999999799e-13,7.934266304585280523e+02
3.132014170744717418e+01,9.999999999999999799e-13,9.809512765745720344e+02
3.447048833128498302e+01,9.999999999999999799e-13,1.188214565797254409e+03
3.761936575358842560e+01,9.999999999999999799e-13,1.415216679702261445e+03
4.076711582140680434e+01,9.999999999999999799e-13,1.661957732395997255e+03
4.391398181136464984e+01,9.999999999999999799e-13,1.928437798528865187e+03
4.706014161276053187e+01,9.999999999999999799e-13,2.214656928613075252e+03
5.020572833673803359e+01,9.999999999999999799e-13,2.520615157822340279e+03
5.335084358529321236e+01,9.999999999999999799e-13,2.846312511262422049e+03
5.649556626181197316e+01,9.999999999999999799e-13,3.191749007242787684e+03
5.963995857955815438e+01,9.999999999999999799e-13,3.556924659371411963e+03
6.278407025618012938e+01,9.999999999999999799e-13,3.941839477932962836e+03
6.592794150295864597e+01,9.999999999999999799e-13,4.346493470817536945e+03
6.907160519460960302e+01,9.999999999999999799e-13,4.770886644160021206e+03
7.221508847040725243e+01,9.999999999999999799e-13,5.215019002788747457e+03
7.535841393332140115e+01,9.999999999999999799e-13,5.678890550545809674e+03
7.850160056023911181e+01,9.999999999999999799e-13,6.162501290519333452e+03
8.164466440138234304e+01,9.999999999999999799e-13,6.665851225214349142e+03
8.478761912378546128e+01,9.999999999999999799e-13,7.188940356680111108e+03
8.793047643795706847e+01,9.999999999999999799e-13,7.731768686606123993e+03
9.107324643601633340e+01,9.999999999999999799e-13,8.294336216395362499e+03
9.421593786202357990e+01,9.999999999999999799e-13,8.876642947220689166e+03
9.735855832985964753e+01,9.999999999999999799e-13,9.478688880068682920e+03
1.005011145001590620e+02,9.999999999999999799e-13,1.010047401577408345e+04
1.036436122250039062e+02,9.999999999999999799e-13,1.074199835504697876e+04
1.067860566670317013e+02,9.999999999999999799e-13,1.140326189849450566e+04
1.099284523980859234e+02,9.999999999999999799e-13,1.208426464663824299e+04
1.130708034813952594e+02,9.999999999999999799e-13,1.278500659992830697e+04
1.162131135404037394e+02,9.999999999999999799e-13,1.350548775875477077e+04
1.193553858167155681e+02,9.999999999999999799e-13,1.424570812345702871e+04
1.224976232191119010e+02,9.999999999999999799e-13,1.500566769433150148e+04
1.256398283652043659e+02,9.999999999999999799e-13,1.578536647163800990e+04
1.287820036169846674e+02,9.999999999999999799e-13,1.658480445560505177e+04
1.319241511112890919e+02,9.999999999999999799e-13,1.740398164643423661e+04
1.350662727860068344e+02,9.999999999999999799e-13,1.824289804430400909e+04
1.382083704027101874e+02,9.999999999999999799e-13,1.910155364937273771e+04
1.413504455662641135e+02,9.999999999999999799e-13,1.997994846178139414e+04
1.444924997418751502e+02,9.999999999999999799e-13,2.087808248165578698e+04
1.476345342699616481e+02,9.999999999999999799e-13,2.179595570910848255e+04
1.507765503791635240e+02,9.999999999999999799e-13,2.273356814424043841e+04
1.539185491977572156e+02,9.999999999999999799e-13,2.369091978714240759e+04
1.570605317636998279e+02,9.999999999999999799e-13,2.466801063789616092e+04
1.602024990334905112e+02,9.999999999999999799e-13,2.566484069657552391e+04
1.633444518900084574e+02,9.999999999999999799e-13,2.668140996324728985e+04
1.664863911494630884e+02,9.999999999999999799e-13,2.771771843797202018e+04
1.696283175675709742e+02,9.999999999999999799e-13,2.877376612080470295e+04
1.727702318450588166e+02,9.999999999999999799e-13,2.984955301179537855e+04
1.759121346325763398e+02,9.999999999999999799e-13,3.094507911098966360e+04
1.790540265350913955e+02,9.999999999999999799e-13,3.206034441842920933e+04
1.821959081158303206e+02,9.999999999999999799e-13,3.319534893415208353e+04
1.853377798998174626e+02,9.999999999999999799e-13,3.435009265819318534e+04
1.884796423770602019e+02,9.999999999999999799e-13,3.552457559058450715e+04
1.916214960054206813e+02,9.999999999999999799e-13,3.671879773135545111e+04
1.947633412132094861e+02,9.999999999999999799e-13,3.793275908053306193e+04
1.979051784015321118e+02,9.999999999999999799e-13,3.916645963814225252e+04
2.010470079464154196e+02,9.999999999999999799e-13,4.041989940420602215e+04
2.041888302007374136e+02,9.999999999999999799e-13,4.169307837874558027e+04
2.073306454959820257e+02,9.999999999999999799e-13,4.298599656178057194e+04
2.104724541438361030e+02,9.999999999999999799e-13,4.429865395332919434e+04
2.136142564376457074e+02,9.999999999999999799e-13,4.563105055340826220e+04
2.167560526537458543e+02,9.999999999999999799e-13,4.698318636203344067e+04
2.198978430526758245e+02,9.999999999999999799e-13,4.835506137921925256e+04
2.230396278802921870e+02,9.999999999999999799e-13,4.974667560497920931e+04
2.261814073687885980e+02,9.999999999999999799e-13,5.115802903932589106e+04
2.293231817376320976e+02,9.999999999999999799e-13,5.258912168227103393e+04
2.324649511944232643e+02,9.999999999999999799e-13,5.403995353382558824e+04
2.356067159356874754e+02,9.999999999999999799e-13,5.551052459399972577e+04
