x,y,v0_first
9.355812111042746793e+00,9.999999999999999799e-13,8.753122025713412313e+01
1.296653017277434472e+01,9.999999999999999799e-13,1.681309047214674877e+02
1.635470963935046385e+01,9.999999999999999799e-13,2.674765273874629656e+02
1.965315210182118832e+01,9.999999999999999799e-13,3.862463875373185260e+02
2.290455064790372219e+01,9.999999999999999799e-13,5.246184403823868934e+02
2.612775013722550455e+01,9.999999999999999799e-13,6.826593272332873994e+02
2.933256257858482030e+01,9.999999999999999799e-13,8.603992274265946207e+02
3.252466128857884087e+01,9.999999999999999799e-13,1.057853591936779139e+03
3.570757695306141244e+01,9.999999999999999799e-13,1.275031051858802584e+03
3.888363095546305459e+01,9.999999999999999799e-13,1.511936756280644659e+03
4.205441641282682497e+01,9.999999999999999799e-13,1.768573939823438423e+03
4.522106501592391226e+01,9.999999999999999799e-13,2.044944721174417737e+03
4.838440386055035702e+01,9.999999999999999799e-13,2.341050536940840175e+03
5.154505204258838091e+01,9.999999999999999799e-13,2.656892390073144725e+03
5.470348250768681453e+01,9.999999999999999799e-13,2.992470998468797006e+03
5.786006297284511390e+01,9.999999999999999799e-13,3.347786887221601773e+03
6.101508377230608460e+01,9.999999999999999799e-13,3.722840447741529715e+03
6.416877727296703426e+01,9.999999999999999799e-13,4.117631976707651120e+03
6.732133170374895315e+01,9.999999999999999799e-13,4.532161702366193822e+03
7.047290119380885187e+01,9.999999999999999799e-13,4.966429802672345431e+03
7.362361318251753062e+01,9.999999999999999799e-13,5.420436418048970154e+03
7.677357397253474858e+01,9.999999999999999799e-13,5.894181660516263946e+03
7.992287294841017342e+01,9.999999999999999799e-13,6.387665620327715260e+03
8.307158582128164426e+01,9.999999999999999799e-13,6.900888370862562624e+03
8.621977715280901577e+01,9.999999999999999799e-13,7.433849972280047041e+03
8.936750233883377348e+01,9.999999999999999799e-13,7.986550474281459174e+03
9.251480918329160374e+01,9.999999999999999799e-13,8.558989918220857362e+03
9.566173915800634120e+01,9.999999999999999799e-13,9.151168338734443751e+03
9.880832841926934407e+01,9.999999999999999799e-13,9.763085765010189789e+03
1.019546086343615343e+02,9.999999999999999799e-13,1.039474222178582750e+04
1.051006076582799551e+02,9.999999999999999799e-13,1.104613773013969512e+04
1.082463500914566197e+02,9.999999999999999799e-13,1.171727230812219204e+04
1.113918577422226690e+02,9.999999999999999799e-13,1.240814597126357148e+04
1.145371500124959709e+02,9.999999999999999799e-13,1.311875873298500483e+04
1.176822442211800279e+02,9.999999999999999799e-13,1.384911060493346122e+04
1.208271558767153522e+02,9.999999999999999799e-13,1.459920159725606936e+04
1.239718989078825047e+02,9.999999999999999799e-13,1.536903171882623792e+04
1.271164858601389795e+02,9.999999999999999799e-13,1.615860097743091137e+04
1.302609280633548394e+02,9.999999999999999799e-13,1.696790937992650288e+04
1.334052357756968377e+02,9.999999999999999799e-13,1.779695693236926309e+04
1.365494183075302601e+02,9.999999999999999799e-13,1.864574364012487786e+04
1.396934841285049345e+02,9.999999999999999799e-13,1.951426950796085657e+04
1.428374409604319055e+02,9.999999999999999799e-13,2.040253454012487055e+04
1.459812958581042608e+02,9.999999999999999799e-13,2.131053874041136805e+04
1.491250552798501872e+02,9.999999999999999799e-13,2.223828211221837773e+04
