x,y,v0_first,sigma_v0
9.355812111042746793e+00,4.999999999999999899e-13,8.753122025713412313e+01,1.002191459647858256e-12
1.296653017277434472e+01,4.999999999999999899e-13,1.681309047214674592e+02,1.002207278878804655e-12
1.635470963935046385e+01,4.999999999999999899e-13,2.674765273874629656e+02,1.002167869728370631e-12
1.965315210182118832e+01,4.999999999999999899e-13,3.862463875373185260e+02,1.002095690963534548e-12
2.290455064790372219e+01,4.999999999999999899e-13,5.246184403823868934e+02,1.002248889344666948e-12
2.612775013722550455e+01,4.999999999999999899e-13,6.826593272332873994e+02,1.002135199515504467e-12
2.933256257858482030e+01,4.999999999999999899e-13,8.603992274265946207e+02,1.002191583136158496e-12
3.252466128857884797e+01,4.999999999999999899e-13,1.057853591936779367e+03,1.002275200906481003e-12
3.570757695306141244e+01,4.999999999999999899e-13,1.275031051858802584e+03,1.002135157913851224e-12
3.888363095546305459e+01,4.999999999999999899e-13,1.511936756280644886e+03,1.002205470056331886e-12
4.205441641282682497e+01,4.999999999999999899e-13,1.768573939823438423e+03,1.002056775880313870e-12
4.522106501592391226e+01,4.999999999999999899e-13,2.044944721174417737e+03,1.002377802007179766e-12
4.838440386055034992e+01,4.999999999999999899e-13,2.341050536940839720e+03,1.002108282043984816e-12
5.154505204258838802e+01,4.999999999999999899e-13,2.656892390073145634e+03,1.002180065502812352e-12
5.470348250768681453e+01,4.999999999999999899e-13,2.992470998468797461e+03,1.002227084682746221e-12
5.786006297284510680e+01,4.999999999999999899e-13,3.347786887221601319e+03,1.002131909156558770e-12
6.101508377230608460e+01,4.999999999999999899e-13,3.722840447741529260e+03,1.002244204919409488e-12
6.416877727296704848e+01,4.999999999999999899e-13,4.117631976707652029e+03,1.002085896864916897e-12
6.732133170374895315e+01,4.999999999999999899e-13,4.532161702366193822e+03,1.002295647504394672e-12
7.047290119380886608e+01,4.999999999999999899e-13,4.966429802672347250e+03,1.002079245055743649e-12
7.362361318251753062e+01,4.999999999999999899e-13,5.420436418048970154e+03,1.002269104243179073e-12
7.677357397253474858e+01,4.999999999999999899e-13,5.894181660516263946e+03,1.002149528463938827e-12
7.992287294841017342e+01,4.999999999999999899e-13,6.387665620327714350e+03,1.002166056286346172e-12
8.307158582128164426e+01,4.999999999999999899e-13,6.900888370862561715e+03,1.002006410010929968e-12
8.621977715280900156e+01,4.999999999999999899e-13,7.433849972280045222e+03,1.002337347958170729e-12
8.936750233883377348e+01,4.999999999999999899e-13,7.986550474281459174e+03,1.002139870245699799e-12
9.251480918329160374e+01,4.999999999999999899e-13,8.558989918220857362e+03,1.002293070904649509e-12
9.566173915800634120e+01,4.999999999999999899e-13,9.151168338734443751e+03,1.002251716301415613e-12
9.880832841926934407e+01,4.999999999999999899e-13,9.763085765010189789e+03,1.002197989306884929e-12
1.019546086343615485e+02,4.999999999999999899e-13,1.039474222178582932e+04,1.002234990733937844e-12
1.051006076582799551e+02,4.999999999999999899e-13,1.104613773013969512e+04,1.002265830599282444e-12
1.082463500914566197e+02,4.999999999999999899e-13,1.171727230812219204e+04,1.002180135547225044e-12
1.113918577422226548e+02,4.999999999999999899e-13,1.240814597126356966e+04,1.002083684683716804e-12
1.145371500124959709e+02,4.999999999999999899e-13,1.311875873298500665e+04,1.002088589265175575e-12
1.176822442211800279e+02,4.999999999999999899e-13,1.384911060493345940e+04,1.002087295871848808e-12
1.208271558767153522e+02,4.999999999999999899e-13,1.459920159725606936e+04,1.002079811364019294e-12
1.239718989078825047e+02,4.999999999999999899e-13,1.536903171882623792e+04,1.002066170005201949e-12
1.271164858601389795e+02,4.999999999999999899e-13,1.615860097743091319e+04,1.002172202463679318e-12
1.302609280633548394e+02,4.999999999999999899e-13,1.696790937992650288e+04,1.002148819810115209e-12
1.334052357756968377e+02,4.999999999999999899e-13,1.779695693236926672e+04,1.002253692527576100e-12
1.365494183075302601e+02,4.999999999999999899e-13,1.864574364012487786e+04,1.002220281028595603e-12
1.396934841285049060e+02,4.999999999999999899e-13,1.951426950796085293e+04,1.002180783418226707e-12
1.428374409604319055e+02,4.999999999999999899e-13,2.040253454012487418e+04,1.002279937030816947e-12
1.459812958581042608e+02,4.999999999999999899e-13,2.131053874041136805e+04,1.002084242349818628e-12
1.491250552798502156e+02,4.999999999999999899e-13,2.223828211221838501e+04,1.002174880310555823e-12
1.522687251493104270e+02,4.999999999999999899e-13,2.318576465859624295e+04,1.002113921419702908e-12
1.554123109096877897e+02,4.999999999999999899e-13,2.415298638228946220e+04,1.002361915708342261e-12
1.585558175715189009e+02,4.999999999999999899e-13,2.513994728577277783e+04,1.002291886869646815e-12
1.616992497548532413e+02,4.999999999999999899e-13,2.614664737128240449e+04,1.002216525007060275e-12
1.648426117265892969e+02,4.999999999999999899e-13,2.717308664084307384e+04,1.002136152238235837e-12
1.679859074336047797e+02,4.999999999999999899e-13,2.821926509629163411e+04,1.002218304226875131e-12
1.711291405322237154e+02,4.999999999999999899e-13,2.928518273929757197e+04,1.002128512201284443e-12
1.742723144144847538e+02,4.999999999999999899e-13,3.037083957138102778e+04,1.002207333254270844e-12
1.774154322316085484e+02,4.999999999999999899e-13,3.147623559392848983e+04,1.002108423347149912e-12
1.805584969150072823e+02,4.999999999999999899e-13,3.260137080820669144e+04,1.002183707976759921e-12
1.837015111951310473e+02,4.999999999999999899e-13,3.374624521537485271e+04,1.002260307583234593e-12
1.868444776184069269e+02,4.999999999999999899e-13,3.491085881649536896e+04,1.002147633873660566e-12
1.899873985624926149e+02,4.999999999999999899e-13,3.609521161254341860e+04,1.002220411758599573e-12
1.931302762500365020e+02,4.999999999999999899e-13,3.729930360441541416e+04,1.002294397189873466e-12
1.962731127611127135e+02,4.999999999999999899e-13,3.852313479293647106e+04,1.002168236013523473e-12
1.994159100444776413e+02,4.999999999999999899e-13,3.976670517886719608e+04,1.002039509318496919e-12
2.025586699277755827e+02,4.999999999999999899e-13,4.103001476290953724e+04,1.002104232469465525e-12
2.057013941268075428e+02,4.999999999999999899e-13,4.231306354571221163e+04,1.002274405688137012e-12
2.088440842539608013e+02,4.999999999999999899e-13,4.361585152787547850e+04,1.002131570017807153e-12
2.119867418258872362e+02,4.999999999999999899e-13,4.493837870995537378e+04,1.002196133023218253e-12
2.151293682705073138e+02,4.999999999999999899e-13,4.628064509246755915e+04,1.002152793217832589e-12
2.182719649334079008e+02,4.999999999999999899e-13,4.764265067589085083e+04,1.002106774448597904e-12
2.214145330836941525e+02,4.999999999999999899e-13,4.902439546067029005e+04,1.002395577527351932e-12
2.245570739193490510e+02,4.999999999999999899e-13,5.042587944721998792e+04,1.002229712870553587e-12
2.276995885721484001e+02,4.999999999999999899e-13,5.184710263592565025e+04,1.002292484120476448e-12
2.308420781121735956e+02,4.999999999999999899e-13,5.328806502714685485e+04,1.002120914902797209e-12
2.339845435519603711e+02,4.999999999999999899e-13,5.474876662121923437e+04,1.002298226974607618e-12
2.371269858503166859e+02,4.999999999999999899e-13,5.622920741845629527e+04,1.002118640654892702e-12
