x,y,v0_first,sigma_v0
9.355812111042746793e+00,9.999999999999999799e-13,8.753122025713413734e+01,1.041114408692945777e-12
1.296653017277434472e+01,9.999999999999999799e-13,1.681309047214674877e+02,1.039570709757697743e-12
1.635470963935046385e+01,9.999999999999999799e-13,2.674765273874629656e+02,1.039928490332393168e-12
1.965315210182118832e+01,9.999999999999999799e-13,3.862463875373185260e+02,1.038385062700833191e-12
2.290455064790372219e+01,9.999999999999999799e-13,5.246184403823867797e+02,1.041939484830898602e-12
2.612775013722550810e+01,9.999999999999999799e-13,6.826593272332875131e+02,1.041462494116228877e-12
2.933256257858482030e+01,9.999999999999999799e-13,8.603992274265946207e+02,1.039386985886313962e-12
3.252466128857884087e+01,9.999999999999999799e-13,1.057853591936779139e+03,1.039702955676521490e-12
3.570757695306141954e+01,9.999999999999999799e-13,1.275031051858802812e+03,1.039229515697491020e-12
3.888363095546305459e+01,9.999999999999999799e-13,1.511936756280644886e+03,1.040345564347869151e-12
4.205441641282682497e+01,9.999999999999999799e-13,1.768573939823438423e+03,1.038501968153383859e-12
4.522106501592390515e+01,9.999999999999999799e-13,2.044944721174416600e+03,1.041401121537567993e-12
4.838440386055035702e+01,9.999999999999999799e-13,2.341050536940840630e+03,1.041344095097678989e-12
5.154505204258838802e+01,9.999999999999999799e-13,2.656892390073145179e+03,1.040898783971333582e-12
5.470348250768681453e+01,9.999999999999999799e-13,2.992470998468797461e+03,1.041735445030442829e-12
5.786006297284511390e+01,9.999999999999999799e-13,3.347786887221601773e+03,1.038846477828002626e-12
6.101508377230607749e+01,9.999999999999999799e-13,3.722840447741528806e+03,1.040964716890141278e-12
6.416877727296704848e+01,9.999999999999999799e-13,4.117631976707652029e+03,1.039165513474266430e-12
6.732133170374895315e+01,9.999999999999999799e-13,4.532161702366193822e+03,1.041089679996960896e-12
7.047290119380886608e+01,9.999999999999999799e-13,4.966429802672347250e+03,1.038711920823791496e-12
7.362361318251753062e+01,9.999999999999999799e-13,5.420436418048969244e+03,1.040442658610558066e-12
7.677357397253474858e+01,9.999999999999999799e-13,5.894181660516265765e+03,1.039830040209916635e-12
7.992287294841017342e+01,9.999999999999999799e-13,6.387665620327715260e+03,1.039024840308838703e-12
8.307158582128164426e+01,9.999999999999999799e-13,6.900888370862560805e+03,1.038027154156026959e-12
8.621977715280900156e+01,9.999999999999999799e-13,7.433849972280046131e+03,1.042099500564893158e-12
8.936750233883375927e+01,9.999999999999999799e-13,7.986550474281457355e+03,1.038181916284458959e-12
9.251480918329160374e+01,9.999999999999999799e-13,8.558989918220857362e+03,1.039526590839586388e-12
9.566173915800632699e+01,9.999999999999999799e-13,9.151168338734441932e+03,1.040871104378588096e-12
9.880832841926934407e+01,9.999999999999999799e-13,9.763085765010189789e+03,1.042215472349098373e-12
