index,v0_bs,v0_rs,delta,sigma_bs,sigma_rs,sigma_delta,within_error
3.600000000000000000e+01,1.279100730381180983e+04,1.279100730381180801e+04,1.818989403545856476e-12,1.001725728388371067e-12,2.995199839014425841e-12,3.996925567402796706e-12,1.000000000000000000e+00
3.700000000000000000e+01,1.351148842509133101e+04,1.351148842509133101e+04,0.000000000000000000e+00,1.001773665287992439e-12,1.453347182357486041e-12,2.455120847645478682e-12,1.000000000000000000e+00
3.800000000000000000e+01,1.425170875517303284e+04,1.425170875517303466e+04,-1.818989403545856476e-12,1.001821602187613810e-12,2.171146887749672344e-12,3.172968489937286357e-12,1.000000000000000000e+00
3.900000000000000000e+01,1.501166829405691533e+04,1.501166829405691533e+04,0.000000000000000000e+00,1.000934769544617427e-12,3.883004737789918144e-12,4.883939507334535773e-12,1.000000000000000000e+00
4.000000000000000000e+01,1.579136704174297483e+04,1.579136704174297483e+04,0.000000000000000000e+00,1.001917475986856755e-12,5.682226367763254547e-12,6.684143843750111707e-12,1.000000000000000000e+00
4.100000000000000000e+01,1.659080499823121500e+04,1.659080499823121863e+04,-3.637978807091712952e-12,1.001965412886478127e-12,7.566450594428239710e-12,8.568416007314718645e-12,1.000000000000000000e+00
4.200000000000000000e+01,1.740998216352163217e+04,1.740998216352163217e+04,0.000000000000000000e+00,1.001510012340074694e-12,2.036559442987886998e-12,3.038069455327961893e-12,1.000000000000000000e+00
4.300000000000000000e+01,1.824889853761421909e+04,1.824889853761421909e+04,0.000000000000000000e+00,1.002061286685721072e-12,5.764867781217473367e-12,6.766929067903194237e-12,1.000000000000000000e+00
4.400000000000000000e+01,1.910755412050899758e+04,1.910755412050900122e+04,-3.637978807091712952e-12,1.001581917689506751e-12,5.878204576802341686e-12,6.879786494491848841e-12,1.000000000000000000e+00
4.500000000000000000e+01,1.998594891220595309e+04,1.998594891220595309e+04,0.000000000000000000e+00,1.001617870364222880e-12,2.107394940234931728e-12,3.109012810599154609e-12,1.000000000000000000e+00
4.600000000000000000e+01,2.088408291270507834e+04,2.088408291270508562e+04,-7.275957614183425903e-12,1.002205097384585388e-12,1.006694364710771654e-11,1.106914874449230193e-11,1.000000000000000000e+00
4.700000000000000000e+01,2.180195612200639516e+04,2.180195612200639152e+04,3.637978807091712952e-12,1.001126517143103317e-12,3.897171837238528020e-12,4.898298354381631136e-12,1.000000000000000000e+00
4.800000000000000000e+01,2.273956854010988172e+04,2.273956854010988172e+04,0.000000000000000000e+00,1.001725728388371067e-12,4.544136045395668155e-12,5.545861773784039020e-12,1.000000000000000000e+00
4.900000000000000000e+01,2.369692016701554894e+04,2.369692016701555258e+04,-3.637978807091712952e-12,1.001761681063087197e-12,8.244110184720033576e-12,9.245871865783120167e-12,1.000000000000000000e+00
5.000000000000000000e+01,2.467401100272339681e+04,2.467401100272339681e+04,0.000000000000000000e+00,1.001797633737803327e-12,1.616268826012488726e-12,2.618066459750292053e-12,1.000000000000000000e+00
5.100000000000000000e+01,2.567084104723341443e+04,2.567084104723341807e+04,-3.637978807091712952e-12,1.001833586412519456e-12,7.278386238977195029e-12,8.280219825389714687e-12,1.000000000000000000e+00
5.200000000000000000e+01,2.668741030054562361e+04,2.668741030054562361e+04,0.000000000000000000e+00,1.001869539087235384e-12,1.444693855997331928e-11,1.544880809906055466e-11,1.000000000000000000e+00
5.300000000000000000e+01,2.772371876266000618e+04,2.772371876266001709e+04,-1.091393642127513885e-11,1.001270327841967634e-12,1.797454632267293443e-11,1.897581665051490287e-11,1.000000000000000000e+00
5.400000000000000000e+01,2.877976643357656940e+04,2.877976643357656940e+04,0.000000000000000000e+00,1.001294296291778320e-12,1.031014552097950831e-11,1.131143981727128724e-11,1.000000000000000000e+00
5.500000000000000000e+01,2.985555331329530964e+04,2.985555331329530964e+04,0.000000000000000000e+00,1.001977397111383773e-12,3.710638361165175953e-12,4.712615758276559322e-12,1.000000000000000000e+00
5.600000000000000000e+01,3.095107940181622689e+04,3.095107940181622325e+04,3.637978807091712952e-12,1.002013349786099700e-12,5.823897362253343007e-12,6.825910712039442909e-12,1.000000000000000000e+00
5.700000000000000000e+01,3.206634469913932480e+04,3.206634469913932844e+04,-3.637978807091712952e-12,1.002049302460815830e-12,8.723430382731300477e-12,9.725479685192116105e-12,1.000000000000000000e+00
5.800000000000000000e+01,3.320134920526460337e+04,3.320134920526460337e+04,0.000000000000000000e+00,1.002085255135531960e-12,1.002361183239434862e-12,2.004446438374966822e-12,1.000000000000000000e+00
5.900000000000000000e+01,3.435609292019205168e+04,3.435609292019205168e+04,0.000000000000000000e+00,1.002121207810247887e-12,8.990244089017443655e-12,9.992365296827692351e-12,1.000000000000000000e+00
6.000000000000000000e+01,3.553057584392169520e+04,3.553057584392168792e+04,7.275957614183425903e-12,1.002157160484964017e-12,1.725202425079788584e-11,1.825418141128284864e-11,1.000000000000000000e+00
6.100000000000000000e+01,3.672479797645350482e+04,3.672479797645350482e+04,0.000000000000000000e+00,1.001462075440453322e-12,4.003425083107094211e-12,5.004887158547547331e-12,1.000000000000000000e+00
6.200000000000000000e+01,3.793875931778749509e+04,3.793875931778749509e+04,0.000000000000000000e+00,1.002229065834396276e-12,1.169143771721487416e-11,1.269366678304927003e-11,1.000000000000000000e+00
6.300000000000000000e+01,3.917245986792365875e+04,3.917245986792365875e+04,0.000000000000000000e+00,1.001510012340074895e-12,2.116922724833826633e-11,2.217073726067834284e-11,1.000000000000000000e+00
6.400000000000000000e+01,4.042589962686201761e+04,4.042589962686201034e+04,7.275957614183425903e-12,1.001533980789885581e-12,7.301998071391541592e-12,8.303532052181426972e-12,1.000000000000000000e+00
6.500000000000000000e+01,4.169907859460254258e+04,4.169907859460254258e+04,0.000000000000000000e+00,1.001557949239696267e-12,9.009133554944915219e-12,1.001069150418461108e-11,1.000000000000000000e+00
6.600000000000000000e+01,4.299199677114524820e+04,4.299199677114524093e+04,7.275957614183425903e-12,1.002372876533260391e-12,1.809885851814144108e-12,2.812258728347404499e-12,1.000000000000000000e+00
6.700000000000000000e+01,4.430465415649013448e+04,4.430465415649012721e+04,7.275957614183425903e-12,1.001605886139317639e-12,1.089808014809677780e-11,1.189968603423609625e-11,1.000000000000000000e+00
6.800000000000000000e+01,4.563705075063718687e+04,4.563705075063719414e+04,-7.275957614183425903e-12,1.001629854589128324e-12,6.026959121012736506e-12,7.028588975601864628e-12,1.000000000000000000e+00
6.900000000000000000e+01,4.698918655358643446e+04,4.698918655358644173e+04,-7.275957614183425903e-12,1.001653823038939010e-12,2.139826202275343168e-11,2.239991584579237109e-11,1.000000000000000000e+00
7.000000000000000000e+01,4.836106156533785543e+04,4.836106156533785543e+04,0.000000000000000000e+00,1.001677791488749898e-12,1.479167131322279881e-11,1.579334910471154871e-11,1.000000000000000000e+00
7.100000000000000000e+01,4.975267578589144250e+04,4.975267578589144978e+04,-7.275957614183425903e-12,1.001701759938560584e-12,2.460474886462593040e-11,2.560645062456449079e-11,1.000000000000000000e+00
7.200000000000000000e+01,5.116402921524723206e+04,5.116402921524723934e+04,-7.275957614183425903e-12,1.001725728388371269e-12,1.873484732641494611e-11,1.973657305480331698e-11,1.000000000000000000e+00
7.300000000000000000e+01,5.259512185340519500e+04,5.259512185340518772e+04,7.275957614183425903e-12,1.001749696838181955e-12,1.897568801704530775e-11,1.997743771388348910e-11,1.000000000000000000e+00
7.400000000000000000e+01,5.404595370036533131e+04,5.404595370036532404e+04,7.275957614183425903e-12,1.001773665287992641e-12,2.818111095906813287e-12,3.819884761194806332e-12,1.000000000000000000e+00
7.500000000000000000e+01,5.551652475612764101e+04,5.551652475612764829e+04,-7.275957614183425903e-12,1.002247042171754341e-12,1.578100709137998877e-11,1.678325413355174169e-11,1.000000000000000000e+00
7.600000000000000000e+01,5.700683502069213864e+04,5.700683502069213137e+04,7.275957614183425903e-12,1.001821602187614012e-12,5.684587551004686296e-12,6.686409153192299904e-12,1.000000000000000000e+00
7.700000000000000000e+01,5.851688449405880237e+04,5.851688449405880965e+04,-7.275957614183425903e-12,1.001845570637424900e-12,6.683368062135616558e-12,7.685213632773042266e-12,1.000000000000000000e+00
7.800000000000000000e+01,6.004667317622766132e+04,6.004667317622766132e+04,0.000000000000000000e+00,1.000934769544617629e-12,1.253201895116567676e-11,1.353295372071029520e-11,1.000000000000000000e+00
7.900000000000000000e+01,6.159620106719869364e+04,6.159620106719867908e+04,1.455191522836685181e-11,1.001893507537046272e-12,2.823860987319411336e-11,2.924050338073115762e-11,1.000000000000000000e+00
8.000000000000000000e+01,6.316546816697189934e+04,6.316546816697188478e+04,1.455191522836685181e-11,1.001917475986856957e-12,1.084849530002664647e-11,1.185041277601350282e-11,1.000000000000000000e+00
8.100000000000000000e+01,6.475447447554728569e+04,6.475447447554727842e+04,7.275957614183425903e-12,1.001456083328000701e-12,2.194369535152889112e-11,2.294515143485689162e-11,1.000000000000000000e+00
8.200000000000000000e+01,6.636321999292487453e+04,6.636321999292485998e+04,1.455191522836685181e-11,1.001965412886478329e-12,2.726108001123608338e-11,2.826304542412256231e-11,1.000000000000000000e+00
8.300000000000000000e+01,6.799170471910460037e+04,6.799170471910458582e+04,1.455191522836685181e-11,1.002486726669861401e-12,1.633824633635860514e-11,1.734073306302846614e-11,1.000000000000000000e+00
8.400000000000000000e+01,6.963992865408652870e+04,6.963992865408651414e+04,1.455191522836685181e-11,1.001510012340074895e-12,5.143876588716113160e-12,6.145386601056188055e-12,1.000000000000000000e+00
8.500000000000000000e+01,7.130789179787060129e+04,7.130789179787060129e+04,0.000000000000000000e+00,1.001527988677432960e-12,8.322029231691384860e-12,9.323557220368818427e-12,1.000000000000000000e+00
8.600000000000000000e+01,7.299559415045689093e+04,7.299559415045687638e+04,1.455191522836685181e-11,1.002061286685721274e-12,2.005947112486389384e-11,2.106153241154961471e-11,1.000000000000000000e+00
8.700000000000000000e+01,7.470303571184533939e+04,7.470303571184535394e+04,-1.455191522836685181e-11,1.001563941352148888e-12,3.206608790755997110e-11,3.306765184891211716e-11,1.000000000000000000e+00
8.800000000000000000e+01,7.643021648203599034e+04,7.643021648203600489e+04,-1.455191522836685181e-11,1.001581917689506953e-12,2.051281830721536770e-11,2.151440022490487566e-11,1.000000000000000000e+00
8.900000000000000000e+01,7.817713646102880011e+04,7.817713646102880011e+04,0.000000000000000000e+00,1.001599894026865018e-12,8.678567901144042330e-12,9.680167795170907348e-12,1.000000000000000000e+00
9.000000000000000000e+01,7.994379564882379782e+04,7.994379564882381237e+04,-1.455191522836685181e-11,1.001617870364223082e-12,5.429579760933727288e-12,6.431197631297950168e-12,1.000000000000000000e+00
9.100000000000000000e+01,8.173019404542096891e+04,8.173019404542098346e+04,-1.455191522836685181e-11,1.001635846701581147e-12,1.780454112929363549e-11,1.880617697599521623e-11,1.000000000000000000e+00
9.200000000000000000e+01,8.353633165082034247e+04,8.353633165082031337e+04,2.910383045673370361e-11,1.001653823038939212e-12,3.045339975365998515e-11,3.145505357669892456e-11,1.000000000000000000e+00
9.300000000000000000e+01,8.536220846502186032e+04,8.536220846502187487e+04,-1.455191522836685181e-11,1.002229065834396276e-12,2.506045723021884085e-11,2.606268629605323834e-11,1.000000000000000000e+00
9.400000000000000000e+01,8.720782448802556610e+04,8.720782448802559520e+04,-2.910383045673370361e-11,1.001126517143103519e-12,1.258160379923580487e-11,1.358273031637890879e-11,1.000000000000000000e+00
9.500000000000000000e+01,8.907317971983145981e+04,8.907317971983144525e+04,1.455191522836685181e-11,1.001707752051013204e-12,2.164063338029367196e-12,3.165771090080380198e-12,1.000000000000000000e+00
9.600000000000000000e+01,9.095827416043954145e+04,9.095827416043954145e+04,0.000000000000000000e+00,1.001150485592914205e-12,5.539457833293197814e-11,5.639572881852489417e-11,1.000000000000000000e+00
9.700000000000000000e+01,9.286310780984978192e+04,9.286310780984976736e+04,1.455191522836685181e-11,1.001743704725729334e-12,2.847236701409617471e-11,2.947411071882190102e-11,1.000000000000000000e+00
9.800000000000000000e+01,9.478768066806221032e+04,9.478768066806221032e+04,0.000000000000000000e+00,1.001761681063087399e-12,2.997407955564469867e-11,3.097584123670778364e-11,1.000000000000000000e+00
9.900000000000000000e+01,9.673199273507681210e+04,9.673199273507679754e+04,1.455191522836685181e-11,1.001779657400445464e-12,1.685770664947426185e-11,1.785948630687470873e-11,1.000000000000000000e+00
1.000000000000000000e+02,9.869604401089360181e+04,9.869604401089360181e+04,0.000000000000000000e+00,1.001797633737803327e-12,3.469797670538825012e-12,4.471595304276628137e-12,1.000000000000000000e+00
1.010000000000000000e+02,1.006798344955125503e+05,1.006798344955125503e+05,0.000000000000000000e+00,1.002420813432881964e-12,1.218964738116162755e-11,1.319206819459450891e-11,1.000000000000000000e+00
1.020000000000000000e+02,1.026833641889336868e+05,1.026833641889336868e+05,0.000000000000000000e+00,1.001833586412519456e-12,2.611826732238565045e-11,2.712010090879817011e-11,1.000000000000000000e+00
1.030000000000000000e+02,1.047066330911570403e+05,1.047066330911570403e+05,0.000000000000000000e+00,1.001234375167251706e-12,3.525840764997583048e-11,3.625964202514308481e-11,1.000000000000000000e+00
1.040000000000000000e+02,1.067496412021825236e+05,1.067496412021824945e+05,2.910383045673370361e-11,1.001246359392156948e-12,5.479011542312872053e-11,5.579136178252087849e-11,1.000000000000000000e+00
1.050000000000000000e+02,1.088123885220101656e+05,1.088123885220101947e+05,-2.910383045673370361e-11,1.002516687232124909e-12,7.474364448012281974e-12,8.476881135244406883e-12,1.000000000000000000e+00
1.060000000000000000e+02,1.108948750506400393e+05,1.108948750506400538e+05,-1.455191522836685181e-11,1.001270327841967836e-12,6.889110174097342888e-11,6.989237206881539409e-11,1.000000000000000000e+00
1.070000000000000000e+02,1.129971007880720717e+05,1.129971007880720426e+05,2.910383045673370361e-11,1.001923468099309578e-12,2.339346186176986511e-11,2.439538532986917489e-11,1.000000000000000000e+00
1.080000000000000000e+02,1.151190657343062776e+05,1.151190657343062776e+05,0.000000000000000000e+00,1.001294296291778522e-12,3.823585971742916043e-11,3.923715401372093936e-11,1.000000000000000000e+00
1.090000000000000000e+02,1.172607698893426859e+05,1.172607698893426859e+05,0.000000000000000000e+00,1.001959420774025708e-12,2.651494610694268480e-11,2.751690552771671192e-11,1.000000000000000000e+00
1.100000000000000000e+02,1.194222132531812385e+05,1.194222132531812385e+05,0.000000000000000000e+00,1.001977397111383773e-12,1.184727581114957311e-11,1.284925320826095729e-11,1.000000000000000000e+00
1.110000000000000000e+02,1.216033958258219791e+05,1.216033958258219936e+05,-1.455191522836685181e-11,1.001995373448741838e-12,5.094291740649981209e-12,6.096287114098723248e-12,1.000000000000000000e+00
1.120000000000000000e+02,1.238043176072649076e+05,1.238043176072649076e+05,0.000000000000000000e+00,1.002013349786099902e-12,2.030267299873167249e-11,2.130468634851777240e-11,1.000000000000000000e+00
1.130000000000000000e+02,1.260249785975100240e+05,1.260249785975100240e+05,0.000000000000000000e+00,1.002031326123457967e-12,4.693445877887103000e-11,4.793649010499448857e-11,1.000000000000000000e+00
1.140000000000000000e+02,1.282653787965573138e+05,1.282653787965572992e+05,1.455191522836685181e-11,1.002732403280421283e-12,5.153404373319009228e-11,5.253677613647051316e-11,1.000000000000000000e+00
1.150000000000000000e+02,1.305255182044067624e+05,1.305255182044067624e+05,0.000000000000000000e+00,1.001378185866116023e-12,1.658853175995069681e-11,1.758990994581681404e-11,1.000000000000000000e+00
1.160000000000000000e+02,1.328053968210584135e+05,1.328053968210584135e+05,0.000000000000000000e+00,1.002085255135531960e-12,1.007083549722304417e-12,2.009168804857836377e-12,1.000000000000000000e+00
1.170000000000000000e+02,1.351050146465122234e+05,1.351050146465122234e+05,0.000000000000000000e+00,1.001402154315926709e-12,1.684117836678822526e-11,1.784258052110415298e-11,1.000000000000000000e+00
1.180000000000000000e+02,1.374243716807682358e+05,1.374243716807682067e+05,2.910383045673370361e-11,1.002121207810248089e-12,3.296333753930520513e-11,3.396545874711545059e-11,1.000000000000000000e+00
1.190000000000000000e+02,1.397634679238264216e+05,1.397634679238263925e+05,2.910383045673370361e-11,1.002139184147606154e-12,4.935467160134573711e-11,5.035681078549334124e-11,1.000000000000000000e+00
1.200000000000000000e+02,1.421223033756867517e+05,1.421223033756867517e+05,0.000000000000000000e+00,1.002157160484964219e-12,6.601754173615129011e-11,6.701969889663625292e-11,1.000000000000000000e+00
1.210000000000000000e+02,1.445008780363493133e+05,1.445008780363493133e+05,0.000000000000000000e+00,1.002175136822322082e-12,5.479164608999858431e-12,6.481339745822180715e-12,1.000000000000000000e+00
1.220000000000000000e+02,1.468991919058139902e+05,1.468991919058140193e+05,-2.910383045673370361e-11,1.001462075440453524e-12,1.301133914918094224e-11,1.401280122462139617e-11,1.000000000000000000e+00
1.230000000000000000e+02,1.493172449840808986e+05,1.493172449840809277e+05,-2.910383045673370361e-11,1.002211089497038211e-12,6.008861061690442002e-11,6.109082170640145884e-11,1.000000000000000000e+00
1.240000000000000000e+02,1.517550372711499804e+05,1.517550372711499804e+05,0.000000000000000000e+00,1.002229065834396276e-12,4.377047323534836433e-11,4.477270230118276182e-11,1.000000000000000000e+00
1.250000000000000000e+02,1.542125687670212355e+05,1.542125687670212355e+05,0.000000000000000000e+00,1.001498028115169452e-12,2.718079978102731346e-11,2.818229780914248311e-11,1.000000000000000000e+00
1.260000000000000000e+02,1.566898394716946641e+05,1.566898394716946350e+05,2.910383045673370361e-11,1.002265018509112406e-12,8.168399254307135610e-11,8.268625756158047093e-11,1.000000000000000000e+00
1.270000000000000000e+02,1.591868493851702660e+05,1.591868493851702660e+05,0.000000000000000000e+00,1.001521996564980339e-12,8.810794162668394911e-12,9.812316159233375048e-12,1.000000000000000000e+00
1.280000000000000000e+02,1.617035985074480413e+05,1.617035985074480413e+05,0.000000000000000000e+00,1.001533980789885581e-12,2.621271465204303670e-11,2.721424863283292370e-11,1.000000000000000000e+00
1.290000000000000000e+02,1.642400868385279900e+05,1.642400868385279900e+05,0.000000000000000000e+00,1.000772982508395450e-12,4.388381003094127585e-11,4.488458301344967271e-11,1.000000000000000000e+00
1.300000000000000000e+02,1.667963143784101703e+05,1.667963143784101412e+05,2.910383045673370361e-11,1.001557949239696267e-12,6.183116384908735427e-11,6.283272179832704529e-11,1.000000000000000000e+00
1.310000000000000000e+02,1.693722811270944949e+05,1.693722811270944949e+05,0.000000000000000000e+00,1.001569933464601711e-12,1.553072166778790033e-11,1.653229160125250144e-11,1.000000000000000000e+00
1.320000000000000000e+02,1.719679870845809928e+05,1.719679870845809928e+05,0.000000000000000000e+00,1.002372876533260593e-12,4.239543407250576001e-12,5.241916283783836391e-12,1.000000000000000000e+00
1.330000000000000000e+02,1.745834322508696932e+05,1.745834322508696641e+05,2.910383045673370361e-11,1.000796950958206136e-12,2.228370573829550232e-11,2.328450268925370966e-11,1.000000000000000000e+00
1.340000000000000000e+02,1.772186166259605379e+05,1.772186166259605088e+05,2.910383045673370361e-11,1.001605886139317639e-12,4.059704295886398478e-11,4.159864884500330323e-11,1.000000000000000000e+00
1.350000000000000000e+02,1.798735402098535269e+05,1.798735402098535560e+05,-2.910383045673370361e-11,1.001617870364223082e-12,3.925352969448355075e-11,4.025514756484777283e-11,1.000000000000000000e+00
1.360000000000000000e+02,1.825482030025487766e+05,1.825482030025487766e+05,0.000000000000000000e+00,1.001629854589128526e-12,2.111019766729838681e-11,2.211182752188751574e-11,1.000000000000000000e+00
1.370000000000000000e+02,1.852426050040461123e+05,1.852426050040461705e+05,-5.820766091346740723e-11,1.001641838814033768e-12,2.697690750589637623e-12,3.699332589403670987e-12,0.000000000000000000e+00
1.380000000000000000e+02,1.879567462143457960e+05,1.879567462143457378e+05,5.820766091346740723e-11,1.001653823038939212e-12,1.798399105564267777e-11,1.898564487868161718e-11,1.000000000000000000e+00
1.390000000000000000e+02,1.906906266334475076e+05,1.906906266334474785e+05,2.910383045673370361e-11,1.002498710894766844e-12,3.693957011788144557e-11,3.794206882877621019e-11,1.000000000000000000e+00
1.400000000000000000e+02,1.934442462613514508e+05,1.934442462613514217e+05,2.910383045673370361e-11,1.000838895745374886e-12,5.616196288640235474e-11,5.716280178214773124e-11,1.000000000000000000e+00
1.410000000000000000e+02,1.962176050980575383e+05,1.962176050980575092e+05,2.910383045673370361e-11,1.001689775713655140e-12,7.565825291092965044e-11,7.665994268664330073e-11,1.000000000000000000e+00
1.420000000000000000e+02,1.990107031435657991e+05,1.990107031435658282e+05,-2.910383045673370361e-11,1.001701759938560584e-12,8.007991860576551787e-12,9.009693620515112168e-12,1.000000000000000000e+00
1.430000000000000000e+02,2.018235403978763497e+05,2.018235403978762915e+05,5.820766091346740723e-11,1.001713744163466027e-12,1.331593178732603036e-11,1.431764553148949598e-11,1.000000000000000000e+00
1.440000000000000000e+02,2.046561168609889573e+05,2.046561168609889573e+05,0.000000000000000000e+00,1.001725728388371269e-12,7.195119522187296838e-11,7.295292095026133601e-11,1.000000000000000000e+00
