index,v0_bs,v0_rs,delta,sigma_bs,sigma_rs,sigma_delta,within_error
6.500000000000000000e+01,4.625462925269699190e+04,4.625462925269699917e+04,-7.275957614183425903e-12,1.026253527126104196e-12,4.948413319345683145e-12,5.974666846471787745e-12,1.000000000000000000e+00
6.600000000000000000e+01,4.761663528939226671e+04,4.761663528939225944e+04,7.275957614183425903e-12,1.019977938492999713e-12,6.633864733260283747e-11,6.735862527109583294e-11,1.000000000000000000e+00
6.700000000000000000e+01,4.899838050825228856e+04,4.899838050825228129e+04,7.275957614183425903e-12,1.023643347884965396e-12,9.500260941053059938e-11,9.602625275841556135e-11,1.000000000000000000e+00
6.800000000000000000e+01,5.039986491076001403e+04,5.039986491076002858e+04,-1.455191522836685181e-11,1.023979095405596066e-12,1.087081594901710967e-10,1.097321385855766897e-10,1.000000000000000000e+00
6.900000000000000000e+01,5.182108849829657265e+04,5.182108849829657265e+04,0.000000000000000000e+00,1.024314837696403969e-12,1.466758456695689498e-11,1.569189940465329875e-11,1.000000000000000000e+00
7.000000000000000000e+01,5.326205127214953973e+04,5.326205127214955428e+04,-1.455191522836685181e-11,1.024650574971378672e-12,1.130741934490607938e-10,1.140988440240321725e-10,1.000000000000000000e+00
7.100000000000000000e+01,5.472275323352048144e+04,5.472275323352046689e+04,1.455191522836685181e-11,1.024986307432985755e-12,2.404723969383887270e-12,3.429710276816872823e-12,1.000000000000000000e+00
7.200000000000000000e+01,5.620319438353168516e+04,5.620319438353167789e+04,7.275957614183425903e-12,1.021704601662798839e-12,1.042661945059139046e-10,1.052878991075767010e-10,1.000000000000000000e+00
7.300000000000000000e+01,5.770337472323245311e+04,5.770337472323245311e+04,0.000000000000000000e+00,1.021992364577033071e-12,1.163034355208114838e-11,1.265233591665818065e-11,1.000000000000000000e+00
7.400000000000000000e+01,5.922329425360466848e+04,5.922329425360467576e+04,-7.275957614183425903e-12,1.022280123833192713e-12,1.759310253717939004e-12,2.781590377551131920e-12,1.000000000000000000e+00
7.500000000000000000e+01,6.076295297556791775e+04,6.076295297556792502e+04,-7.275957614183425903e-12,1.022567879571378859e-12,5.248123520220983714e-11,5.350380308178121539e-11,1.000000000000000000e+00
7.600000000000000000e+01,6.232235088998421270e+04,6.232235088998420542e+04,7.275957614183425903e-12,1.022855631924625413e-12,4.048413319343479684e-11,4.150698882535941962e-11,1.000000000000000000e+00
7.700000000000000000e+01,6.390148799766223237e+04,6.390148799766223237e+04,0.000000000000000000e+00,1.023143381019337731e-12,3.691537500095514088e-11,3.793851838197447881e-11,1.000000000000000000e+00
7.800000000000000000e+01,6.550036429936128116e+04,6.550036429936129571e+04,-1.455191522836685181e-11,1.027336314804653257e-12,9.075047198969465867e-11,9.177780830449931658e-11,1.000000000000000000e+00
7.900000000000000000e+01,6.711897979579483217e+04,6.711897979579483217e+04,0.000000000000000000e+00,1.023718869908065133e-12,1.144409519057567163e-10,1.154646707756647756e-10,1.000000000000000000e+00
8.000000000000000000e+01,6.875733448763376509e+04,6.875733448763377964e+04,-1.455191522836685181e-11,1.024006609925278830e-12,1.180097100982404048e-10,1.190337167081656862e-10,1.000000000000000000e+00
8.100000000000000000e+01,7.041542837550945114e+04,7.041542837550946570e+04,-1.455191522836685181e-11,1.022269818203613825e-12,9.116809262924486496e-11,9.219036244744848504e-11,1.000000000000000000e+00
8.200000000000000000e+01,7.209326146001653979e+04,7.209326146001652523e+04,1.455191522836685181e-11,1.024582081624155493e-12,1.200978132959746341e-10,1.211223953775987833e-10,1.000000000000000000e+00
8.300000000000000000e+01,7.379083374171538162e+04,7.379083374171539617e+04,-1.455191522836685181e-11,1.024869813498892228e-12,2.366541107353817359e-11,2.469028088703706663e-11,1.000000000000000000e+00
8.400000000000000000e+01,7.550814522113445855e+04,7.550814522113445855e+04,0.000000000000000000e+00,1.023061080941574827e-12,2.393116966234015493e-11,2.495423074328172915e-11,1.000000000000000000e+00
8.500000000000000000e+01,7.724519589877247927e+04,7.724519589877247927e+04,0.000000000000000000e+00,1.025445269748852430e-12,8.160078343237357556e-11,8.262622870212242981e-11,1.000000000000000000e+00
8.600000000000000000e+01,7.900198577510048926e+04,7.900198577510050382e+04,-1.455191522836685181e-11,1.025732994291942468e-12,1.084044353886874810e-10,1.094301683829794251e-10,1.000000000000000000e+00
8.700000000000000000e+01,8.077851485056354431e+04,8.077851485056352976e+04,1.455191522836685181e-11,1.021683930461017312e-12,6.838878501764663073e-11,6.941046894810765329e-11,1.000000000000000000e+00
8.800000000000000000e+01,8.257478312558245671e+04,8.257478312558245671e+04,0.000000000000000000e+00,1.021923697172360894e-12,5.661947608498348469e-11,5.764139978215584760e-11,1.000000000000000000e+00
8.900000000000000000e+01,8.439079060055545415e+04,8.439079060055543960e+04,1.455191522836685181e-11,1.022163462104064363e-12,1.723763242645925642e-10,1.733984877266966271e-10,1.000000000000000000e+00
9.000000000000000000e+01,8.622653727585944580e+04,8.622653727585947490e+04,-2.910383045673370361e-11,1.024643547844446885e-12,2.431060743985998773e-10,2.441307179464443226e-10,1.000000000000000000e+00
9.100000000000000000e+01,8.808202315185162297e+04,8.808202315185162297e+04,0.000000000000000000e+00,1.024907285540163329e-12,6.299768221623504992e-11,6.402258950177520820e-11,1.000000000000000000e+00
9.200000000000000000e+01,8.995724822887040500e+04,8.995724822887039045e+04,1.455191522836685181e-11,1.022882746781210371e-12,5.832792415585743323e-11,5.935080690263864582e-11,1.000000000000000000e+00
9.300000000000000000e+01,9.185221250723680714e+04,9.185221250723680714e+04,0.000000000000000000e+00,1.020810254628544161e-12,2.131154928700636381e-11,2.233235954163490878e-11,1.000000000000000000e+00
9.400000000000000000e+01,9.376691598725544463e+04,9.376691598725544463e+04,0.000000000000000000e+00,1.025698488185805729e-12,9.325619582697466109e-11,9.428189431516047045e-11,1.000000000000000000e+00
9.500000000000000000e+01,9.570135866921552224e+04,9.570135866921553679e+04,-1.455191522836685181e-11,1.021241815625539138e-12,1.076071596222772977e-10,1.086284014379028425e-10,1.000000000000000000e+00
9.600000000000000000e+01,9.765554055339176557e+04,9.765554055339178012e+04,-1.455191522836685181e-11,1.021457594178866688e-12,2.184664566653880322e-10,2.194879142595669052e-10,1.000000000000000000e+00
9.700000000000000000e+01,9.962946164004529419e+04,9.962946164004527964e+04,1.455191522836685181e-11,1.024081523874327837e-12,2.396913517502614811e-11,2.499321669890047473e-11,1.000000000000000000e+00
9.800000000000000000e+01,1.016231219294243492e+05,1.016231219294243492e+05,0.000000000000000000e+00,1.024321275096525425e-12,1.473950169172064218e-10,1.484193381923029573e-10,1.000000000000000000e+00
9.900000000000000000e+01,1.036365214217652101e+05,1.036365214217651956e+05,1.455191522836685181e-11,1.022104922514207828e-12,9.868526414107224477e-11,9.970736906358645664e-11,1.000000000000000000e+00
1.000000000000000000e+02,1.056696601172927039e+05,1.056696601172926748e+05,2.910383045673370361e-11,1.022320696302537629e-12,3.020665155999586041e-10,3.030888362962611573e-10,1.000000000000000000e+00
1.010000000000000000e+02,1.077225380162209622e+05,1.077225380162209476e+05,1.455191522836685181e-11,1.022536468984795080e-12,2.167580085945231116e-10,2.177805450635078976e-10,1.000000000000000000e+00
1.020000000000000000e+02,1.097951551187540026e+05,1.097951551187540026e+05,0.000000000000000000e+00,1.022752240592469386e-12,1.502803958813421749e-10,1.513031481219346343e-10,1.000000000000000000e+00
1.030000000000000000e+02,1.118875114250863262e+05,1.118875114250863116e+05,1.455191522836685181e-11,1.022968011155866337e-12,1.180856411236167015e-10,1.191086091347725707e-10,1.000000000000000000e+00
1.040000000000000000e+02,1.139996069354033680e+05,1.139996069354033680e+05,0.000000000000000000e+00,1.023183780704161618e-12,1.542288092006859308e-10,1.552519929813901040e-10,1.000000000000000000e+00
1.050000000000000000e+02,1.161314416498821229e+05,1.161314416498821083e+05,1.455191522836685181e-11,1.020799599347292522e-12,1.418520520650508553e-10,1.428728516643981545e-10,1.000000000000000000e+00
1.060000000000000000e+02,1.182830155686914077e+05,1.182830155686914368e+05,-2.910383045673370361e-11,1.023615316866815049e-12,1.028235050238417370e-10,1.038471203407085472e-10,1.000000000000000000e+00
1.070000000000000000e+02,1.204543286919925595e+05,1.204543286919925595e+05,0.000000000000000000e+00,1.023831083534334092e-12,9.113012711655882331e-11,9.215395820009315175e-11,1.000000000000000000e+00
1.080000000000000000e+02,1.226453810199396539e+05,1.226453810199396394e+05,1.455191522836685181e-11,1.024046849293163527e-12,1.512674992111781203e-10,1.522915460604712962e-10,1.000000000000000000e+00
1.090000000000000000e+02,1.248561725526798837e+05,1.248561725526798837e+05,0.000000000000000000e+00,1.021566768149165175e-12,2.951188267784210476e-10,2.961403935465702253e-10,1.000000000000000000e+00
1.100000000000000000e+02,1.270867032903540821e+05,1.270867032903541112e+05,-2.910383045673370361e-11,1.024478378180926846e-12,2.841110015928779603e-11,2.943557853746872348e-11,1.000000000000000000e+00
1.110000000000000000e+02,1.293369732330968982e+05,1.293369732330969127e+05,-1.455191522836685181e-11,1.021950347872083430e-12,1.415483279635628582e-10,1.425702783114349457e-10,1.000000000000000000e+00
1.120000000000000000e+02,1.316069823810371745e+05,1.316069823810372036e+05,-2.910383045673370361e-11,1.024909903714111698e-12,3.358937874031761652e-10,3.369186973068902908e-10,1.000000000000000000e+00
1.130000000000000000e+02,1.338967307342982094e+05,1.338967307342982385e+05,-2.910383045673370361e-11,1.025125665276780506e-12,1.257926401988740569e-10,1.268177658641508332e-10,1.000000000000000000e+00
1.140000000000000000e+02,1.362062182929981791e+05,1.362062182929981791e+05,0.000000000000000000e+00,1.022525712057273423e-12,2.618610376654875972e-10,2.628835633775448735e-10,1.000000000000000000e+00
1.150000000000000000e+02,1.385354450572501519e+05,1.385354450572501810e+05,-2.910383045673370361e-11,1.022717498752189644e-12,5.263309725295786821e-11,5.365581475171005503e-11,1.000000000000000000e+00
1.160000000000000000e+02,1.408844110271625977e+05,1.408844110271625977e+05,0.000000000000000000e+00,1.022909284792320315e-12,1.564687744491596738e-10,1.574916837339519931e-10,1.000000000000000000e+00
1.170000000000000000e+02,1.432531162028394174e+05,1.432531162028394174e+05,0.000000000000000000e+00,1.023101070193981855e-12,2.067351132454196972e-10,2.077582143156136884e-10,1.000000000000000000e+00
1.180000000000000000e+02,1.456415605843802914e+05,1.456415605843802914e+05,0.000000000000000000e+00,1.020381248101583593e-12,1.114796419162490479e-10,1.125000231643506350e-10,1.000000000000000000e+00
1.190000000000000000e+02,1.480497441718808550e+05,1.480497441718808259e+05,2.910383045673370361e-11,1.020549059251684143e-12,1.620497048140012561e-10,1.630702538732529404e-10,1.000000000000000000e+00
1.200000000000000000e+02,1.504776669654327852e+05,1.504776669654328143e+05,-2.910383045673370361e-11,1.023676422723380539e-12,4.709013240080231468e-11,4.811380882352569260e-11,1.000000000000000000e+00
1.210000000000000000e+02,1.529253289651242958e+05,1.529253289651242958e+05,0.000000000000000000e+00,1.023868205723898522e-12,1.393842937404609917e-10,1.404081619461848912e-10,1.000000000000000000e+00
1.220000000000000000e+02,1.553927301710399042e+05,1.553927301710398751e+05,2.910383045673370361e-11,1.021052489640151311e-12,4.033227114269083058e-11,4.135332363233098492e-11,1.000000000000000000e+00
1.230000000000000000e+02,1.578798705832608102e+05,1.578798705832608102e+05,0.000000000000000000e+00,1.021220298789402732e-12,9.306636826354056252e-11,9.408758856232996767e-11,1.000000000000000000e+00
1.240000000000000000e+02,1.603867502018652158e+05,1.603867502018651867e+05,2.910383045673370361e-11,1.021388107467771491e-12,5.434154532382370004e-11,5.536293343129147052e-11,1.000000000000000000e+00
1.250000000000000000e+02,1.629133690269280050e+05,1.629133690269279759e+05,2.910383045673370361e-11,1.024635332212582460e-12,4.102682267550500680e-10,4.112928620872626368e-10,1.000000000000000000e+00
1.260000000000000000e+02,1.654597270585215301e+05,1.654597270585215010e+05,2.910383045673370361e-11,1.024827112520318770e-12,2.419671090180249868e-10,2.429919361305453199e-10,1.000000000000000000e+00
1.270000000000000000e+02,1.680258242967150290e+05,1.680258242967150290e+05,0.000000000000000000e+00,1.021891530785914595e-12,5.328068446205652100e-12,6.349959976991566290e-12,1.000000000000000000e+00
1.280000000000000000e+02,1.706116607415753533e+05,1.706116607415753824e+05,-2.910383045673370361e-11,1.022059337687436593e-12,2.047229410730574220e-10,2.057450004107448529e-10,1.000000000000000000e+00
1.290000000000000000e+02,1.732172363931667642e+05,1.732172363931667933e+05,-2.910383045673370361e-11,1.022227144169812482e-12,3.792504028905847513e-10,3.802726300347545640e-10,1.000000000000000000e+00
1.300000000000000000e+02,1.758425512515510782e+05,1.758425512515511073e+05,-2.910383045673370361e-11,1.022394950242468204e-12,1.171365033064667718e-10,1.181588982567092275e-10,1.000000000000000000e+00
1.310000000000000000e+02,1.784876053167879872e+05,1.784876053167879581e+05,2.910383045673370361e-11,1.022562755914549194e-12,1.747681515638059243e-10,1.757907143197204607e-10,1.000000000000000000e+00
1.320000000000000000e+02,1.811523985889346804e+05,1.811523985889346513e+05,2.910383045673370361e-11,1.022730561194930679e-12,3.327068578309942082e-11,3.429341634429434867e-11,1.000000000000000000e+00
1.330000000000000000e+02,1.838369310680465424e+05,1.838369310680465424e+05,0.000000000000000000e+00,1.026169561247974304e-12,1.922344608928053556e-11,2.024961565052851087e-11,1.000000000000000000e+00
1.340000000000000000e+02,1.865412027541768621e+05,1.865412027541768912e+05,-2.910383045673370361e-11,1.023066170614803578e-12,1.816778748726572839e-10,1.827009410432720863e-10,1.000000000000000000e+00
1.350000000000000000e+02,1.892652136473769788e+05,1.892652136473769788e+05,0.000000000000000000e+00,1.023233974770781250e-12,1.982308384037519776e-10,1.992540723785227679e-10,1.000000000000000000e+00
1.360000000000000000e+02,1.920089637476963981e+05,1.920089637476963981e+05,0.000000000000000000e+00,1.023401778568049909e-12,3.277713411817745436e-11,3.380053589674550124e-11,1.000000000000000000e+00
1.370000000000000000e+02,1.947724530551829084e+05,1.947724530551829084e+05,0.000000000000000000e+00,1.023569582014273699e-12,4.511592574113046901e-11,4.613949532314474412e-11,1.000000000000000000e+00
1.380000000000000000e+02,1.975556815698826103e+05,1.975556815698826103e+05,0.000000000000000000e+00,1.023737385116900071e-12,1.014968855732326393e-11,1.117342594244016421e-11,1.000000000000000000e+00
1.390000000000000000e+02,2.003586492918399163e+05,2.003586492918399163e+05,0.000000000000000000e+00,1.020490161043000837e-12,1.216164338034102512e-10,1.226369239644532419e-10,1.000000000000000000e+00
1.400000000000000000e+02,2.031813562210977834e+05,2.031813562210977834e+05,0.000000000000000000e+00,1.024072990320112563e-12,2.254141454869302415e-10,2.264382184772503468e-10,1.000000000000000000e+00
1.410000000000000000e+02,2.060238023576977139e+05,2.060238023576977139e+05,0.000000000000000000e+00,1.024240792434576576e-12,4.239358113220031925e-10,4.249600521144377523e-10,1.000000000000000000e+00
1.420000000000000000e+02,2.088859877016796090e+05,2.088859877016796090e+05,0.000000000000000000e+00,1.020921652200182289e-12,8.027199048835958467e-11,8.129291214055976292e-11,1.000000000000000000e+00
1.430000000000000000e+02,2.117679122530822351e+05,2.117679122530822642e+05,-2.910383045673370361e-11,1.021065482048136220e-12,2.149356639855905534e-10,2.159567294676386900e-10,1.000000000000000000e+00
1.440000000000000000e+02,2.146695760119429033e+05,2.146695760119429324e+05,-2.910383045673370361e-11,1.021209311636323935e-12,2.405244195359524574e-10,2.415456288475888048e-10,1.000000000000000000e+00
