index,v0_bs,v0_rs,delta,sigma_bs,sigma_rs,sigma_delta,within_error
1.440000000000000000e+02,2.032373612283323600e+05,2.032373612283323309e+05,2.910383045673370361e-11,3.000483220637890906e-12,1.203967656345800105e-11,1.504015978409589115e-11,1.000000000000000000e+00
1.450000000000000000e+02,2.060798072958460834e+05,2.060798072958460543e+05,2.910383045673370361e-11,3.000137176143748613e-12,2.190467957145800058e-11,2.490481674760174758e-11,1.000000000000000000e+00
1.460000000000000000e+02,2.089419925721620093e+05,2.089419925721620093e+05,0.000000000000000000e+00,3.000465244300533044e-12,2.206090900684600260e-11,2.506137425114653564e-11,1.000000000000000000e+00
1.470000000000000000e+02,2.118239170572801086e+05,2.118239170572801086e+05,0.000000000000000000e+00,3.000607556971283801e-12,1.228287908658999646e-11,1.528348664356128026e-11,1.000000000000000000e+00
1.480000000000000000e+02,2.147255807512003521e+05,2.147255807512003812e+05,-2.910383045673370361e-11,3.000564114156002501e-12,2.368483954686000263e-12,5.369048068842002764e-12,1.000000000000000000e+00
1.490000000000000000e+02,2.176469836539228272e+05,2.176469836539227981e+05,2.910383045673370361e-11,3.000334915854687528e-12,9.680665776129999572e-12,1.268100069198468710e-11,1.000000000000000000e+00
1.500000000000000000e+02,2.205881257654474466e+05,2.205881257654474175e+05,2.910383045673370361e-11,3.000591827676095772e-12,1.986618071859399637e-11,2.286677254627009133e-11,1.000000000000000000e+00
1.510000000000000000e+02,2.235490070857742394e+05,2.235490070857742103e+05,2.910383045673370361e-11,3.000446518949118300e-12,3.018698713088200334e-11,3.318743364983112002e-11,1.000000000000000000e+00
1.520000000000000000e+02,2.265296276149032637e+05,2.265296276149032346e+05,2.910383045673370361e-11,3.000121446848559776e-12,1.546706046566199967e-11,1.846718191251055783e-11,1.000000000000000000e+00
1.530000000000000000e+02,2.295299873528343742e+05,2.295299873528344033e+05,-2.910383045673370361e-11,3.000530408523454994e-12,5.232690270205999381e-12,8.233220678729454375e-12,1.000000000000000000e+00
1.540000000000000000e+02,2.325500862995677453e+05,2.325500862995677453e+05,0.000000000000000000e+00,3.000771591049676016e-12,7.136971395073998525e-12,1.013774298612367454e-11,1.000000000000000000e+00
1.550000000000000000e+02,2.355899244551032607e+05,2.355899244551032607e+05,0.000000000000000000e+00,3.000613549083736422e-12,1.764192453017800059e-11,2.064253807926173620e-11,1.000000000000000000e+00
1.560000000000000000e+02,2.386495018194409786e+05,2.386495018194409495e+05,2.910383045673370361e-11,3.000750618656091439e-12,2.828324287693000321e-11,3.128399349558609546e-11,1.000000000000000000e+00
1.570000000000000000e+02,2.417288183925808698e+05,2.417288183925808698e+05,0.000000000000000000e+00,3.000254022336575934e-12,1.883538856754999556e-11,2.183564258988657068e-11,1.000000000000000000e+00
1.580000000000000000e+02,2.448278741745228763e+05,2.448278741745229054e+05,-2.910383045673370361e-11,3.000530408523454994e-12,8.281580179453998880e-12,1.128211058797745387e-11,1.000000000000000000e+00
1.590000000000000000e+02,2.479466691652671434e+05,2.479466691652671434e+05,0.000000000000000000e+00,3.000648003730339194e-12,4.409130291201999958e-12,7.409778294932339153e-12,1.000000000000000000e+00
1.600000000000000000e+02,2.510852033648135839e+05,2.510852033648135548e+05,2.910383045673370361e-11,3.000606807957227728e-12,1.523405848985800208e-11,1.823466529781522819e-11,1.000000000000000000e+00
1.610000000000000000e+02,2.542434767731621396e+05,2.542434767731621687e+05,-2.910383045673370361e-11,3.000406821204118172e-12,3.312850285772600231e-11,3.612890967893012290e-11,1.000000000000000000e+00
1.620000000000000000e+02,2.574214893903128977e+05,2.574214893903129268e+05,-2.910383045673370361e-11,3.000773838091845850e-12,2.238947400499000562e-11,2.539024784308185066e-11,1.000000000000000000e+00
1.630000000000000000e+02,2.606192412162658875e+05,2.606192412162658584e+05,2.910383045673370361e-11,3.000504193031474676e-12,1.151461681151799751e-11,1.451512100454947219e-11,1.000000000000000000e+00
1.640000000000000000e+02,2.638367322510209633e+05,2.638367322510210215e+05,-5.820766091346740723e-11,3.000568608240341361e-12,1.496068722689999969e-12,4.496637330930341128e-12,0.000000000000000000e+00
1.650000000000000000e+02,2.670739624945782707e+05,2.670739624945783289e+05,-5.820766091346740723e-11,3.000483220637890099e-12,1.264150885580999834e-11,1.564199207644788683e-11,1.000000000000000000e+00
1.660000000000000000e+02,2.703309319469378097e+05,2.703309319469378097e+05,0.000000000000000000e+00,3.000743877529581937e-12,2.392224045875400306e-11,2.692298433628358581e-11,1.000000000000000000e+00
1.670000000000000000e+02,2.736076406080994057e+05,2.736076406080994057e+05,0.000000000000000000e+00,3.000611302041565780e-12,3.533933727334599783e-11,3.833994857538756038e-11,1.000000000000000000e+00
1.680000000000000000e+02,2.769040884780632914e+05,2.769040884780632332e+05,5.820766091346740723e-11,3.000582839507416437e-12,4.689172555776200601e-11,4.989230839726942164e-11,1.000000000000000000e+00
1.690000000000000000e+02,2.802202755568292341e+05,2.802202755568292341e+05,0.000000000000000000e+00,3.000410566274401767e-12,5.857940531200201144e-11,6.157981587827641078e-11,1.000000000000000000e+00
1.700000000000000000e+02,2.835562018443976413e+05,2.835562018443976413e+05,0.000000000000000000e+00,3.000856229638070398e-12,5.267489902182200832e-11,5.567575525146007630e-11,1.000000000000000000e+00
1.710000000000000000e+02,2.869118673407679307e+05,2.869118673407679307e+05,0.000000000000000000e+00,3.000656242884961649e-12,4.143067464089399461e-11,4.443133088377895384e-11,1.000000000000000000e+00
1.720000000000000000e+02,2.902872720459405100e+05,2.902872720459405100e+05,0.000000000000000000e+00,3.000572353310624148e-12,3.005115879014200303e-11,3.305173114345262394e-11,1.000000000000000000e+00
1.730000000000000000e+02,2.936824159599152626e+05,2.936824159599152626e+05,0.000000000000000000e+00,3.000350645149874749e-12,1.853474085682999268e-11,2.153509150197986743e-11,1.000000000000000000e+00
1.740000000000000000e+02,2.970972990826921887e+05,2.970972990826921305e+05,5.820766091346740723e-11,3.000510934157984985e-12,6.884642066429999324e-12,9.885153000587984310e-12,1.000000000000000000e+00
1.750000000000000000e+02,3.005319214142712299e+05,3.005319214142712881e+05,-5.820766091346740723e-11,3.000539396692135137e-12,6.901285064706000975e-12,9.901824461398136112e-12,1.000000000000000000e+00
1.760000000000000000e+02,3.039862829546525027e+05,3.039862829546525027e+05,0.000000000000000000e+00,3.000436032752326012e-12,1.882304053657800103e-11,2.182347656933032623e-11,1.000000000000000000e+00
1.770000000000000000e+02,3.074603837038358906e+05,3.074603837038359488e+05,-5.820766091346740723e-11,3.000200842338557610e-12,3.087955060736199789e-11,3.387975144970055470e-11,1.000000000000000000e+00
1.780000000000000000e+02,3.109542236618215684e+05,3.109542236618215102e+05,5.820766091346740723e-11,3.000897425411181864e-12,4.307242588979400097e-11,4.607332331520518041e-11,1.000000000000000000e+00
1.790000000000000000e+02,3.144678028286093613e+05,3.144678028286093613e+05,0.000000000000000000e+00,3.000671972180149678e-12,5.540059264205000129e-11,5.840126461423015582e-11,1.000000000000000000e+00
1.800000000000000000e+02,3.180011212041994440e+05,3.180011212041995022e+05,-5.820766091346740723e-11,3.000586584577699224e-12,6.235575530700599418e-11,6.535634189158368856e-11,1.000000000000000000e+00
1.810000000000000000e+02,3.215541787885916419e+05,3.215541787885915837e+05,5.820766091346740723e-11,3.000375362613742922e-12,5.047104392806199203e-11,5.347141929067573495e-11,1.000000000000000000e+00
1.820000000000000000e+02,3.251269755817858968e+05,3.251269755817859550e+05,-5.820766091346740723e-11,3.000853982595900564e-12,3.845157795020600195e-11,4.145243193280190009e-11,1.000000000000000000e+00
1.830000000000000000e+02,3.287195115837824414e+05,3.287195115837824414e+05,0.000000000000000000e+00,3.000395585993269810e-12,2.629574676070199920e-11,2.929614234669526740e-11,1.000000000000000000e+00
1.840000000000000000e+02,3.323317867945812177e+05,3.323317867945811013e+05,1.164153218269348145e-10,3.000636019505433953e-12,1.190724090634260091e-10,1.220730450829314398e-10,1.000000000000000000e+00
1.850000000000000000e+02,3.359638012141819927e+05,3.359638012141819927e+05,0.000000000000000000e+00,3.000759606824769967e-12,1.577673101309999891e-12,4.578432708134769858e-12,1.000000000000000000e+00
1.860000000000000000e+02,3.396155548425851157e+05,3.396155548425850575e+05,5.820766091346740723e-11,3.000488463736286647e-12,1.298456936857799784e-11,1.598505783231428368e-11,1.000000000000000000e+00
1.870000000000000000e+02,3.432870476797902957e+05,3.432870476797902957e+05,0.000000000000000000e+00,3.000376860641855875e-12,2.568210330829000539e-11,2.868248016893186046e-11,1.000000000000000000e+00
1.880000000000000000e+02,3.469782797257977654e+05,3.469782797257978236e+05,-5.820766091346740723e-11,3.000710171897036046e-12,9.741933144063798102e-11,1.004200416125350163e-10,1.000000000000000000e+00
1.890000000000000000e+02,3.506892509806074086e+05,3.506892509806073504e+05,5.820766091346740723e-11,3.000650250772509028e-12,5.148250872627400616e-11,5.448315897704651680e-11,1.000000000000000000e+00
1.900000000000000000e+02,3.544199614442191087e+05,3.544199614442191669e+05,-5.820766091346740723e-11,3.000476479511381405e-12,7.277588283801398442e-11,7.577635931752536986e-11,1.000000000000000000e+00
1.910000000000000000e+02,3.581704111166332150e+05,3.581704111166331568e+05,5.820766091346740723e-11,3.000474232469211571e-12,6.025068446105398737e-11,6.325115869352320298e-11,1.000000000000000000e+00
1.920000000000000000e+02,3.619405999978492619e+05,3.619405999978493201e+05,-5.820766091346740723e-11,3.000648003730339194e-12,4.759073148518200239e-11,5.059137948891234320e-11,1.000000000000000000e+00
1.930000000000000000e+02,3.657305280878675403e+05,3.657305280878674821e+05,5.820766091346740723e-11,3.000713916967318833e-12,1.047116490383379940e-10,1.077123629553053080e-10,1.000000000000000000e+00
1.940000000000000000e+02,3.695401953866879921e+05,3.695401953866879921e+05,0.000000000000000000e+00,3.000382103740251615e-12,2.186387738214199619e-11,2.486425948588224861e-11,1.000000000000000000e+00
1.950000000000000000e+02,3.733696018943106756e+05,3.733696018943106174e+05,5.820766091346740723e-11,3.000813535836844363e-12,1.321382364487699988e-10,1.351390499846068334e-10,1.000000000000000000e+00
1.960000000000000000e+02,3.772187476107355324e+05,3.772187476107356488e+05,-1.164153218269348145e-10,3.000557373029493000e-12,1.352413503201259348e-10,1.382419076931554343e-10,1.000000000000000000e+00
1.970000000000000000e+02,3.810876325359626208e+05,3.810876325359625625e+05,5.820766091346740723e-11,3.000782077246467497e-12,1.974431102156999956e-11,2.274509309881646625e-11,1.000000000000000000e+00
1.980000000000000000e+02,3.849762566699917661e+05,3.849762566699917079e+05,5.820766091346740723e-11,3.000904915551748246e-12,3.321816030003399565e-11,3.621906521558574552e-11,1.000000000000000000e+00
1.990000000000000000e+02,3.888846200128232013e+05,3.888846200128232013e+05,0.000000000000000000e+00,3.000331170784403933e-12,4.682676417741000876e-11,4.982709534819440946e-11,1.000000000000000000e+00
2.000000000000000000e+02,3.928127225644567516e+05,3.928127225644566352e+05,1.164153218269348145e-10,3.000546137818643023e-12,6.057065952460999327e-11,6.357120566242863064e-11,1.000000000000000000e+00
2.010000000000000000e+02,3.967605643248925335e+05,3.967605643248925335e+05,0.000000000000000000e+00,3.000662234997414270e-12,7.076959623987001294e-11,7.377025847486743367e-11,1.000000000000000000e+00
