index,v0_bs,v0_rs,delta,sigma_bs,sigma_rs,sigma_delta,within_error
1.600000000000000000e+01,2.684999674087047879e+03,2.684999674087047879e+03,0.000000000000000000e+00,1.011859966082432063e-12,1.872305872235851348e-12,2.884165838318283411e-12,1.000000000000000000e+00
1.700000000000000000e+01,3.020566237508250197e+03,3.020566237508250651e+03,-4.547473508864641190e-13,1.010902035791192912e-12,1.526152748333529027e-12,2.537054784124721737e-12,1.000000000000000000e+00
1.800000000000000000e+01,3.375872007556305562e+03,3.375872007556305562e+03,0.000000000000000000e+00,1.011525410639610026e-12,1.958844153211431525e-12,2.970369563851041349e-12,1.000000000000000000e+00
1.900000000000000000e+01,3.750916984666019744e+03,3.750916984666019744e+03,0.000000000000000000e+00,1.011214245040794662e-12,2.145766840114685449e-12,3.156981085155480111e-12,1.000000000000000000e+00
2.000000000000000000e+01,4.145701169168742126e+03,4.145701169168742126e+03,0.000000000000000000e+00,1.010807164235918476e-12,2.768842463138864496e-12,3.779649627374783174e-12,1.000000000000000000e+00
2.100000000000000000e+01,4.560224561320560497e+03,4.560224561320560497e+03,0.000000000000000000e+00,1.012365008807292883e-12,6.258065952078272200e-12,7.270430960885565487e-12,1.000000000000000000e+00
2.200000000000000000e+01,4.994487161321923850e+03,4.994487161321923850e+03,0.000000000000000000e+00,1.011862007792615141e-12,1.927690372056222177e-12,2.939552379848837520e-12,1.000000000000000000e+00
2.300000000000000000e+01,5.448488969331538101e+03,5.448488969331538101e+03,0.000000000000000000e+00,1.011263104337704483e-12,2.928072900133931891e-12,3.939336004471635971e-12,1.000000000000000000e+00
2.400000000000000000e+01,5.922229985476385082e+03,5.922229985476384172e+03,9.094947017729282379e-13,1.011742557723576368e-12,1.006923062476046362e-12,2.018665620199622730e-12,1.000000000000000000e+00
2.500000000000000000e+01,6.415710209859035785e+03,6.415710209859035785e+03,0.000000000000000000e+00,1.012222004488501568e-12,5.043068487181120837e-12,6.055290491669622405e-12,1.000000000000000000e+00
2.600000000000000000e+01,6.928929642563078232e+03,6.928929642563078232e+03,0.000000000000000000e+00,1.011431300843894877e-12,5.925758953128036988e-12,6.937190253971931461e-12,1.000000000000000000e+00
2.700000000000000000e+01,7.461888283657171087e+03,7.461888283657171087e+03,0.000000000000000000e+00,1.011862792941002507e-12,1.792690653738317247e-12,2.804553446679319956e-12,1.000000000000000000e+00
2.800000000000000000e+01,8.014586133198145944e+03,8.014586133198146854e+03,-9.094947017729282379e-13,1.011611265224876816e-12,2.398458620567379693e-12,3.410069885792256307e-12,1.000000000000000000e+00
2.900000000000000000e+01,8.587023191233367470e+03,8.587023191233367470e+03,0.000000000000000000e+00,1.012018777988109853e-12,2.789611650573003932e-12,3.801630428561113583e-12,1.000000000000000000e+00
3.000000000000000000e+01,9.179199457802553297e+03,9.179199457802553297e+03,0.000000000000000000e+00,1.011695329439756176e-12,4.139608833792057592e-12,5.151304163231813364e-12,1.000000000000000000e+00
3.100000000000000000e+01,9.791114932939224673e+03,9.791114932939224673e+03,0.000000000000000000e+00,1.012078865088861469e-12,1.145384312040975120e-12,2.157463177129836387e-12,1.000000000000000000e+00
3.200000000000000000e+01,1.042276961667182877e+04,1.042276961667182877e+04,0.000000000000000000e+00,1.011683498357479401e-12,9.117290755507441066e-12,1.012897425386491966e-11,1.000000000000000000e+00
3.300000000000000000e+01,1.107416350902461636e+04,1.107416350902461636e+04,0.000000000000000000e+00,1.011240187997717713e-12,1.027692249914185790e-12,2.038932437911903502e-12,1.000000000000000000e+00
3.400000000000000000e+01,1.174529661001838576e+04,1.174529661001838576e+04,0.000000000000000000e+00,1.011575775717631286e-12,3.149610899435418597e-12,4.161186675153050287e-12,1.000000000000000000e+00
3.500000000000000000e+01,1.243616891967105039e+04,1.243616891967105039e+04,0.000000000000000000e+00,1.011911361779661250e-12,2.163074496313801436e-12,3.174985858093462686e-12,1.000000000000000000e+00
3.600000000000000000e+01,1.314678043799808984e+04,1.314678043799809166e+04,-1.818989403545856476e-12,1.011372164439950580e-12,8.584214944697867050e-12,9.595587109137817226e-12,1.000000000000000000e+00
3.700000000000000000e+01,1.387713116501296099e+04,1.387713116501296099e+04,0.000000000000000000e+00,1.010785025251744153e-12,3.440379523509368086e-12,4.451164548761112038e-12,1.000000000000000000e+00
3.800000000000000000e+01,1.462722110072738724e+04,1.462722110072738724e+04,0.000000000000000000e+00,1.011072666837339288e-12,2.651150401012074358e-12,3.662223067849413645e-12,1.000000000000000000e+00
3.900000000000000000e+01,1.539705024515162768e+04,1.539705024515162768e+04,0.000000000000000000e+00,1.011360307400627639e-12,3.564994648118204897e-12,4.576354955518832334e-12,1.000000000000000000e+00
4.000000000000000000e+01,1.618661859829469722e+04,1.618661859829469540e+04,1.818989403545856476e-12,1.011647947017348536e-12,8.795368350282291308e-12,9.807016297299639238e-12,1.000000000000000000e+00
4.100000000000000000e+01,1.699592616016453030e+04,1.699592616016452303e+04,7.275957614183425903e-12,1.010940953609444886e-12,6.254604420839247345e-12,7.265545374448692231e-12,1.000000000000000000e+00
4.200000000000000000e+01,1.782497293076813730e+04,1.782497293076813730e+04,0.000000000000000000e+00,1.011204621705030454e-12,8.341907757970248566e-12,9.353112379675279424e-12,1.000000000000000000e+00
4.300000000000000000e+01,1.867375891011174463e+04,1.867375891011174463e+04,0.000000000000000000e+00,1.011468289104095212e-12,5.264606486474603116e-12,6.276074775578698328e-12,1.000000000000000000e+00
4.400000000000000000e+01,1.954228409820087472e+04,1.954228409820087109e+04,3.637978807091712952e-12,1.011731955853602055e-12,8.241523352034571200e-12,9.253255307888172649e-12,1.000000000000000000e+00
4.500000000000000000e+01,2.043054849504044614e+04,2.043054849504044614e+04,0.000000000000000000e+00,1.011995621996385046e-12,1.066805675058984261e-11,1.168005237258622786e-11,1.000000000000000000e+00
4.600000000000000000e+01,2.133855210063487175e+04,2.133855210063487539e+04,-3.637978807091712952e-12,1.011144806883083993e-12,1.837690559845618551e-12,2.848835366728702746e-12,1.000000000000000000e+00
4.700000000000000000e+01,2.226629491498809875e+04,2.226629491498809875e+04,0.000000000000000000e+00,1.011384502377159814e-12,4.447685114065125895e-12,5.459069616442285709e-12,1.000000000000000000e+00
4.800000000000000000e+01,2.321377693810364508e+04,2.321377693810365236e+04,-7.275957614183425903e-12,1.011624197417753655e-12,2.067534356260595976e-11,2.168696776002371402e-11,1.000000000000000000e+00
4.900000000000000000e+01,2.418099816998472670e+04,2.418099816998473034e+04,-3.637978807091712952e-12,1.011863892032352307e-12,5.264606486474603924e-12,6.276470378506956231e-12,1.000000000000000000e+00
5.000000000000000000e+01,2.516795861063420307e+04,2.516795861063420307e+04,0.000000000000000000e+00,1.012103586246265559e-12,1.048459559492562243e-11,1.149669918117188778e-11,1.000000000000000000e+00
5.100000000000000000e+01,2.617465826005467898e+04,2.617465826005467534e+04,3.637978807091712952e-12,1.012343280082836424e-12,4.696915363274796706e-12,5.709258643357632929e-12,1.000000000000000000e+00
5.200000000000000000e+01,2.720109711824849728e+04,2.720109711824849728e+04,0.000000000000000000e+00,1.011324676207066791e-12,8.639599444526243921e-12,9.650924120733310106e-12,1.000000000000000000e+00
5.300000000000000000e+01,2.824727518521780075e+04,2.824727518521780075e+04,0.000000000000000000e+00,1.011540400037537539e-12,1.088613321865231496e-11,1.189767361868985210e-11,1.000000000000000000e+00
5.400000000000000000e+01,2.931319246096453571e+04,2.931319246096453571e+04,0.000000000000000000e+00,1.011756123582404187e-12,1.550383467006691703e-12,2.562139590589095890e-12,1.000000000000000000e+00
5.500000000000000000e+01,3.039884894549045202e+04,3.039884894549045566e+04,-3.637978807091712952e-12,1.010641641650538827e-12,4.662300050884564313e-12,5.672941692535102938e-12,1.000000000000000000e+00
5.600000000000000000e+01,3.150424463879719042e+04,3.150424463879719042e+04,0.000000000000000000e+00,1.011510482660545573e-12,4.233070177249686864e-12,5.244580659910232639e-12,1.000000000000000000e+00
5.700000000000000000e+01,3.262937954088620245e+04,3.262937954088619881e+04,3.637978807091712952e-12,1.011714220838269104e-12,3.637686804133692730e-12,4.649401024971962037e-12,1.000000000000000000e+00
5.800000000000000000e+01,3.377425365175884508e+04,3.377425365175883780e+04,7.275957614183425903e-12,1.011917958798737161e-12,2.468033520615984790e-11,2.569225316495858628e-11,1.000000000000000000e+00
5.900000000000000000e+01,3.493886697141634795e+04,3.493886697141634068e+04,7.275957614183425903e-12,1.012121696552905243e-12,1.331266661720759283e-11,1.432478831376049868e-11,1.000000000000000000e+00
6.000000000000000000e+01,3.612321949985985702e+04,3.612321949985985702e+04,0.000000000000000000e+00,1.011600408574944273e-12,2.173459090026870960e-12,3.185059498601815435e-12,1.000000000000000000e+00
6.100000000000000000e+01,3.732731123709040548e+04,3.732731123709041276e+04,-7.275957614183425903e-12,1.011055151307938310e-12,3.230262699448493355e-11,3.331368214579286924e-11,1.000000000000000000e+00
6.200000000000000000e+01,3.855114218310896104e+04,3.855114218310896831e+04,-7.275957614183425903e-12,1.011983914048483048e-12,1.631035267019769693e-11,1.732233658424617997e-11,1.000000000000000000e+00
6.300000000000000000e+01,3.979471233791641862e+04,3.979471233791641862e+04,0.000000000000000000e+00,1.012175666542486336e-12,7.864216446981039724e-12,8.876392113523526464e-12,1.000000000000000000e+00
6.400000000000000000e+01,4.105802170151357132e+04,4.105802170151356404e+04,7.275957614183425903e-12,1.011594455204265670e-12,9.352674879765029614e-12,1.036426933496929569e-11,1.000000000000000000e+00
6.500000000000000000e+01,4.234107027390119038e+04,4.234107027390119038e+04,0.000000000000000000e+00,1.011774222889275451e-12,2.105611199890253244e-11,2.206788622179180729e-11,1.000000000000000000e+00
6.600000000000000000e+01,4.364385805507998157e+04,4.364385805507997429e+04,7.275957614183425903e-12,1.011157057748171332e-12,1.404651123988051635e-11,1.505766829762868869e-11,1.000000000000000000e+00
6.700000000000000000e+01,4.496638504505057790e+04,4.496638504505057790e+04,0.000000000000000000e+00,1.011324840684169913e-12,8.864598975058747823e-12,9.875923815742917534e-12,1.000000000000000000e+00
6.800000000000000000e+01,4.630865124381359055e+04,4.630865124381359055e+04,0.000000000000000000e+00,1.011492623509585190e-12,2.047803628198164158e-11,2.148952890549122657e-11,1.000000000000000000e+00
6.900000000000000000e+01,4.767065665136956522e+04,4.767065665136956522e+04,0.000000000000000000e+00,1.012493292388561023e-12,1.319497455508080431e-11,1.420746784746936594e-11,1.000000000000000000e+00
7.000000000000000000e+01,4.905240126771904033e+04,4.905240126771903306e+04,7.275957614183425903e-12,1.011828188847488229e-12,3.282185668034247135e-11,3.383368486918995736e-11,1.000000000000000000e+00
7.100000000000000000e+01,5.045388509286248154e+04,5.045388509286248882e+04,-7.275957614183425903e-12,1.011139116270820522e-12,4.444223582830101234e-12,5.455362699100921554e-12,1.000000000000000000e+00
7.200000000000000000e+01,5.187510812680034724e+04,5.187510812680034724e+04,0.000000000000000000e+00,1.011294914239864997e-12,8.141138946102895642e-12,9.152433860342760841e-12,1.000000000000000000e+00
7.300000000000000000e+01,5.331607036953305214e+04,5.331607036953305214e+04,0.000000000000000000e+00,1.011450712126041565e-12,1.830767497363572282e-12,2.842218209489614049e-12,1.000000000000000000e+00
7.400000000000000000e+01,5.477677182106100372e+04,5.477677182106100372e+04,0.000000000000000000e+00,1.012499318389202020e-12,1.838380988237259469e-11,1.939630920076179550e-11,1.000000000000000000e+00
7.500000000000000000e+01,5.625721248138453666e+04,5.625721248138453666e+04,0.000000000000000000e+00,1.011762307662963266e-12,8.816137537716429128e-12,9.827899845379392596e-12,1.000000000000000000e+00
7.600000000000000000e+01,5.775739235050400748e+04,5.775739235050400748e+04,0.000000000000000000e+00,1.011001327987412655e-12,3.448685320631263010e-11,3.549785453430004498e-11,1.000000000000000000e+00
7.700000000000000000e+01,5.927731142841974361e+04,5.927731142841975816e+04,-1.455191522836685181e-11,1.011145141144057763e-12,1.980649922161113638e-11,2.081764436275519394e-11,1.000000000000000000e+00
7.800000000000000000e+01,6.081696971513204335e+04,6.081696971513204335e+04,0.000000000000000000e+00,1.013170446611429247e-12,1.084113331254501608e-11,1.185430375915644452e-11,1.000000000000000000e+00
7.900000000000000000e+01,6.237636721064117592e+04,6.237636721064117592e+04,0.000000000000000000e+00,1.011432767271849092e-12,3.150647480951364039e-11,3.251790757678548807e-11,1.000000000000000000e+00
8.000000000000000000e+01,6.395550391494742507e+04,6.395550391494743235e+04,-7.275957614183425903e-12,1.010611865226803855e-12,1.826611782024581101e-11,1.927672968547261406e-11,1.000000000000000000e+00
8.100000000000000000e+01,6.555437982805099455e+04,6.555437982805100910e+04,-1.455191522836685181e-11,1.011720393167482772e-12,4.113991624771527031e-11,4.215163664088275470e-11,1.000000000000000000e+00
8.200000000000000000e+01,6.717299494995220448e+04,6.717299494995220448e+04,0.000000000000000000e+00,1.011864206033517076e-12,4.359068036493965250e-11,4.460254457097316776e-11,1.000000000000000000e+00
8.300000000000000000e+01,6.881134928065119311e+04,6.881134928065117856e+04,1.455191522836685181e-11,1.012008018847641556e-12,2.192149480865432593e-11,2.293350282750196648e-11,1.000000000000000000e+00
8.400000000000000000e+01,7.046944282014817873e+04,7.046944282014816417e+04,1.455191522836685181e-11,1.012151831611699395e-12,1.574958460947593538e-11,1.676173644108763417e-11,1.000000000000000000e+00
8.500000000000000000e+01,7.214727556844337960e+04,7.214727556844337960e+04,0.000000000000000000e+00,1.012295644327447140e-12,3.951991962784836178e-11,4.053221527217580630e-11,1.000000000000000000e+00
8.600000000000000000e+01,7.384484752553695580e+04,7.384484752553695580e+04,0.000000000000000000e+00,1.012439456996560558e-12,3.408185405134288505e-11,3.509429350833944621e-11,1.000000000000000000e+00
8.700000000000000000e+01,7.556215869142906740e+04,7.556215869142908195e+04,-1.455191522836685181e-11,1.011534663818751774e-12,2.902109537989094787e-11,3.003263004370970166e-11,1.000000000000000000e+00
8.800000000000000000e+01,7.729920906611994724e+04,7.729920906611993269e+04,1.455191522836685181e-11,1.010605901834006162e-12,2.925301797290550491e-11,3.026362387473950885e-11,1.000000000000000000e+00
8.900000000000000000e+01,7.905599864960965351e+04,7.905599864960965351e+04,0.000000000000000000e+00,1.011798320177915715e-12,3.834646053781949010e-11,3.935825885799740359e-11,1.000000000000000000e+00
9.000000000000000000e+01,8.083252744189841906e+04,8.083252744189841906e+04,0.000000000000000000e+00,1.011930148300956074e-12,7.225908208652989476e-11,7.327101223483084901e-11,1.000000000000000000e+00
9.100000000000000000e+01,8.262879544298633118e+04,8.262879544298631663e+04,1.455191522836685181e-11,1.012061976387950261e-12,2.284226211823851426e-11,2.385432409462646553e-11,1.000000000000000000e+00
9.200000000000000000e+01,8.444480265287350630e+04,8.444480265287349175e+04,1.455191522836685181e-11,1.012193804440067152e-12,7.849329984801485245e-11,7.950549365245492344e-11,1.000000000000000000e+00
9.300000000000000000e+01,8.628054907156011905e+04,8.628054907156010449e+04,1.455191522836685181e-11,1.012325632458425745e-12,7.696676457160558450e-11,7.797909020406401267e-11,1.000000000000000000e+00
9.400000000000000000e+01,8.813603469904625672e+04,8.813603469904624217e+04,1.455191522836685181e-11,1.012457460444097981e-12,4.399223676722800738e-12,5.411681137166898719e-12,1.000000000000000000e+00
9.500000000000000000e+01,9.001125953533200664e+04,9.001125953533202119e+04,-1.455191522836685181e-11,1.011444807634464195e-12,6.345640814569388106e-11,6.446785295332834323e-11,1.000000000000000000e+00
9.600000000000000000e+01,9.190622358041754342e+04,9.190622358041752886e+04,1.455191522836685181e-11,1.011564651201134348e-12,3.337916320982118038e-11,3.439072786102231291e-11,1.000000000000000000e+00
9.700000000000000000e+01,9.382092683430286706e+04,9.382092683430288162e+04,-1.455191522836685181e-11,1.011684494740775931e-12,3.969993803083921480e-12,4.981678297824697209e-12,1.000000000000000000e+00
9.800000000000000000e+01,9.575536929698815220e+04,9.575536929698816675e+04,-1.455191522836685181e-11,1.011804338254212085e-12,1.955726897240547949e-11,2.056907331065969036e-11,1.000000000000000000e+00
9.900000000000000000e+01,9.770955096847347158e+04,9.770955096847347158e+04,0.000000000000000000e+00,1.011924181742233033e-12,1.565612326602630811e-11,1.666804744776854256e-11,1.000000000000000000e+00
1.000000000000000000e+02,9.968347184875892708e+04,9.968347184875891253e+04,1.455191522836685181e-11,1.012044025205597497e-12,5.043758915572758766e-11,5.144963318093318536e-11,1.000000000000000000e+00
1.010000000000000000e+02,1.016771319378445041e+05,1.016771319378445187e+05,-1.455191522836685181e-11,1.010947481780330622e-12,1.338882030446609925e-11,1.439976778624642927e-11,1.000000000000000000e+00
1.020000000000000000e+02,1.036905312357303774e+05,1.036905312357304065e+05,-2.910383045673370361e-11,1.011055340854919023e-12,3.839838350640887120e-11,3.940943884726379022e-11,1.000000000000000000e+00
1.030000000000000000e+02,1.057236697424166196e+05,1.057236697424166341e+05,-1.455191522836685181e-11,1.011163199909208380e-12,1.434074139519748685e-11,1.535190459510669502e-11,1.000000000000000000e+00
1.040000000000000000e+02,1.077765474579032743e+05,1.077765474579032598e+05,1.455191522836685181e-11,1.011271058943781919e-12,5.939605078088133370e-12,6.950876137031915693e-12,1.000000000000000000e+00
1.050000000000000000e+02,1.098491643821904145e+05,1.098491643821903854e+05,2.910383045673370361e-11,1.011378917959200047e-12,3.493685226738162517e-11,3.594823118534082401e-11,1.000000000000000000e+00
1.060000000000000000e+02,1.119415205152780691e+05,1.119415205152780400e+05,2.910383045673370361e-11,1.011486776956002572e-12,2.851571181899756481e-11,2.952719859595356698e-11,1.000000000000000000e+00
1.070000000000000000e+02,1.140536158571663254e+05,1.140536158571662963e+05,2.910383045673370361e-11,1.011594635934708704e-12,3.398493117665426039e-11,3.499652581258897132e-11,1.000000000000000000e+00
1.080000000000000000e+02,1.161854504078552563e+05,1.161854504078552563e+05,0.000000000000000000e+00,1.011702494895819275e-12,8.109985164955691529e-12,9.121687659851511005e-12,1.000000000000000000e+00
1.090000000000000000e+02,1.183370241673448909e+05,1.183370241673448763e+05,1.455191522836685181e-11,1.011810353839815729e-12,6.670332444790175086e-11,6.771513480174157305e-11,1.000000000000000000e+00
1.100000000000000000e+02,1.205083371356352873e+05,1.205083371356353164e+05,-2.910383045673370361e-11,1.011918212767163356e-12,7.541599857651910198e-11,7.642791678928626696e-11,1.000000000000000000e+00
1.110000000000000000e+02,1.226993893127265183e+05,1.226993893127265328e+05,-1.455191522836685181e-11,1.011357956584959151e-12,3.721800135389793345e-11,3.822935931048289402e-11,1.000000000000000000e+00
1.120000000000000000e+02,1.249101806986186275e+05,1.249101806986186275e+05,0.000000000000000000e+00,1.011459823319482130e-12,3.450764117226438612e-12,4.462223940545921146e-12,1.000000000000000000e+00
1.130000000000000000e+02,1.271407112933116296e+05,1.271407112933116441e+05,-1.455191522836685181e-11,1.011561690039505618e-12,6.597294135646376962e-11,6.698450304650327261e-11,1.000000000000000000e+00
1.140000000000000000e+02,1.293909810968055972e+05,1.293909810968055826e+05,1.455191522836685181e-11,1.010977465172032636e-12,1.140847640476515670e-10,1.150957415128235962e-10,1.000000000000000000e+00
1.150000000000000000e+02,1.316609901091005886e+05,1.316609901091005595e+05,2.910383045673370361e-11,1.012457507169299860e-12,8.179560065004300988e-11,8.280805815721230550e-11,1.000000000000000000e+00
1.160000000000000000e+02,1.339507383301965601e+05,1.339507383301965892e+05,-2.910383045673370361e-11,1.011867290116313771e-12,1.553843120389552101e-11,1.655029849401183418e-11,1.000000000000000000e+00
1.170000000000000000e+02,1.362602257600936864e+05,1.362602257600936864e+05,0.000000000000000000e+00,1.011969156782010113e-12,6.477871307900077142e-11,6.579068223578278577e-11,1.000000000000000000e+00
1.180000000000000000e+02,1.385894523987918801e+05,1.385894523987918801e+05,0.000000000000000000e+00,1.011360963232805075e-12,4.998068581073817109e-12,6.009429544306622386e-12,1.000000000000000000e+00
1.190000000000000000e+02,1.409384182462911995e+05,1.409384182462911995e+05,0.000000000000000000e+00,1.010740785360538990e-12,1.125686133649594140e-10,1.135793541503199516e-10,1.000000000000000000e+00
1.200000000000000000e+02,1.433071233025917609e+05,1.433071233025917318e+05,2.910383045673370361e-11,1.011552712191892405e-12,4.139953109064199388e-11,4.241108380283388608e-11,1.000000000000000000e+00
1.210000000000000000e+02,1.456955675676935352e+05,1.456955675676935061e+05,2.910383045673370361e-11,1.011648586654638204e-12,5.070412706113640313e-11,5.171577564779103952e-11,1.000000000000000000e+00
1.220000000000000000e+02,1.481037510415965517e+05,1.481037510415965226e+05,2.910383045673370361e-11,1.011744461106551088e-12,5.063837674615257850e-12,6.075582135721809140e-12,1.000000000000000000e+00
1.230000000000000000e+02,1.505316737243008101e+05,1.505316737243007810e+05,2.910383045673370361e-11,1.010360293604157634e-12,5.392335111342798990e-11,5.493371140703214814e-11,1.000000000000000000e+00
1.240000000000000000e+02,1.529793356158063980e+05,1.529793356158063980e+05,0.000000000000000000e+00,1.012682223102730357e-12,3.449723780002567377e-11,3.550992002312840393e-11,1.000000000000000000e+00
1.250000000000000000e+02,1.554467367161133443e+05,1.554467367161133152e+05,2.910383045673370361e-11,1.011280079124764954e-12,8.733405063248014117e-11,8.834533071160491097e-11,1.000000000000000000e+00
1.260000000000000000e+02,1.579338770252215909e+05,1.579338770252216200e+05,-2.910383045673370361e-11,1.011369961385199580e-12,1.176536215336020626e-11,1.277673211474540624e-11,1.000000000000000000e+00
1.270000000000000000e+02,1.604407565431312833e+05,1.604407565431312833e+05,0.000000000000000000e+00,1.011459843636635588e-12,4.963453268679584522e-12,5.974913112316219908e-12,1.000000000000000000e+00
1.280000000000000000e+02,1.629673752698423632e+05,1.629673752698423923e+05,-2.910383045673370361e-11,1.011549725879283408e-12,3.371493174000642814e-11,3.472648146588570852e-11,1.000000000000000000e+00
1.290000000000000000e+02,1.655137332053548889e+05,1.655137332053549180e+05,-2.910383045673370361e-11,1.011639608113346401e-12,1.261170466344921594e-10,1.271286862426055165e-10,1.000000000000000000e+00
1.300000000000000000e+02,1.680798303496688895e+05,1.680798303496688604e+05,2.910383045673370361e-11,1.012511456361756551e-12,7.094023868446615707e-11,7.195275014082791807e-11,1.000000000000000000e+00
1.310000000000000000e+02,1.706656667027843359e+05,1.706656667027843359e+05,0.000000000000000000e+00,1.011819372556501268e-12,1.724150457349893882e-11,1.825332394605544008e-11,1.000000000000000000e+00
1.320000000000000000e+02,1.732712422647013154e+05,1.732712422647012863e+05,2.910383045673370361e-11,1.011115304448105533e-12,3.416148804840206412e-12,4.427264109288311945e-12,1.000000000000000000e+00
1.330000000000000000e+02,1.758965570354197698e+05,1.758965570354197698e+05,0.000000000000000000e+00,1.011199194502968125e-12,3.598223470157064366e-11,3.699343389607361400e-11,1.000000000000000000e+00
1.340000000000000000e+02,1.785416110149397864e+05,1.785416110149398155e+05,-2.910383045673370361e-11,1.011283084550685379e-12,1.436497211386664448e-11,1.537625519841733148e-11,1.000000000000000000e+00
1.350000000000000000e+02,1.812064042032613652e+05,1.812064042032613943e+05,-2.910383045673370361e-11,1.011366974591415219e-12,5.021951268766913004e-11,5.123087966226054466e-11,1.000000000000000000e+00
1.360000000000000000e+02,1.838909366003845644e+05,1.838909366003845353e+05,2.910383045673370361e-11,1.011450864625311529e-12,2.375610636533663634e-11,2.476755722996194948e-11,1.000000000000000000e+00
1.370000000000000000e+02,1.865952082063093258e+05,1.865952082063092967e+05,2.910383045673370361e-11,1.010710843605771613e-12,6.766563013234612720e-11,6.867634097595189821e-11,1.000000000000000000e+00
1.380000000000000000e+02,1.893192190210356785e+05,1.893192190210356493e+05,2.910383045673370361e-11,1.011618644673195269e-12,2.052649771932797663e-11,2.153811636400117311e-11,1.000000000000000000e+00
1.390000000000000000e+02,1.920629690445636516e+05,1.920629690445636516e+05,0.000000000000000000e+00,1.012538430022429991e-12,6.084641359147038443e-11,6.185895202149281098e-11,1.000000000000000000e+00
1.400000000000000000e+02,1.948264582768933033e+05,1.948264582768933033e+05,0.000000000000000000e+00,1.012628312173869638e-12,6.539140410830789125e-11,6.640403242048176695e-11,1.000000000000000000e+00
1.410000000000000000e+02,1.976096867180245754e+05,1.976096867180246045e+05,-2.910383045673370361e-11,1.011870314697358837e-12,2.041919025091824651e-11,2.143106056561560656e-11,1.000000000000000000e+00
1.420000000000000000e+02,2.004126543679575552e+05,2.004126543679575552e+05,0.000000000000000000e+00,1.011954204693238766e-12,2.080688174969285921e-11,2.181883595438609656e-11,1.000000000000000000e+00
1.430000000000000000e+02,2.032353612266922428e+05,2.032353612266922137e+05,2.910383045673370361e-11,1.011178230777154731e-12,1.331266661720758798e-11,1.432384484798474251e-11,1.000000000000000000e+00
1.440000000000000000e+02,2.060778072942285798e+05,2.060778072942285798e+05,0.000000000000000000e+00,1.012121984667495151e-12,6.821947513058984550e-11,6.923159711525734388e-11,1.000000000000000000e+00
