index,v0_bs,v0_rs,delta,sigma_bs,sigma_rs,sigma_delta,within_error
2.200000000000000000e+01,5.664870357722045810e+03,5.664870357722045810e+03,0.000000000000000000e+00,1.004593831364343032e-12,3.602593771612065776e-12,4.607187602976408404e-12,1.000000000000000000e+00
2.300000000000000000e+01,6.148482686693438154e+03,6.148482686693438154e+03,0.000000000000000000e+00,1.002392952305273223e-12,6.594080865412731343e-12,7.596473817718005172e-12,1.000000000000000000e+00
2.400000000000000000e+01,6.651834029749857109e+03,6.651834029749857109e+03,0.000000000000000000e+00,1.002488976336658960e-12,7.551356735430225259e-12,8.553845711766884017e-12,1.000000000000000000e+00
2.500000000000000000e+01,7.174924415344369663e+03,7.174924415344368754e+03,9.094947017729282379e-13,1.002584989185567509e-12,6.294932156032265252e-12,7.297517145217832760e-12,1.000000000000000000e+00
2.600000000000000000e+01,7.717753866912124977e+03,7.717753866912124067e+03,9.094947017729282379e-13,1.002680992057484759e-12,9.750099749380675661e-12,1.075278074143815981e-11,1.000000000000000000e+00
2.700000000000000000e+01,8.280322403896869218e+03,8.280322403896869218e+03,0.000000000000000000e+00,1.002776985990411712e-12,2.794892256284803694e-12,3.797669242275215001e-12,1.000000000000000000e+00
2.800000000000000000e+01,8.862630042540373324e+03,8.862630042540375143e+03,-1.818989403545856476e-12,1.001436485942504345e-12,1.408775603539342046e-11,1.508919252133592400e-11,1.000000000000000000e+00
2.900000000000000000e+01,9.464676796495406961e+03,9.464676796495406961e+03,0.000000000000000000e+00,1.002968950517250735e-12,7.057761364952458026e-12,8.060730315469709569e-12,1.000000000000000000e+00
3.000000000000000000e+01,1.008646267730596446e+04,1.008646267730596628e+04,-1.818989403545856476e-12,1.003064922576778015e-12,4.066274271151789227e-12,5.069339193728566838e-12,1.000000000000000000e+00
3.100000000000000000e+01,1.072798769478663598e+04,1.072798769478663598e+04,0.000000000000000000e+00,1.003160888661909513e-12,5.846209091965569943e-12,6.849369980627479254e-12,1.000000000000000000e+00
3.200000000000000000e+01,1.138925185732460886e+04,1.138925185732460886e+04,0.000000000000000000e+00,1.003256849301967714e-12,5.681677301806312583e-12,6.684934151108280499e-12,1.000000000000000000e+00
3.300000000000000000e+01,1.207025517212187697e+04,1.207025517212187697e+04,0.000000000000000000e+00,1.001676402483741228e-12,1.087190740955742532e-11,1.187358381204116574e-11,1.000000000000000000e+00
3.400000000000000000e+01,1.277099764539078569e+04,1.277099764539078387e+04,1.818989403545856476e-12,1.003448756068686513e-12,9.196674637026803900e-12,1.020012339309549061e-11,1.000000000000000000e+00
3.500000000000000000e+01,1.349147928251291705e+04,1.349147928251291887e+04,-1.818989403545856476e-12,1.001772351492305138e-12,1.215824685988941518e-11,1.316001921138172032e-11,1.000000000000000000e+00
3.600000000000000000e+01,1.423170008816900736e+04,1.423170008816900736e+04,0.000000000000000000e+00,1.003640646039074035e-12,1.640615853309203934e-11,1.740979917913111357e-11,1.000000000000000000e+00
3.700000000000000000e+01,1.499166006644571462e+04,1.499166006644571280e+04,1.818989403545856476e-12,1.001868292768861684e-12,2.151722531116798568e-12,3.153590823885660252e-12,1.000000000000000000e+00
3.800000000000000000e+01,1.577135922092390683e+04,1.577135922092391047e+04,-3.637978807091712952e-12,1.003832521740335074e-12,1.909849691751624628e-11,2.010232943925658075e-11,1.000000000000000000e+00
3.900000000000000000e+01,1.657079755475200363e+04,1.657079755475200727e+04,-3.637978807091712952e-12,1.003928454894463084e-12,2.101304865755122926e-11,2.201697711244569336e-11,1.000000000000000000e+00
4.000000000000000000e+01,1.738997507070716165e+04,1.738997507070716165e+04,0.000000000000000000e+00,1.002012192609290614e-12,1.160482174753555635e-11,1.260683394014484757e-11,1.000000000000000000e+00
4.100000000000000000e+01,1.822889177124663183e+04,1.822889177124663183e+04,0.000000000000000000e+00,1.002060156453387438e-12,1.821600822484790038e-11,1.921806838130128721e-11,1.000000000000000000e+00
4.200000000000000000e+01,1.908754765855102960e+04,1.908754765855102596e+04,3.637978807091712952e-12,1.002108119070532874e-12,2.419898241245319940e-11,2.520109053152373065e-11,1.000000000000000000e+00
4.300000000000000000e+01,1.996594273456082010e+04,1.996594273456082738e+04,-7.275957614183425903e-12,1.000000000001999471e-12,7.850505444810695389e-12,8.850505444812695264e-12,1.000000000000000000e+00
4.400000000000000000e+01,2.086407700100747024e+04,2.086407700100747024e+04,0.000000000000000000e+00,1.002204040944765407e-12,3.797478047942780749e-11,3.897698452037257149e-11,1.000000000000000000e+00
4.500000000000000000e+01,2.178195045943983132e+04,2.178195045943982768e+04,3.637978807091712952e-12,1.004504000688281819e-12,4.096189142085834431e-12,5.100693142774116048e-12,1.000000000000000000e+00
4.600000000000000000e+01,2.271956311124679269e+04,2.271956311124679996e+04,-7.275957614183425903e-12,1.002299958806570972e-12,8.703079266545027587e-12,9.705379225351598963e-12,1.000000000000000000e+00
4.700000000000000000e+01,2.367691495767675224e+04,2.367691495767675588e+04,-3.637978807091712952e-12,1.002347916386654997e-12,1.142533252190727750e-11,1.242768043829393189e-11,1.000000000000000000e+00
4.800000000000000000e+01,2.465400599985427834e+04,2.465400599985428198e+04,-3.637978807091712952e-12,1.002395873138372165e-12,8.194526460602235829e-12,9.196922333740608398e-12,1.000000000000000000e+00
4.900000000000000000e+01,2.565083623879461084e+04,2.565083623879460720e+04,3.637978807091712952e-12,1.002443829110537643e-12,5.217996802266588324e-12,6.220440631377125966e-12,1.000000000000000000e+00
5.000000000000000000e+01,2.666740567541613927e+04,2.666740567541613927e+04,0.000000000000000000e+00,1.000000000001999471e-12,1.628649904933987067e-11,1.728649904934187055e-11,1.000000000000000000e+00
5.100000000000000000e+01,2.770371431055130961e+04,2.770371431055130961e+04,0.000000000000000000e+00,1.000000000001999471e-12,4.365422980532256934e-12,5.365422980534256809e-12,1.000000000000000000e+00
5.200000000000000000e+01,2.875976214495610111e+04,2.875976214495609383e+04,7.275957614183425903e-12,1.002587692783521802e-12,3.063067966413730336e-11,3.163326735692082536e-11,1.000000000000000000e+00
5.300000000000000000e+01,2.983554917931828095e+04,2.983554917931827731e+04,3.637978807091712952e-12,1.002635646055472493e-12,2.087843173833003669e-11,2.188106738438551059e-11,1.000000000000000000e+00
5.400000000000000000e+01,3.093107541426467651e+04,3.093107541426468379e+04,-7.275957614183425903e-12,1.001341799372025604e-12,2.155151633443608681e-11,2.255285813380811342e-11,1.000000000000000000e+00
5.500000000000000000e+01,3.204634085036756733e+04,3.204634085036757097e+04,-3.637978807091712952e-12,1.002731550874112809e-12,3.754101485082203958e-11,3.854374640169615441e-11,1.000000000000000000e+00
5.600000000000000000e+01,3.318134548815024027e+04,3.318134548815023300e+04,7.275957614183425903e-12,1.004169253719565978e-12,1.713907287107821437e-11,1.814324212479778156e-11,1.000000000000000000e+00
5.700000000000000000e+01,3.433608932809194084e+04,3.433608932809194084e+04,0.000000000000000000e+00,1.002827453587616230e-12,9.271461814367913565e-12,1.027428926795553020e-11,1.000000000000000000e+00
5.800000000000000000e+01,3.551057237063230423e+04,3.551057237063230423e+04,0.000000000000000000e+00,1.002875404220813308e-12,2.047020482833634830e-12,3.049895887054447936e-12,1.000000000000000000e+00
5.900000000000000000e+01,3.670479461617516790e+04,3.670479461617517518e+04,-7.275957614183425903e-12,1.002923354403311054e-12,2.600883210420504086e-11,2.701175545860835171e-11,1.000000000000000000e+00
6.000000000000000000e+01,3.791875606509202044e+04,3.791875606509201316e+04,7.275957614183425903e-12,1.001485652079471798e-12,3.064126094727223580e-12,4.065611746806695378e-12,1.000000000000000000e+00
6.100000000000000000e+01,3.915245671772507194e+04,3.915245671772507194e+04,0.000000000000000000e+00,1.001509626752078828e-12,4.341928699014820050e-11,4.442079661690027690e-11,1.000000000000000000e+00
6.200000000000000000e+01,4.040589657438998984e+04,4.040589657438998984e+04,0.000000000000000000e+00,1.003067202458119344e-12,1.538905292120247501e-11,1.639212012366059375e-11,1.000000000000000000e+00
6.300000000000000000e+01,4.167907563537830720e+04,4.167907563537831447e+04,-7.275957614183425903e-12,1.001557575522406602e-12,4.445135003751082124e-11,4.545290761303322602e-11,1.000000000000000000e+00
6.400000000000000000e+01,4.297199390095964191e+04,4.297199390095964191e+04,0.000000000000000000e+00,1.001581549637566801e-12,8.942398234049402076e-12,9.943979783686969281e-12,1.000000000000000000e+00
6.500000000000000000e+01,4.428465137138359569e+04,4.428465137138360296e+04,-7.275957614183425903e-12,1.001605523583482334e-12,5.589378817131367650e-11,5.689539369489716045e-11,1.000000000000000000e+00
6.600000000000000000e+01,4.561704804688155127e+04,4.561704804688155127e+04,0.000000000000000000e+00,1.003258994733254340e-12,4.174405421762166490e-11,4.274731321235491924e-11,1.000000000000000000e+00
6.700000000000000000e+01,4.696918392766822217e+04,4.696918392766822217e+04,0.000000000000000000e+00,1.001653470997041446e-12,2.002148176426565118e-12,3.003801647423606565e-12,1.000000000000000000e+00
6.800000000000000000e+01,4.834105901394309330e+04,4.834105901394309330e+04,0.000000000000000000e+00,1.001677444478362991e-12,1.478637935010747237e-12,2.480315379489110228e-12,1.000000000000000000e+00
6.900000000000000000e+01,4.973267330589167977e+04,4.973267330589167977e+04,0.000000000000000000e+00,1.003402835633710263e-12,1.089744612816140106e-12,2.093147448449850167e-12,1.000000000000000000e+00
7.000000000000000000e+01,5.114402680368669098e+04,5.114402680368669098e+04,0.000000000000000000e+00,1.003450782040864816e-12,2.029509175503812357e-11,2.129854253707898697e-11,1.000000000000000000e+00
7.100000000000000000e+01,5.257511950748908566e+04,5.257511950748908566e+04,0.000000000000000000e+00,1.003498728187370436e-12,1.944251793330781257e-11,2.044601666149518421e-11,1.000000000000000000e+00
7.200000000000000000e+01,5.402595141744901048e+04,5.402595141744901775e+04,-7.275957614183425903e-12,1.000000000001999673e-12,1.075224792580122738e-11,1.175224792580322726e-11,1.000000000000000000e+00
7.300000000000000000e+01,5.549652253370665858e+04,5.549652253370666585e+04,-7.275957614183425903e-12,1.001797309871087026e-12,4.793643250179327281e-11,4.893822981166435842e-11,1.000000000000000000e+00
7.400000000000000000e+01,5.698683285639306268e+04,5.698683285639305541e+04,7.275957614183425903e-12,1.000000000001999673e-12,6.068016752140525048e-11,6.168016752140725035e-11,1.000000000000000000e+00
7.500000000000000000e+01,5.849688238563077903e+04,5.849688238563077903e+04,0.000000000000000000e+00,1.001845255186086097e-12,6.564165994474690792e-12,7.566011249660777496e-12,1.000000000000000000e+00
7.600000000000000000e+01,6.002667112153455673e+04,6.002667112153456401e+04,-7.275957614183425903e-12,1.003738455361319478e-12,1.612196725918462078e-11,1.712570571454594126e-11,1.000000000000000000e+00
7.700000000000000000e+01,6.157619906421195628e+04,6.157619906421194173e+04,1.455191522836685181e-11,1.001893200074752121e-12,6.473363253351059126e-11,6.573552573358533853e-11,1.000000000000000000e+00
7.800000000000000000e+01,6.314546621376379335e+04,6.314546621376379335e+04,0.000000000000000000e+00,1.001917172369209840e-12,5.415872565691105172e-11,5.516064282928026418e-11,1.000000000000000000e+00
7.900000000000000000e+01,6.473447257028474996e+04,6.473447257028475724e+04,-7.275957614183425903e-12,1.003882289135376327e-12,1.948739023971087118e-11,2.049127252884624650e-11,1.000000000000000000e+00
8.000000000000000000e+01,6.634321813386374561e+04,6.634321813386376016e+04,-1.455191522836685181e-11,1.001965116676664151e-12,2.065407020629469096e-11,2.165603532297135652e-11,1.000000000000000000e+00
8.100000000000000000e+01,6.797170290458436648e+04,6.797170290458435193e+04,1.455191522836685181e-11,1.001989088696447824e-12,4.410732902172735873e-11,4.510931811042380413e-11,1.000000000000000000e+00
8.200000000000000000e+01,6.961992688252523658e+04,6.961992688252525113e+04,-1.455191522836685181e-11,1.002013060631190625e-12,4.059233168650282037e-11,4.159434474713401080e-11,1.000000000000000000e+00
8.300000000000000000e+01,7.128789006776041060e+04,7.128789006776042515e+04,-1.455191522836685181e-11,1.004074064965792392e-12,9.143265484571735047e-11,9.243672891068314246e-11,1.000000000000000000e+00
8.400000000000000000e+01,7.297559246035970864e+04,7.297559246035969409e+04,1.455191522836685181e-11,1.004122008512855674e-12,6.105410340812672203e-11,6.205822541663957164e-11,1.000000000000000000e+00
8.500000000000000000e+01,7.468303406038877438e+04,7.468303406038875983e+04,1.455191522836685181e-11,1.004169951907034734e-12,5.909467936168877414e-11,6.009884931359580806e-11,1.000000000000000000e+00
8.600000000000000000e+01,7.641021486790977360e+04,7.641021486790977360e+04,0.000000000000000000e+00,1.002108947577772281e-12,2.237417528523237603e-11,2.337628423281014952e-11,1.000000000000000000e+00
8.700000000000000000e+01,7.815713488298120501e+04,7.815713488298120501e+04,0.000000000000000000e+00,1.002132919129682930e-12,2.421393984792625904e-11,2.521607276705594157e-11,1.000000000000000000e+00
8.800000000000000000e+01,7.992379410565851140e+04,7.992379410565849685e+04,1.455191522836685181e-11,1.004313781223257944e-12,8.941340105739498343e-11,9.041771483861824077e-11,1.000000000000000000e+00
8.900000000000000000e+01,8.171019253599390504e+04,8.171019253599393414e+04,-2.910383045673370361e-11,1.002180862028884866e-12,7.300509434787639024e-11,7.400727520990527026e-11,1.000000000000000000e+00
9.000000000000000000e+01,8.351633017403694976e+04,8.351633017403696431e+04,-1.455191522836685181e-11,1.000000000001999875e-12,3.650895180346347074e-11,3.750895180346547061e-11,1.000000000000000000e+00
9.100000000000000000e+01,8.534220701983448816e+04,8.534220701983447361e+04,1.455191522836685181e-11,1.004457609337873683e-12,1.975662407815328864e-11,2.076108168749116354e-11,1.000000000000000000e+00
9.200000000000000000e+01,8.718782307343083085e+04,8.718782307343084540e+04,-1.455191522836685181e-11,1.002252775898808357e-12,9.439422706857977435e-11,9.539647984447857927e-11,1.000000000000000000e+00
9.300000000000000000e+01,8.905317833486806194e+04,8.905317833486804739e+04,1.455191522836685181e-11,1.002276747069151252e-12,4.887875093634579552e-11,4.988102768341494657e-11,1.000000000000000000e+00
9.400000000000000000e+01,9.093827280418603914e+04,9.093827280418603914e+04,0.000000000000000000e+00,1.002300718182795318e-12,8.356504378901101270e-11,8.456734450719380923e-11,1.000000000000000000e+00
9.500000000000000000e+01,9.284310648142261198e+04,9.284310648142261198e+04,0.000000000000000000e+00,1.002324689241494882e-12,1.040417729460997927e-10,1.050440976353412853e-10,1.000000000000000000e+00
9.600000000000000000e+01,9.476767936661357817e+04,9.476767936661356362e+04,1.455191522836685181e-11,1.002348660246932779e-12,7.631068758653058074e-11,7.731303624677751978e-11,1.000000000000000000e+00
9.700000000000000000e+01,9.671199145979309105e+04,9.671199145979307650e+04,1.455191522836685181e-11,1.002372631200723788e-12,2.572464083029360918e-11,2.672701346149433458e-11,1.000000000000000000e+00
9.800000000000000000e+01,9.867604276099352865e+04,9.867604276099351409e+04,1.455191522836685181e-11,1.000000000001999875e-12,4.175901165309068558e-11,4.275901165309268545e-11,1.000000000000000000e+00
9.900000000000000000e+01,1.006598332702457265e+05,1.006598332702457119e+05,1.455191522836685181e-11,1.002420572959503971e-12,1.488841644822361709e-10,1.498865850551956670e-10,1.000000000000000000e+00
1.000000000000000000e+02,1.026633629875789193e+05,1.026633629875789484e+05,-2.910383045673370361e-11,1.000000000001999875e-12,1.492132280625502573e-10,1.502132280625522442e-10,1.000000000000000000e+00
1.010000000000000000e+02,1.046866319130210904e+05,1.046866319130210904e+05,0.000000000000000000e+00,1.004937029057035407e-12,9.994343562758740277e-11,1.009483726566444319e-10,1.000000000000000000e+00
1.020000000000000000e+02,1.067296400465986226e+05,1.067296400465986080e+05,1.455191522836685181e-11,1.002492485247141618e-12,4.748770943772662678e-11,4.849020192297376759e-11,1.000000000000000000e+00
1.030000000000000000e+02,1.087923873883369524e+05,1.087923873883369524e+05,0.000000000000000000e+00,1.002516455921555606e-12,2.810287306986832692e-11,2.910538952578988354e-11,1.000000000000000000e+00
1.040000000000000000e+02,1.108748739382601052e+05,1.108748739382600907e+05,1.455191522836685181e-11,1.002540426553983111e-12,6.414591639788455113e-12,7.417132066342438426e-12,1.000000000000000000e+00
1.050000000000000000e+02,1.129770996963910438e+05,1.129770996963910147e+05,2.910383045673370361e-11,1.002564397145601894e-12,9.527671576125629835e-11,9.627928015840189539e-11,1.000000000000000000e+00
1.060000000000000000e+02,1.150990646627517126e+05,1.150990646627517272e+05,-1.455191522836685181e-11,1.002588367697545895e-12,3.921624762335267231e-11,4.021883599105022043e-11,1.000000000000000000e+00
1.070000000000000000e+02,1.172407688373630663e+05,1.172407688373630663e+05,0.000000000000000000e+00,1.002612338210907657e-12,1.387729381051763564e-10,1.397755504433872754e-10,1.000000000000000000e+00
1.080000000000000000e+02,1.194022122202450118e+05,1.194022122202450410e+05,-2.910383045673370361e-11,1.002636308686739532e-12,3.233582730760193201e-11,3.333846361628866912e-11,1.000000000000000000e+00
1.090000000000000000e+02,1.215833948114166997e+05,1.215833948114166851e+05,1.455191522836685181e-11,1.002660279126056512e-12,8.613334653730890587e-12,9.615994932856946493e-12,1.000000000000000000e+00
1.100000000000000000e+02,1.237843166108962469e+05,1.237843166108962614e+05,-1.455191522836685181e-11,1.004026374293755214e-12,2.883578740785447934e-11,2.983981378214823355e-11,1.000000000000000000e+00
1.110000000000000000e+02,1.260049776187011594e+05,1.260049776187011739e+05,-1.455191522836685181e-11,1.002708219899024207e-12,1.011849027715164035e-10,1.021876109914154247e-10,1.000000000000000000e+00
1.120000000000000000e+02,1.282453778348480846e+05,1.282453778348480701e+05,1.455191522836685181e-11,1.002732190234529616e-12,2.087843173833004638e-11,2.188116392856457519e-11,1.000000000000000000e+00
1.130000000000000000e+02,1.305055172593529423e+05,1.305055172593529569e+05,-1.455191522836685181e-11,1.001378080269615706e-12,2.177587786647544566e-11,2.277725594674506237e-11,1.000000000000000000e+00
1.140000000000000000e+02,1.327853958922310267e+05,1.327853958922310267e+05,0.000000000000000000e+00,1.004170196210969014e-12,8.527019143247555735e-11,8.627436162868652071e-11,1.000000000000000000e+00
1.150000000000000000e+02,1.350850137334968895e+05,1.350850137334968895e+05,0.000000000000000000e+00,1.002804101047592007e-12,7.967611056706493816e-11,8.067891466811253300e-11,1.000000000000000000e+00
1.160000000000000000e+02,1.374043707831645734e+05,1.374043707831645734e+05,0.000000000000000000e+00,1.001414035629430786e-12,2.087587786647321279e-10,2.097601927003615613e-10,1.000000000000000000e+00
1.170000000000000000e+02,1.397434670412474370e+05,1.397434670412474370e+05,0.000000000000000000e+00,1.002852041436553220e-12,2.701098028063362043e-11,2.801383232207017486e-11,1.000000000000000000e+00
1.180000000000000000e+02,1.421023025077583734e+05,1.421023025077583443e+05,2.910383045673370361e-11,1.002876011587406713e-12,2.612849158796124203e-11,2.713136759954864894e-11,1.000000000000000000e+00
1.190000000000000000e+02,1.444808771827096643e+05,1.444808771827096643e+05,0.000000000000000000e+00,1.001449990856068576e-12,5.068860062809358832e-11,5.169005061894965588e-11,1.000000000000000000e+00
1.200000000000000000e+02,1.468791910661131551e+05,1.468791910661131551e+05,0.000000000000000000e+00,1.002923951805436585e-12,7.468032712041111364e-11,7.568325107221655103e-11,1.000000000000000000e+00
1.210000000000000000e+02,1.492972441579801962e+05,1.492972441579801671e+05,2.910383045673370361e-11,1.002947921873973895e-12,2.284278063065024637e-10,2.294307542283764362e-10,1.000000000000000000e+00
1.220000000000000000e+02,1.517350364583216433e+05,1.517350364583216433e+05,0.000000000000000000e+00,1.001485945959198364e-12,1.112811717131071327e-10,1.122826576590663260e-10,1.000000000000000000e+00
1.230000000000000000e+02,1.541925679671479156e+05,1.541925679671478865e+05,2.910383045673370361e-11,1.004493792898999032e-12,7.820590573876652609e-12,8.825084366775652045e-12,1.000000000000000000e+00
1.240000000000000000e+02,1.566698386844690831e+05,1.566698386844690831e+05,0.000000000000000000e+00,1.001509915963693800e-12,5.930408345825507657e-11,6.030559337421877602e-11,1.000000000000000000e+00
1.250000000000000000e+02,1.591668486102947791e+05,1.591668486102947791e+05,0.000000000000000000e+00,1.004565702838726112e-12,2.299684221598118780e-10,2.309729878626506120e-10,1.000000000000000000e+00
1.260000000000000000e+02,1.616835977446343168e+05,1.616835977446343168e+05,0.000000000000000000e+00,1.001533885919595201e-12,1.759122503747613463e-10,1.769137842606809292e-10,1.000000000000000000e+00
1.270000000000000000e+02,1.642200860874965729e+05,1.642200860874965729e+05,0.000000000000000000e+00,1.003091741758059336e-12,1.133901701142394233e-10,1.143932618559974854e-10,1.000000000000000000e+00
1.280000000000000000e+02,1.667763136388900748e+05,1.667763136388900748e+05,0.000000000000000000e+00,1.001557855829145812e-12,7.731283576295920555e-11,7.831439361878834975e-11,1.000000000000000000e+00
1.290000000000000000e+02,1.693522803988231171e+05,1.693522803988231171e+05,0.000000000000000000e+00,1.003139681532406572e-12,9.243480302214183938e-11,9.343794270367424009e-11,1.000000000000000000e+00
1.300000000000000000e+02,1.719479863673035579e+05,1.719479863673036161e+05,-5.820766091346740723e-11,1.004745477079359746e-12,8.628292089199914497e-12,9.633037566279273637e-12,1.000000000000000000e+00
1.310000000000000000e+02,1.745634315443391970e+05,1.745634315443391970e+05,0.000000000000000000e+00,1.001593810611139489e-12,2.511138597606765489e-11,2.611297978667879459e-11,1.000000000000000000e+00
1.320000000000000000e+02,1.771986159299372230e+05,1.771986159299371939e+05,2.910383045673370361e-11,1.003211591032997682e-12,5.327623696423865716e-11,5.427944855527165323e-11,1.000000000000000000e+00
1.330000000000000000e+02,1.798535395241047372e+05,1.798535395241047372e+05,0.000000000000000000e+00,1.001617780413760648e-12,1.612240487441803768e-10,1.622256665245941291e-10,1.000000000000000000e+00
1.340000000000000000e+02,1.825282023268486082e+05,1.825282023268485791e+05,2.910383045673370361e-11,1.001629765300147645e-12,1.346147710447877546e-10,1.356164008100878901e-10,1.000000000000000000e+00
1.350000000000000000e+02,1.852226043381753843e+05,1.852226043381753843e+05,0.000000000000000000e+00,1.003283500351752642e-12,6.664818427354554840e-11,6.765146777389730225e-11,1.000000000000000000e+00
1.360000000000000000e+02,1.879367455580913811e+05,1.879367455580913811e+05,0.000000000000000000e+00,1.001653735044156514e-12,3.499825082108811052e-11,3.599990455613226784e-11,1.000000000000000000e+00
1.370000000000000000e+02,1.906706259866027394e+05,1.906706259866027394e+05,0.000000000000000000e+00,1.003331439802384482e-12,4.379322287687382734e-11,4.479655431667621425e-11,1.000000000000000000e+00
1.380000000000000000e+02,1.934242456237152801e+05,1.934242456237153092e+05,-2.910383045673370361e-11,1.001677704751181766e-12,6.414591639784454919e-12,7.416269344535637090e-12,1.000000000000000000e+00
1.390000000000000000e+02,1.961976044694348238e+05,1.961976044694348529e+05,-2.910383045673370361e-11,1.003379379180634788e-12,5.732970197634397856e-11,5.833308135552461375e-11,1.000000000000000000e+00
1.400000000000000000e+02,1.989907025237667258e+05,1.989907025237667258e+05,0.000000000000000000e+00,1.001701674422786483e-12,2.482613657384273999e-10,2.492630674128502061e-10,1.000000000000000000e+00
1.410000000000000000e+02,2.018035397867163410e+05,2.018035397867163410e+05,0.000000000000000000e+00,1.000000000001999875e-12,1.166060187400795155e-10,1.176060187400815283e-10,1.000000000000000000e+00
1.420000000000000000e+02,2.046361162582887046e+05,2.046361162582887337e+05,-2.910383045673370361e-11,1.003451288118893532e-12,1.020673914641928758e-10,1.030708427523117657e-10,1.000000000000000000e+00
1.430000000000000000e+02,2.074884319384888513e+05,2.074884319384888804e+05,-2.910383045673370361e-11,1.001737628866986739e-12,1.861730511065069990e-10,1.871747887353739912e-10,1.000000000000000000e+00
1.440000000000000000e+02,2.103604868273214670e+05,2.103604868273214961e+05,-2.910383045673370361e-11,1.001749613665558094e-12,4.291073418420147156e-11,4.391248379786703005e-11,1.000000000000000000e+00
