index,v0_bs,v0_rs,delta,sigma_bs,sigma_rs,sigma_delta,within_error
3.000000000000000000e+01,1.070594620254006077e+04,1.070594620254006077e+04,0.000000000000000000e+00,1.003157639841467594e-12,1.924125183579517639e-11,2.024440947563664419e-11,1.000000000000000000e+00
3.100000000000000000e+01,1.136721278161287955e+04,1.136721278161288137e+04,-1.818989403545856476e-12,1.003253696649501805e-12,3.136508644478690539e-12,4.139762341128192143e-12,1.000000000000000000e+00
3.200000000000000000e+01,1.204821830751743255e+04,1.204821830751743619e+04,-3.637978807091712952e-12,1.000000000001998663e-12,1.325255336264082551e-11,1.425255336264282377e-11,1.000000000000000000e+00
3.300000000000000000e+01,1.274896280913895498e+04,1.274896280913895862e+04,-3.637978807091712952e-12,1.003445779575199092e-12,2.518139329430231561e-11,2.618483907387751551e-11,1.000000000000000000e+00
3.400000000000000000e+01,1.346944631148410372e+04,1.346944631148410008e+04,3.637978807091712952e-12,1.003541807363945325e-12,7.717053692864327087e-12,8.720595500228272412e-12,1.000000000000000000e+00
3.500000000000000000e+01,1.420966883629019139e+04,1.420966883629018957e+04,1.818989403545856476e-12,1.000000000001998865e-12,2.497097956416854127e-11,2.597097956417054115e-11,1.000000000000000000e+00
3.600000000000000000e+01,1.496963040252553401e+04,1.496963040252553401e+04,0.000000000000000000e+00,1.000000000001998865e-12,1.011253308212205949e-11,1.111253308212405775e-11,1.000000000000000000e+00
3.700000000000000000e+01,1.574933102680257616e+04,1.574933102680257434e+04,1.818989403545856476e-12,1.000000000001998865e-12,1.033913248380897997e-11,1.133913248381097823e-11,1.000000000000000000e+00
3.800000000000000000e+01,1.654877072372081238e+04,1.654877072372081238e+04,0.000000000000000000e+00,1.000000000001999067e-12,1.580988946739323083e-11,1.680988946739523070e-11,1.000000000000000000e+00
3.900000000000000000e+01,1.736794950615279231e+04,1.736794950615279595e+04,-3.637978807091712952e-12,1.000000000001999067e-12,2.854801297651209762e-11,2.954801297651409426e-11,1.000000000000000000e+00
4.000000000000000000e+01,1.820686738548380526e+04,1.820686738548380526e+04,0.000000000000000000e+00,1.000000000001999067e-12,2.103786137774552854e-11,2.203786137774752842e-11,1.000000000000000000e+00
4.100000000000000000e+01,1.906552437181353525e+04,1.906552437181353889e+04,-3.637978807091712952e-12,1.002106902541531502e-12,1.825392587130216702e-11,1.925603277384369993e-11,1.000000000000000000e+00
4.200000000000000000e+01,1.994392047412657485e+04,1.994392047412657848e+04,-3.637978807091712952e-12,1.002154891145647210e-12,2.731866855752044292e-12,3.734021746897691098e-12,1.000000000000000000e+00
4.300000000000000000e+01,2.084205570043706757e+04,2.084205570043706393e+04,3.637978807091712952e-12,1.000000000001999269e-12,3.906869948340491781e-11,4.006869948340691768e-11,1.000000000000000000e+00
4.400000000000000000e+01,2.175993005791190444e+04,2.175993005791190444e+04,0.000000000000000000e+00,1.000000000001999269e-12,9.238506818476514584e-12,1.023850681847851446e-11,1.000000000000000000e+00
4.500000000000000000e+01,2.269754355297607981e+04,2.269754355297607617e+04,3.637978807091712952e-12,1.000000000001999269e-12,3.086256400802444439e-11,3.186256400802644426e-11,1.000000000000000000e+00
4.600000000000000000e+01,2.365489619140298601e+04,2.365489619140298601e+04,0.000000000000000000e+00,1.000000000001999269e-12,2.234890077321984781e-11,2.334890077322184768e-11,1.000000000000000000e+00
4.700000000000000000e+01,2.463198797839225881e+04,2.463198797839225881e+04,0.000000000000000000e+00,1.002394803041151208e-12,7.506639962726466935e-12,8.509034765767618345e-12,1.000000000000000000e+00
4.800000000000000000e+01,2.562881891863683268e+04,2.562881891863682904e+04,3.637978807091712952e-12,1.000000000001999269e-12,9.659334278748220154e-12,1.065933427875022003e-11,1.000000000000000000e+00
4.900000000000000000e+01,2.664538901638112657e+04,2.664538901638113384e+04,-7.275957614183425903e-12,1.000000000001999471e-12,1.202244232491182887e-11,1.302244232491382875e-11,1.000000000000000000e+00
5.000000000000000000e+01,2.768169827547156092e+04,2.768169827547156456e+04,-3.637978807091712952e-12,1.002538729528082557e-12,4.536492571598738720e-11,4.636746444551547157e-11,1.000000000000000000e+00
5.100000000000000000e+01,2.873774669940050808e+04,2.873774669940051172e+04,-3.637978807091712952e-12,1.000000000001999471e-12,7.273489630545758549e-11,7.373489630545958537e-11,1.000000000000000000e+00
5.200000000000000000e+01,2.981353429134472026e+04,2.981353429134472026e+04,0.000000000000000000e+00,1.000000000001999471e-12,4.952464330410147408e-11,5.052464330410347395e-11,1.000000000000000000e+00
5.300000000000000000e+01,3.090906105419899541e+04,3.090906105419898813e+04,7.275957614183425903e-12,1.000000000001999471e-12,5.514107133162733248e-11,5.614107133162933236e-11,1.000000000000000000e+00
5.400000000000000000e+01,3.202432699060563755e+04,3.202432699060564119e+04,-3.637978807091712952e-12,1.000000000001999471e-12,1.182821426632304035e-11,1.282821426632504023e-11,1.000000000000000000e+00
5.500000000000000000e+01,3.315933210298051563e+04,3.315933210298050835e+04,7.275957614183425903e-12,1.002778580329553444e-12,6.159915427970461211e-11,6.260193286003417100e-11,1.000000000000000000e+00
5.600000000000000000e+01,3.431407639353589911e+04,3.431407639353590639e+04,-7.275957614183425903e-12,1.000000000001999471e-12,1.119697307590947605e-11,1.219697307591147593e-11,1.000000000000000000e+00
5.700000000000000000e+01,3.548855986430076882e+04,3.548855986430077610e+04,-7.275957614183425903e-12,1.000000000001999471e-12,1.012871875367513455e-11,1.112871875367713442e-11,1.000000000000000000e+00
5.800000000000000000e+01,3.668278251713873033e+04,3.668278251713872305e+04,7.275957614183425903e-12,1.000000000001999471e-12,4.674070779766211598e-11,4.774070779766411585e-11,1.000000000000000000e+00
5.900000000000000000e+01,3.789674435376389010e+04,3.789674435376389010e+04,0.000000000000000000e+00,1.000000000001999471e-12,1.731515692145635800e-11,1.831515692145835787e-11,1.000000000000000000e+00
6.000000000000000000e+01,3.913044537575511640e+04,3.913044537575511640e+04,0.000000000000000000e+00,1.000000000001999471e-12,1.896609541946508645e-11,1.996609541946708632e-11,1.000000000000000000e+00
6.100000000000000000e+01,4.038388558456859028e+04,4.038388558456859028e+04,0.000000000000000000e+00,1.003066366919688825e-12,4.547822541683497122e-11,4.648129178375465742e-11,1.000000000000000000e+00
6.200000000000000000e+01,4.165706498154906149e+04,4.165706498154906149e+04,0.000000000000000000e+00,1.003114328381022223e-12,4.308274602756914472e-11,4.408586035595016493e-11,1.000000000000000000e+00
6.300000000000000000e+01,4.294998356793996936e+04,4.294998356793996936e+04,0.000000000000000000e+00,1.003162289096792652e-12,1.655443035865427414e-11,1.755759264775106719e-11,1.000000000000000000e+00
6.400000000000000000e+01,4.426264134489246499e+04,4.426264134489246499e+04,0.000000000000000000e+00,1.000000000001999673e-12,1.687814378963158060e-11,1.787814378963358048e-11,1.000000000000000000e+00
6.500000000000000000e+01,4.559503831347347295e+04,4.559503831347347295e+04,0.000000000000000000e+00,1.000000000001999673e-12,5.496302894458344900e-11,5.596302894458544887e-11,1.000000000000000000e+00
6.600000000000000000e+01,4.694717447467303282e+04,4.694717447467303282e+04,0.000000000000000000e+00,1.003306167095579304e-12,4.777659077679821566e-11,4.877989694389379678e-11,1.000000000000000000e+00
6.700000000000000000e+01,4.831904982941081835e+04,4.831904982941082562e+04,-7.275957614183425903e-12,1.000000000001999673e-12,3.879354306706668530e-11,3.979354306706868517e-11,1.000000000000000000e+00
6.800000000000000000e+01,4.971066437854208925e+04,4.971066437854208925e+04,0.000000000000000000e+00,1.000000000001999673e-12,1.592318916823669833e-11,1.692318916823869821e-11,1.000000000000000000e+00
6.900000000000000000e+01,5.112201812286298082e+04,5.112201812286298082e+04,0.000000000000000000e+00,1.003450039477778295e-12,2.393509658502829276e-11,2.493854662450607005e-11,1.000000000000000000e+00
7.000000000000000000e+01,5.255311106311541516e+04,5.255311106311542244e+04,-7.275957614183425903e-12,1.000000000001999673e-12,1.296121127475765081e-11,1.396121127475965069e-11,1.000000000000000000e+00
7.100000000000000000e+01,5.400394319999140862e+04,5.400394319999141590e+04,-7.275957614183425903e-12,1.000000000001999673e-12,3.191463265871374030e-11,3.291463265871574018e-11,1.000000000000000000e+00
7.200000000000000000e+01,5.547451453413708805e+04,5.547451453413708805e+04,0.000000000000000000e+00,1.000000000001999673e-12,1.566421842345164267e-11,1.666421842345364254e-11,1.000000000000000000e+00
7.300000000000000000e+01,5.696482506615626335e+04,5.696482506615626335e+04,0.000000000000000000e+00,1.000000000001999673e-12,2.055229123126952797e-11,2.155229123127152785e-11,1.000000000000000000e+00
7.400000000000000000e+01,5.847487479661373072e+04,5.847487479661373072e+04,0.000000000000000000e+00,1.001844908040185155e-12,2.694563149315052752e-11,2.794747640119071187e-11,1.000000000000000000e+00
7.500000000000000000e+01,6.000466372603827040e+04,6.000466372603826312e+04,7.275957614183425903e-12,1.001868884991623881e-12,2.979430968579014004e-11,3.079617857078176150e-11,1.000000000000000000e+00
7.600000000000000000e+01,6.155419185492533870e+04,6.155419185492534598e+04,-7.275957614183425903e-12,1.001892861727576403e-12,5.878284743016299745e-11,5.978474029189057870e-11,1.000000000000000000e+00
7.700000000000000000e+01,6.312345918373959285e+04,6.312345918373960012e+04,-7.275957614183425903e-12,1.000000000001999673e-12,4.564008213232155488e-11,4.664008213232355476e-11,1.000000000000000000e+00
7.800000000000000000e+01,6.471246571291713190e+04,6.471246571291712462e+04,7.275957614183425903e-12,1.000000000001999673e-12,7.760678344173070793e-11,7.860678344173270781e-11,1.000000000000000000e+00
7.900000000000000000e+01,6.632121144286757044e+04,6.632121144286758499e+04,-1.455191522836685181e-11,1.000000000001999673e-12,3.476331085134932031e-11,3.576331085135132019e-11,1.000000000000000000e+00
8.000000000000000000e+01,6.794969637397598126e+04,6.794969637397598126e+04,0.000000000000000000e+00,1.000000000001999673e-12,3.265994016867217371e-12,4.265994016869217245e-12,1.000000000000000000e+00
8.100000000000000000e+01,6.959792050660464156e+04,6.959792050660465611e+04,-1.455191522836685181e-11,1.002012742448794871e-12,6.512763067740091316e-11,6.612964341984971389e-11,1.000000000000000000e+00
8.200000000000000000e+01,7.126588384109459003e+04,7.126588384109459003e+04,0.000000000000000000e+00,1.002036718048593617e-12,6.159915427970453456e-11,6.260119099775312373e-11,1.000000000000000000e+00
8.300000000000000000e+01,7.295358637776711839e+04,7.295358637776711839e+04,0.000000000000000000e+00,1.000000000001999673e-12,1.127135050316502356e-10,1.137135050316522355e-10,1.000000000000000000e+00
8.400000000000000000e+01,7.466102811692509567e+04,7.466102811692511023e+04,-1.455191522836685181e-11,1.000000000001999673e-12,1.151737271071125878e-10,1.161737271071145877e-10,1.000000000000000000e+00
8.500000000000000000e+01,7.638820905885440880e+04,7.638820905885439424e+04,1.455191522836685181e-11,1.000000000001999673e-12,7.615007300231476174e-11,7.715007300231676161e-11,1.000000000000000000e+00
8.600000000000000000e+01,7.813512920382479206e+04,7.813512920382480661e+04,-1.455191522836685181e-11,1.000000000001999875e-12,6.826841757661700465e-12,7.826841757663700340e-12,1.000000000000000000e+00
8.700000000000000000e+01,7.990178855209115136e+04,7.990178855209115136e+04,0.000000000000000000e+00,1.000000000001999875e-12,5.698623788821669396e-11,5.798623788821869384e-11,1.000000000000000000e+00
8.800000000000000000e+01,8.168818710389439366e+04,8.168818710389439366e+04,0.000000000000000000e+00,1.002180568340331937e-12,6.923879125086363146e-11,7.024097181920396078e-11,1.000000000000000000e+00
8.900000000000000000e+01,8.349432485946244560e+04,8.349432485946246015e+04,-1.455191522836685181e-11,1.002204542891040090e-12,1.998579272705221951e-11,2.098799726994325900e-11,1.000000000000000000e+00
9.000000000000000000e+01,8.532020181901099568e+04,8.532020181901101023e+04,-1.455191522836685181e-11,1.002228517306520773e-12,8.289949803827107531e-11,8.390172655557759386e-11,1.000000000000000000e+00
9.100000000000000000e+01,8.716581798274432367e+04,8.716581798274430912e+04,1.455191522836685181e-11,1.000000000001999875e-12,1.410869872571670402e-10,1.420869872571690272e-10,1.000000000000000000e+00
9.200000000000000000e+01,8.903117335085595550e+04,8.903117335085597006e+04,-1.455191522836685181e-11,1.002276465756393001e-12,1.320715682043329625e-10,1.330738446700893545e-10,1.000000000000000000e+00
9.300000000000000000e+01,9.091626792352941993e+04,9.091626792352941993e+04,0.000000000000000000e+00,1.000000000001999875e-12,1.084728590857992611e-10,1.094728590858012610e-10,1.000000000000000000e+00
9.400000000000000000e+01,9.282110170093890338e+04,9.282110170093890338e+04,0.000000000000000000e+00,1.002324413737422652e-12,3.172040460012897136e-11,3.272272901386639341e-11,1.000000000000000000e+00
9.500000000000000000e+01,9.474567468324958463e+04,9.474567468324959918e+04,-1.455191522836685181e-11,1.000000000001999875e-12,3.541150433205336786e-12,4.541150433207336661e-12,1.000000000000000000e+00
9.600000000000000000e+01,9.668998687061844976e+04,9.668998687061842065e+04,2.910383045673370361e-11,1.000000000001999875e-12,2.260787151800489701e-11,2.360787151800689689e-11,1.000000000000000000e+00
9.700000000000000000e+01,9.865403826319456857e+04,9.865403826319455402e+04,1.455191522836685181e-11,1.002396334871538846e-12,4.576956750471812815e-11,4.677196383958966538e-11,1.000000000000000000e+00
9.800000000000000000e+01,1.006378288611197640e+05,1.006378288611197931e+05,-2.910383045673370361e-11,1.000000000001999875e-12,1.333664219282625706e-10,1.343664219282645575e-10,1.000000000000000000e+00
9.900000000000000000e+01,1.026413586645289470e+05,1.026413586645289324e+05,1.455191522836685181e-11,1.000000000001999875e-12,9.157578460731183880e-12,1.015757846073318376e-11,1.000000000000000000e+00
1.000000000000000000e+02,1.046646276735503779e+05,1.046646276735503925e+05,-1.455191522836685181e-11,1.000000000001999875e-12,1.350011747547138958e-10,1.360011747547158828e-10,1.000000000000000000e+00
1.010000000000000000e+02,1.067076358883062494e+05,1.067076358883062348e+05,1.455191522836685181e-11,1.002492228299460667e-12,6.567871012880647416e-12,7.570363241180108286e-12,1.000000000000000000e+00
1.020000000000000000e+02,1.087703833089129621e+05,1.087703833089129766e+05,-1.455191522836685181e-11,1.000000000001999875e-12,1.355191162442840072e-10,1.365191162442860200e-10,1.000000000000000000e+00
1.030000000000000000e+02,1.108528699354814598e+05,1.108528699354814744e+05,-1.455191522836685181e-11,1.002540174457522380e-12,2.103778471587132696e-10,2.113803873331707942e-10,1.000000000000000000e+00
1.040000000000000000e+02,1.129550957681174914e+05,1.129550957681174914e+05,0.000000000000000000e+00,1.000000000001999875e-12,5.671108147188665572e-11,5.771108147188865559e-11,1.000000000000000000e+00
1.050000000000000000e+02,1.150770608069219597e+05,1.150770608069219597e+05,0.000000000000000000e+00,1.000000000001999875e-12,7.077643004802487282e-11,7.177643004802687270e-11,1.000000000000000000e+00
1.060000000000000000e+02,1.172187650519910821e+05,1.172187650519910821e+05,0.000000000000000000e+00,1.002612093057164851e-12,4.402151497741496667e-11,4.502412707047213152e-11,1.000000000000000000e+00
1.070000000000000000e+02,1.193802085034168413e+05,1.193802085034168413e+05,0.000000000000000000e+00,1.000000000001999875e-12,7.506639962726466935e-12,8.506639962728466810e-12,1.000000000000000000e+00
1.080000000000000000e+02,1.215613911612869852e+05,1.215613911612869706e+05,1.455191522836685181e-11,1.002660038392114808e-12,2.411629944450412968e-10,2.421656544834333927e-10,1.000000000000000000e+00
1.090000000000000000e+02,1.237623130256853910e+05,1.237623130256854056e+05,-1.455191522836685181e-11,1.000000000001999875e-12,1.658672503987823973e-10,1.668672503987844101e-10,1.000000000000000000e+00
1.100000000000000000e+02,1.259829740966922836e+05,1.259829740966922982e+05,-1.455191522836685181e-11,1.000000000001999875e-12,7.627955837470316013e-11,7.727955837470516000e-11,1.000000000000000000e+00
1.110000000000000000e+02,1.282233743743843079e+05,1.282233743743843224e+05,-1.455191522836685181e-11,1.000000000001999875e-12,1.410060588994173636e-10,1.420060588994193764e-10,1.000000000000000000e+00
1.120000000000000000e+02,1.304835138588348491e+05,1.304835138588348491e+05,0.000000000000000000e+00,1.000000000001999875e-12,1.097114029296394942e-12,2.097114029298394817e-12,1.000000000000000000e+00
1.130000000000000000e+02,1.327633925501140766e+05,1.327633925501141057e+05,-2.910383045673370361e-11,1.000000000001999875e-12,5.897707548875181182e-11,5.997707548875381169e-11,1.000000000000000000e+00
1.140000000000000000e+02,1.350630104482893075e+05,1.350630104482892784e+05,2.910383045673370361e-11,1.000000000001999875e-12,1.626624874320717230e-10,1.636624874320737358e-10,1.000000000000000000e+00
1.150000000000000000e+02,1.373823675534247886e+05,1.373823675534248177e+05,-2.910383045673370361e-11,1.000000000001999875e-12,6.383277695347155062e-11,6.483277695347355050e-11,1.000000000000000000e+00
1.160000000000000000e+02,1.397214638655823073e+05,1.397214638655822782e+05,2.910383045673370361e-11,1.002851816894968467e-12,1.235902763126267483e-10,1.245931281295217262e-10,1.000000000000000000e+00
1.170000000000000000e+02,1.420802993848209153e+05,1.420802993848209153e+05,0.000000000000000000e+00,1.000000000001999875e-12,3.022962758858631130e-10,3.032962758858651258e-10,1.000000000000000000e+00
1.180000000000000000e+02,1.444588741111973650e+05,1.444588741111973941e+05,-2.910383045673370361e-11,1.000000000001999875e-12,1.864716102807431504e-10,1.874716102807451632e-10,1.000000000000000000e+00
1.190000000000000000e+02,1.468571880447660515e+05,1.468571880447660224e+05,2.910383045673370361e-11,1.000000000001999875e-12,1.144291862158513021e-10,1.154291862158533020e-10,1.000000000000000000e+00
1.200000000000000000e+02,1.492752411855790124e+05,1.492752411855790415e+05,-2.910383045673370361e-11,1.002947704638103444e-12,8.056952795394705378e-12,9.059900500032809024e-12,1.000000000000000000e+00
1.210000000000000000e+02,1.517130335336864810e+05,1.517130335336864810e+05,0.000000000000000000e+00,1.002971676429256092e-12,7.828658164679140959e-11,7.928955332322066810e-11,1.000000000000000000e+00
1.220000000000000000e+02,1.541705650891364203e+05,1.541705650891364494e+05,-2.910383045673370361e-11,1.000000000001999875e-12,6.315297874841077142e-11,6.415297874841277130e-11,1.000000000000000000e+00
1.230000000000000000e+02,1.566478358519751055e+05,1.566478358519750764e+05,2.910383045673370361e-11,1.000000000001999875e-12,3.592050970523787822e-10,3.602050970523807950e-10,1.000000000000000000e+00
1.240000000000000000e+02,1.591448458222468034e+05,1.591448458222468325e+05,-2.910383045673370361e-11,1.000000000001999875e-12,2.215135891844707020e-10,2.225135891844727148e-10,1.000000000000000000e+00
1.250000000000000000e+02,1.616615949999942386e+05,1.616615949999942677e+05,-2.910383045673370361e-11,1.000000000001999875e-12,1.404395603952000777e-10,1.414395603952020647e-10,1.000000000000000000e+00
1.260000000000000000e+02,1.641980833852583892e+05,1.641980833852583601e+05,2.910383045673370361e-11,1.003091534630680293e-12,6.357380620868650788e-11,6.457689774331718757e-11,1.000000000000000000e+00
1.270000000000000000e+02,1.667543109780786035e+05,1.667543109780785744e+05,2.910383045673370361e-11,1.000000000001999875e-12,2.445781711418941045e-10,2.455781711418961173e-10,1.000000000000000000e+00
1.280000000000000000e+02,1.693302777784928621e+05,1.693302777784928330e+05,2.910383045673370361e-11,1.000000000001999875e-12,1.608504588372735974e-11,1.708504588372935962e-11,1.000000000000000000e+00
1.290000000000000000e+02,1.719259837865376321e+05,1.719259837865376321e+05,0.000000000000000000e+00,1.003163448964944326e-12,1.780388754036842400e-10,1.790420388526491772e-10,1.000000000000000000e+00
1.300000000000000000e+02,1.745414290022480418e+05,1.745414290022480709e+05,-2.910383045673370361e-11,1.003187420324880815e-12,7.066313034717733404e-11,7.166631776750221626e-11,1.000000000000000000e+00
1.310000000000000000e+02,1.771766134256579389e+05,1.771766134256579389e+05,0.000000000000000000e+00,1.000000000001999875e-12,2.904976879453309693e-11,3.004976879453510003e-11,1.000000000000000000e+00
1.320000000000000000e+02,1.798315370567998325e+05,1.798315370567998325e+05,0.000000000000000000e+00,1.000000000001999875e-12,1.807418825523783159e-10,1.817418825523803287e-10,1.000000000000000000e+00
1.330000000000000000e+02,1.825061998957051255e+05,1.825061998957051546e+05,-2.910383045673370361e-11,1.000000000001999875e-12,1.830726192554394095e-10,1.840726192554413965e-10,1.000000000000000000e+00
1.340000000000000000e+02,1.852006019424040860e+05,1.852006019424040569e+05,2.910383045673370361e-11,1.000000000001999875e-12,2.492396445480250290e-10,2.502396445480270418e-10,1.000000000000000000e+00
1.350000000000000000e+02,1.879147431969257595e+05,1.879147431969257887e+05,-2.910383045673370361e-11,1.000000000001999875e-12,2.336204715031719865e-10,2.346204715031739993e-10,1.000000000000000000e+00
1.360000000000000000e+02,1.906486236592983187e+05,1.906486236592983187e+05,0.000000000000000000e+00,1.000000000001999875e-12,1.522065436113751215e-10,1.532065436113771084e-10,1.000000000000000000e+00
1.370000000000000000e+02,1.934022433295488299e+05,1.934022433295488008e+05,2.910383045673370361e-11,1.000000000001999875e-12,2.768362145391822721e-10,2.778362145391842849e-10,1.000000000000000000e+00
1.380000000000000000e+02,1.961756022077034286e+05,1.961756022077034286e+05,0.000000000000000000e+00,1.003379189683827345e-12,2.504535699142049604e-10,2.514569491038888118e-10,1.000000000000000000e+00
1.390000000000000000e+02,1.989687002937873767e+05,1.989687002937873476e+05,2.910383045673370361e-11,1.003403160681701871e-12,1.210329402078743252e-10,1.220363433685560232e-10,1.000000000000000000e+00
1.400000000000000000e+02,2.017815375878249179e+05,2.017815375878249470e+05,-2.910383045673370361e-11,1.003427131643926447e-12,1.072913050627132627e-10,1.082947321943571869e-10,1.000000000000000000e+00
1.410000000000000000e+02,2.046141140898396261e+05,2.046141140898396552e+05,-2.910383045673370361e-11,1.000000000001999875e-12,7.424016375952491965e-11,7.524016375952691953e-11,1.000000000000000000e+00
1.420000000000000000e+02,2.074664297998542315e+05,2.074664297998542024e+05,2.910383045673370361e-11,1.000000000001999875e-12,1.395007914453584434e-10,1.405007914453604303e-10,1.000000000000000000e+00
1.430000000000000000e+02,2.103384847178905329e+05,2.103384847178905329e+05,0.000000000000000000e+00,1.003499044328028368e-12,8.385445265967003532e-11,8.485795170399806934e-11,1.000000000000000000e+00
1.440000000000000000e+02,2.132302788439697470e+05,2.132302788439697761e+05,-2.910383045673370361e-11,1.003523015154881485e-12,1.733450306544509685e-10,1.743485536696058425e-10,1.000000000000000000e+00
