index,v0_bs,v0_rs,delta,sigma_bs,sigma_rs,sigma_delta,within_error
7.300000000000000000e+01,5.844485553781617637e+04,5.844485553781617637e+04,0.000000000000000000e+00,1.014755475365809946e-12,5.227086782288560696e-11,5.328562329825141892e-11,1.000000000000000000e+00
7.400000000000000000e+01,5.997464495872579573e+04,5.997464495872578846e+04,7.275957614183425903e-12,1.011210504745685399e-12,1.974038616974565694e-11,2.075159667449134314e-11,1.000000000000000000e+00
7.500000000000000000e+01,6.152417356051102979e+04,6.152417356051102252e+04,7.275957614183425903e-12,1.015139200996925503e-12,5.816407102091822835e-11,5.917921022191515426e-11,1.000000000000000000e+00
7.600000000000000000e+01,6.309344134456255415e+04,6.309344134456256143e+04,-7.275957614183425903e-12,1.011498294611869395e-12,3.533773063387195340e-11,3.634922892848382219e-11,1.000000000000000000e+00
7.700000000000000000e+01,6.468244831218553736e+04,6.468244831218553736e+04,0.000000000000000000e+00,1.019403644033099900e-12,8.975468328006114665e-12,9.994871972039214970e-12,1.000000000000000000e+00
7.800000000000000000e+01,6.629119446460579638e+04,6.629119446460579638e+04,0.000000000000000000e+00,1.011786076244232546e-12,5.757475070111495587e-11,5.858653677735919327e-11,1.000000000000000000e+00
7.900000000000000000e+01,6.791967980297563190e+04,6.791967980297563190e+04,0.000000000000000000e+00,1.011929964159204846e-12,1.440083976055886984e-10,1.450203275697479133e-10,1.000000000000000000e+00
8.000000000000000000e+01,6.956790432837893604e+04,6.956790432837892149e+04,1.455191522836685181e-11,1.012073850232363990e-12,1.497444487183403946e-10,1.507565225685727531e-10,1.000000000000000000e+00
8.100000000000000000e+01,7.123586804183606000e+04,7.123586804183604545e+04,1.455191522836685181e-11,1.012217734528870041e-12,1.049953924346173297e-10,1.060076101691462029e-10,1.000000000000000000e+00
8.200000000000000000e+01,7.292357094430833240e+04,7.292357094430834695e+04,-1.455191522836685181e-11,1.012361617110842526e-12,8.696219064863334154e-11,8.797455226574417801e-11,1.000000000000000000e+00
8.300000000000000000e+01,7.463101303670197376e+04,7.463101303670195921e+04,1.455191522836685181e-11,1.012505498037537949e-12,1.308469104633159900e-10,1.318594159613535237e-10,1.000000000000000000e+00
8.400000000000000000e+01,7.635819431987180724e+04,7.635819431987182179e+04,-1.455191522836685181e-11,1.012649377365510748e-12,6.763248415908647986e-11,6.864513353645199040e-11,1.000000000000000000e+00
8.500000000000000000e+01,7.810511479462496936e+04,7.810511479462496936e+04,0.000000000000000000e+00,1.012793255148767171e-12,1.376860692906861959e-11,1.478140018421738757e-11,1.000000000000000000e+00
8.600000000000000000e+01,7.987177446172377677e+04,7.987177446172376222e+04,1.455191522836685181e-11,1.017249508585875907e-12,7.678659312670122381e-11,7.780384263528710537e-11,1.000000000000000000e+00
8.700000000000000000e+01,8.165817332188888395e+04,8.165817332188886940e+04,1.455191522836685181e-11,1.017441341714340544e-12,1.249929952866079264e-10,1.260104366283222632e-10,1.000000000000000000e+00
8.800000000000000000e+01,8.346431137580184441e+04,8.346431137580181530e+04,2.910383045673370361e-11,1.013224879734988203e-12,8.664788647807579502e-11,8.766111135781078969e-11,1.000000000000000000e+00
8.900000000000000000e+01,8.529018862410774454e+04,8.529018862410771544e+04,2.910383045673370361e-11,1.015596877139120818e-12,2.810450159705117802e-10,2.820606128476509263e-10,1.000000000000000000e+00
9.000000000000000000e+01,8.713580506741745921e+04,8.713580506741745921e+04,0.000000000000000000e+00,1.015764726394120235e-12,2.262382262288032327e-10,2.272539909551973652e-10,1.000000000000000000e+00
9.100000000000000000e+01,8.900116070630980539e+04,8.900116070630980539e+04,0.000000000000000000e+00,1.015932574171108446e-12,1.754388146617671511e-10,1.764547472359382535e-10,1.000000000000000000e+00
9.200000000000000000e+01,9.088625554133362311e+04,9.088625554133359401e+04,2.910383045673370361e-11,1.013800360442307840e-12,2.806128477359893490e-10,2.816266480964316477e-10,1.000000000000000000e+00
9.300000000000000000e+01,9.279108957300944894e+04,9.279108957300943439e+04,1.455191522836685181e-11,1.016268265474232983e-12,1.295111177384329659e-10,1.305273860039072043e-10,1.000000000000000000e+00
9.400000000000000000e+01,9.471566280183142226e+04,9.471566280183142226e+04,0.000000000000000000e+00,1.014088093503094548e-12,3.376620978106323110e-11,3.478029787456632464e-11,1.000000000000000000e+00
9.500000000000000000e+01,9.665997522826881323e+04,9.665997522826881323e+04,0.000000000000000000e+00,1.014231958339412112e-12,1.143459415088290652e-10,1.153601734671684805e-10,1.000000000000000000e+00
9.600000000000000000e+01,9.862402685276749253e+04,9.862402685276746342e+04,2.910383045673370361e-11,1.014375822091598815e-12,1.054275606691354829e-10,1.064419364912270770e-10,1.000000000000000000e+00
9.700000000000000000e+01,1.006078176757512410e+05,1.006078176757512556e+05,-1.455191522836685181e-11,1.014519684791910461e-12,1.981896221238609047e-11,2.083348189717799992e-11,1.000000000000000000e+00
9.800000000000000000e+01,1.026113476976233360e+05,1.026113476976233214e+05,1.455191522836685181e-11,1.014663546471335223e-12,8.267979632472972223e-11,8.369445987120106391e-11,1.000000000000000000e+00
9.900000000000000000e+01,1.046346169187673368e+05,1.046346169187673368e+05,0.000000000000000000e+00,1.012339505966046651e-12,1.251501473718845477e-10,1.261624868778506023e-10,1.000000000000000000e+00
1.000000000000000000e+02,1.066776253395485110e+05,1.066776253395484819e+05,2.910383045673370361e-11,1.012459389070922571e-12,7.132555816319099491e-11,7.233801755226191910e-11,1.000000000000000000e+00
1.010000000000000000e+02,1.087403729603148095e+05,1.087403729603148240e+05,-1.455191522836685181e-11,1.015095125676430580e-12,5.694614235999146824e-11,5.796123748566790004e-11,1.000000000000000000e+00
1.020000000000000000e+02,1.108228597813978267e+05,1.108228597813978267e+05,0.000000000000000000e+00,1.012699152965438892e-12,2.506753754899783999e-10,2.516880746429438624e-10,1.000000000000000000e+00
1.030000000000000000e+02,1.129250858031136158e+05,1.129250858031136449e+05,-2.910383045673370361e-11,1.012819033798419639e-12,1.020487908355968120e-10,1.030616098693952280e-10,1.000000000000000000e+00
1.040000000000000000e+02,1.150470510257637798e+05,1.150470510257637798e+05,0.000000000000000000e+00,1.015526696699722354e-12,1.099456831209604706e-10,1.109612098176601940e-10,1.000000000000000000e+00
1.050000000000000000e+02,1.171887554496360099e+05,1.171887554496360244e+05,-1.455191522836685181e-11,1.013058793338201620e-12,1.550876196178900685e-10,1.561006784112282659e-10,1.000000000000000000e+00
1.060000000000000000e+02,1.193501990750050609e+05,1.193501990750050463e+05,1.455191522836685181e-11,1.013178672083715754e-12,3.216295419942961881e-10,3.226427206663799099e-10,1.000000000000000000e+00
1.070000000000000000e+02,1.215313819021332311e+05,1.215313819021332602e+05,-2.910383045673370361e-11,1.013298550170955478e-12,1.988151873472964188e-10,1.998284858974673843e-10,1.000000000000000000e+00
1.080000000000000000e+02,1.237323039312713518e+05,1.237323039312713372e+05,1.455191522836685181e-11,1.013418427617577543e-12,1.140316373382672664e-10,1.150450557658848502e-10,1.000000000000000000e+00
1.090000000000000000e+02,1.259529651626589184e+05,1.259529651626589184e+05,0.000000000000000000e+00,1.016245965329134529e-12,2.201909140631825839e-11,2.303533737164739131e-11,1.000000000000000000e+00
1.100000000000000000e+02,1.281933655965251382e+05,1.281933655965251673e+05,-2.910383045673370361e-11,1.013658180656490746e-12,3.699930962394778965e-10,3.710067544201344104e-10,1.000000000000000000e+00
1.110000000000000000e+02,1.304535052330892649e+05,1.304535052330892649e+05,0.000000000000000000e+00,1.016533667537687455e-12,1.128922847199768136e-10,1.139088183875144975e-10,1.000000000000000000e+00
1.120000000000000000e+02,1.327333840725610789e+05,1.327333840725610789e+05,0.000000000000000000e+00,1.013897931329670225e-12,1.733172615104708801e-10,1.743311594418005619e-10,1.000000000000000000e+00
1.130000000000000000e+02,1.350330021151414549e+05,1.350330021151414549e+05,0.000000000000000000e+00,1.014017805817069804e-12,3.981656506437266766e-11,4.083058287018973545e-11,1.000000000000000000e+00
1.140000000000000000e+02,1.373523593610227399e+05,1.373523593610227690e+05,-2.910383045673370361e-11,1.016965215709468168e-12,1.155245821484313321e-10,1.165415473641407903e-10,1.000000000000000000e+00
1.150000000000000000e+02,1.396914558103893069e+05,1.396914558103893360e+05,-2.910383045673370361e-11,1.014257553164935762e-12,2.473358936777600217e-10,2.483501512309249589e-10,1.000000000000000000e+00
1.160000000000000000e+02,1.420502914634177869e+05,1.420502914634178160e+05,-2.910383045673370361e-11,1.011501940841640027e-12,2.449423674948793863e-11,2.550573869032958008e-11,1.000000000000000000e+00
1.170000000000000000e+02,1.444288663202776224e+05,1.444288663202776224e+05,0.000000000000000000e+00,1.014497298433301164e-12,5.333164439853146123e-11,5.434614169696476159e-11,1.000000000000000000e+00
1.180000000000000000e+02,1.468271803811312129e+05,1.468271803811311838e+05,2.910383045673370361e-11,1.014617170319667658e-12,1.566984284920232711e-10,1.577130456623429398e-10,1.000000000000000000e+00
1.190000000000000000e+02,1.492452336461344676e+05,1.492452336461344967e+05,-2.910383045673370361e-11,1.014737041723721010e-12,1.819213381795985019e-10,1.829360752213222345e-10,1.000000000000000000e+00
1.200000000000000000e+02,1.516830261154370091e+05,1.516830261154370382e+05,-2.910383045673370361e-11,1.014856912657142924e-12,2.076157041230205539e-10,2.086305610356776845e-10,1.000000000000000000e+00
1.210000000000000000e+02,1.541405577891824651e+05,1.541405577891824360e+05,2.910383045673370361e-11,1.014976783131241300e-12,3.066245609676205961e-11,3.167743287989330273e-11,1.000000000000000000e+00
1.220000000000000000e+02,1.566178286675087875e+05,1.566178286675087584e+05,2.910383045673370361e-11,1.015096653156963758e-12,1.345430275851088405e-11,1.446939941166784801e-11,1.000000000000000000e+00
1.230000000000000000e+02,1.591148387505485152e+05,1.591148387505485152e+05,0.000000000000000000e+00,1.015216522744913197e-12,1.168603748733228864e-10,1.178755913960678085e-10,1.000000000000000000e+00
1.240000000000000000e+02,1.616315880384290649e+05,1.616315880384290940e+05,-2.910383045673370361e-11,1.015336391905360710e-12,4.653785982778209726e-12,5.669122374683570840e-12,1.000000000000000000e+00
1.250000000000000000e+02,1.641680765312729345e+05,1.641680765312729345e+05,0.000000000000000000e+00,1.015456260648258113e-12,1.864336469046780824e-12,2.879792729695038936e-12,1.000000000000000000e+00
1.260000000000000000e+02,1.667243042291978200e+05,1.667243042291978200e+05,0.000000000000000000e+00,1.015576128983251066e-12,1.268395322886580514e-10,1.278551084176412990e-10,1.000000000000000000e+00
1.270000000000000000e+02,1.693002711323169933e+05,1.693002711323170224e+05,-2.910383045673370361e-11,1.012556797535352003e-12,3.258756914145271180e-11,3.360012593898806340e-11,1.000000000000000000e+00
1.280000000000000000e+02,1.718959772407395358e+05,1.718959772407395358e+05,0.000000000000000000e+00,1.015815864466642144e-12,3.706640357196149107e-11,3.808221943642813038e-11,1.000000000000000000e+00
1.290000000000000000e+02,1.745114225545703084e+05,1.745114225545703084e+05,0.000000000000000000e+00,1.015935731632900987e-12,2.619510376088809362e-10,2.629669733405138121e-10,1.000000000000000000e+00
1.300000000000000000e+02,1.771466070739103307e+05,1.771466070739103307e+05,0.000000000000000000e+00,1.016055598426997823e-12,1.084527383107963921e-10,1.094687939092233897e-10,1.000000000000000000e+00
1.310000000000000000e+02,1.798015307988568675e+05,1.798015307988568384e+05,2.910383045673370361e-11,1.012940371885368471e-12,1.514731216564343589e-10,1.524860620283197397e-10,1.000000000000000000e+00
1.320000000000000000e+02,1.824761937295036623e+05,1.824761937295036623e+05,0.000000000000000000e+00,1.013036264744858884e-12,2.579074145305911954e-11,2.680377771780397721e-11,1.000000000000000000e+00
1.330000000000000000e+02,1.851705958659410244e+05,1.851705958659410535e+05,-2.910383045673370361e-11,1.016415196657886272e-12,2.964066323067113671e-10,2.974230475033692330e-10,1.000000000000000000e+00
1.340000000000000000e+02,1.878847372082559450e+05,1.878847372082559741e+05,-2.910383045673370361e-11,1.013228049634577213e-12,1.115564919950935440e-10,1.125697200447281230e-10,1.000000000000000000e+00
1.350000000000000000e+02,1.906186177565324469e+05,1.906186177565324469e+05,0.000000000000000000e+00,1.016654927096434060e-12,1.229107301566321938e-10,1.239273850837286318e-10,1.000000000000000000e+00
1.360000000000000000e+02,1.933722375108513806e+05,1.933722375108513515e+05,2.910383045673370361e-11,1.016774791823169054e-12,3.048535568905629622e-10,3.058703316823861262e-10,1.000000000000000000e+00
1.370000000000000000e+02,1.961455964712908026e+05,1.961455964712908026e+05,0.000000000000000000e+00,1.013515724984294133e-12,2.392032732644752143e-10,2.402167889894594957e-10,1.000000000000000000e+00
1.380000000000000000e+02,1.989386946379260626e+05,1.989386946379260335e+05,2.910383045673370361e-11,1.013611616260620631e-12,1.655382332890721838e-10,1.665518449053328056e-10,1.000000000000000000e+00
1.390000000000000000e+02,2.017515320108298329e+05,2.017515320108298620e+05,-2.910383045673370361e-11,1.013707507292360566e-12,1.088063305026783284e-10,1.098200380099706908e-10,1.000000000000000000e+00
1.400000000000000000e+02,2.045841085900723992e+05,2.045841085900723701e+05,2.910383045673370361e-11,1.013803398084613335e-12,1.307290463993596485e-10,1.317428497974442568e-10,1.000000000000000000e+00
1.410000000000000000e+02,2.074364243757213699e+05,2.074364243757213990e+05,-2.910383045673370361e-11,1.013899288642338187e-12,1.737494297449976283e-10,1.747633290336399638e-10,1.000000000000000000e+00
1.420000000000000000e+02,2.103084793678424030e+05,2.103084793678423739e+05,2.910383045673370361e-11,1.013995178970357850e-12,1.837678751816487044e-10,1.847818703606190696e-10,1.000000000000000000e+00
1.430000000000000000e+02,2.132002735664985375e+05,2.132002735664985084e+05,2.910383045673370361e-11,1.014091069073363990e-12,2.272597147831336863e-10,2.282738058522070620e-10,1.000000000000000000e+00
1.440000000000000000e+02,2.161118069717509206e+05,2.161118069717509206e+05,0.000000000000000000e+00,1.017733698695401335e-12,1.533196586584845614e-10,1.543373923571799753e-10,1.000000000000000000e+00
