x,y,v0_first,sigma_v0
1.051283540809399852e+01,9.999999999999999799e-13,1.105197083176749118e+02,1.113299700841460727e-12
1.420739245884246138e+01,9.999999999999999799e-13,2.018500004795736231e+02,1.258970744783053126e-12
1.764797487016589628e+01,9.999999999999999799e-13,3.114510170180069508e+02,1.323713430983317034e-12
2.098346306894476854e+01,9.999999999999999799e-13,4.403057223657690429e+02,1.145671043943592475e-12
2.426276804239700624e+01,9.999999999999999799e-13,5.886819130791615180e+02,1.598869847317436659e-12
2.750786836490425102e+01,9.999999999999999799e-13,7.566828219809000302e+02,1.145671043943592677e-12
3.073038073164665107e+01,9.999999999999999799e-13,9.443562999119596952e+02,1.793097905902225590e-12
3.393710830264129896e+01,9.999999999999999799e-13,1.151727319945204954e+03,1.938768949847819394e-12
3.713233172486014411e+01,9.999999999999999799e-13,1.378810059325055136e+03,2.359596410119529002e-12
4.031889250922640144e+01,9.999999999999999799e-13,1.625613093170552702e+03,1.598869847313435658e-12
4.349875714134750382e+01,9.999999999999999799e-13,1.892141872841930763e+03,3.023208943635231109e-12
4.667333292495166575e+01,9.999999999999999799e-13,2.178400006323377511e+03,1.226599401688921765e-12
4.984365518881610768e+01,9.999999999999999799e-13,2.484389962581594773e+03,2.650938498002714203e-12
5.301050348165528447e+01,9.999999999999999799e-13,2.810113479378587272e+03,1.679798205062765343e-12
5.617447649654609876e+01,9.999999999999999799e-13,3.155571809661010320e+03,3.136508644478691347e-12
5.933604196347924642e+01,9.999999999999999799e-13,3.520765875891770065e+03,2.359596410119529810e-12
6.249557080117744334e+01,9.999999999999999799e-13,3.905696369764982592e+03,1.938768949847818586e-12
6.565336105939395850e+01,9.999999999999999799e-13,4.310363818395147064e+03,2.181554023079806059e-12
6.880965505877053090e+01,9.999999999999999799e-13,4.734768629306984622e+03,3.298365359969350330e-12
7.196465189011591690e+01,9.999999999999999799e-13,5.178911121665563769e+03,4.771261470930336465e-12
7.511851668108164404e+01,9.999999999999999799e-13,5.642791548365940798e+03,4.204762966713034466e-12
7.827138756866162339e+01,9.999999999999999799e-13,6.126410111923638397e+03,6.373642954291862937e-12
8.142338101602965139e+01,9.999999999999999799e-13,6.629766976081537905e+03,4.674147441639947246e-12
8.457459591630585294e+01,9.999999999999999799e-13,7.152862274406418692e+03,1.679798205062765343e-12
8.772511679523208272e+01,9.999999999999999799e-13,7.695696116737110060e+03,7.830353393707789749e-12
9.087501633605216966e+01,9.999999999999999799e-13,8.258268594077748276e+03,4.042906251222376290e-12
9.402435738866290649e+01,9.999999999999999799e-13,8.840579782351009271e+03,7.231483546392350137e-12
9.717319458217660610e+01,9.999999999999999799e-13,9.442629745305555844e+03,1.088944531647721356e-11
1.003215756295174970e+02,9.999999999999999799e-13,1.006441853678899861e+04,4.091463265869573420e-12
1.034695423906961196e+02,9.999999999999999799e-13,1.070594620254006077e+04,1.924125183579517639e-11
1.066171317453854641e+02,9.999999999999999799e-13,1.136721278161288137e+04,3.136508644478690539e-12
