x,y,v0_first,sigma_v0
1.051283540809399675e+01,4.999999999999999899e-13,1.105197083176748833e+02,1.000210777401011563e-12
1.420739245884246138e+01,4.999999999999999899e-13,2.018500004795736231e+02,1.000216538112010027e-12
1.764797487016589983e+01,4.999999999999999899e-13,3.114510170180070645e+02,1.000187942102139723e-12
2.098346306894476854e+01,4.999999999999999899e-13,4.403057223657690429e+02,1.000209932093661416e-12
2.426276804239700979e+01,4.999999999999999899e-13,5.886819130791616317e+02,1.000214891990654524e-12
2.750786836490425102e+01,4.999999999999999899e-13,7.566828219809001439e+02,1.000276210445128958e-12
3.073038073164665107e+01,4.999999999999999899e-13,9.443562999119596952e+02,1.000212816437014638e-12
3.393710830264129896e+01,4.999999999999999899e-13,1.151727319945205181e+03,1.000173750909084329e-12
3.713233172486014411e+01,4.999999999999999899e-13,1.378810059325055136e+03,1.000208005310271223e-12
4.031889250922640144e+01,4.999999999999999899e-13,1.625613093170552929e+03,1.000193769408639086e-12
4.349875714134751092e+01,4.999999999999999899e-13,1.892141872841930990e+03,1.000225535455280530e-12
4.667333292495166575e+01,4.999999999999999899e-13,2.178400006323377056e+03,1.000198801962937997e-12
4.984365518881610768e+01,4.999999999999999899e-13,2.484389962581594773e+03,1.000226723606930911e-12
5.301050348165528447e+01,4.999999999999999899e-13,2.810113479378587272e+03,1.000130847545496817e-12
5.617447649654609876e+01,4.999999999999999899e-13,3.155571809661010320e+03,1.000287966353393022e-12
5.933604196347924642e+01,4.999999999999999899e-13,3.520765875891770065e+03,1.000198357935853844e-12
6.249557080117744334e+01,4.999999999999999899e-13,3.905696369764982592e+03,1.000147306409968970e-12
6.565336105939395850e+01,4.999999999999999899e-13,4.310363818395147064e+03,1.000242838032153207e-12
6.880965505877053090e+01,4.999999999999999899e-13,4.734768629306985531e+03,1.000178572730756480e-12
7.196465189011591690e+01,4.999999999999999899e-13,5.178911121665564679e+03,1.000195322016665933e-12
7.511851668108164404e+01,4.999999999999999899e-13,5.642791548365940798e+03,1.000212815350513711e-12
7.827138756866162339e+01,4.999999999999999899e-13,6.126410111923638397e+03,1.000182564584330506e-12
8.142338101602965139e+01,4.999999999999999899e-13,6.629766976081538814e+03,1.000197562937229300e-12
8.457459591630585294e+01,4.999999999999999899e-13,7.152862274406418692e+03,1.000213149191218135e-12
8.772511679523209693e+01,4.999999999999999899e-13,7.695696116737111879e+03,1.000175580386035254e-12
9.087501633605216966e+01,4.999999999999999899e-13,8.258268594077748276e+03,1.000188414493237184e-12
9.402435738866290649e+01,4.999999999999999899e-13,8.840579782351009271e+03,1.000201698731158751e-12
9.717319458217660610e+01,4.999999999999999899e-13,9.442629745305555844e+03,1.000215433083319349e-12
1.003215756295174828e+02,4.999999999999999899e-13,1.006441853678899679e+04,1.000229617532405539e-12
1.034695423906961054e+02,4.999999999999999899e-13,1.070594620254005895e+04,1.000179456306585308e-12
1.066171317453854641e+02,4.999999999999999899e-13,1.136721278161288137e+04,1.000190539601071380e-12
1.097643763136175039e+02,4.999999999999999899e-13,1.204821830751743437e+04,1.000140249886164075e-12
1.129113050546266521e+02,4.999999999999999899e-13,1.274896280913895680e+04,1.000148406448610208e-12
1.160579437672583651e+02,4.999999999999999899e-13,1.346944631148410372e+04,1.000156792700751502e-12
1.192043155103463192e+02,4.999999999999999899e-13,1.420966883629019139e+04,1.000200140975451242e-12
1.223504409576260343e+02,4.999999999999999899e-13,1.496963040252553401e+04,1.000210843787712568e-12
1.254963386987946166e+02,4.999999999999999899e-13,1.574933102680257616e+04,1.000221824473207317e-12
1.286420254960283671e+02,4.999999999999999899e-13,1.654877072372081238e+04,1.000192634492949986e-12
1.317875165034715792e+02,4.999999999999999899e-13,1.736794950615279231e+04,1.000163760121250098e-12
1.349328254557941307e+02,4.999999999999999899e-13,1.820686738548380163e+04,1.000171669489219893e-12
1.380779648307923821e+02,4.999999999999999899e-13,1.906552437181353525e+04,1.000221927289703844e-12
1.412229459901137147e+02,4.999999999999999899e-13,1.994392047412657848e+04,1.000232150845051934e-12
1.443677793014669533e+02,4.999999999999999899e-13,2.084205570043707121e+04,1.000196513795547931e-12
1.475124742451020836e+02,4.999999999999999899e-13,2.175993005791190444e+04,1.000253286848959566e-12
1.506570395068749519e+02,4.999999999999999899e-13,2.269754355297607617e+04,1.000214006789386713e-12
1.538014830598294225e+02,4.999999999999999899e-13,2.365489619140299328e+04,1.000176227182585241e-12
1.569458122359187371e+02,4.999999999999999899e-13,2.463198797839226245e+04,1.000140499629514673e-12
1.600900337892300911e+02,4.999999999999999899e-13,2.562881891863683632e+04,1.000190931353576033e-12
1.632341539518648972e+02,4.999999999999999899e-13,2.664538901638113384e+04,1.000198503916510431e-12
1.663781784834524728e+02,4.999999999999999899e-13,2.768169827547156456e+04,1.000206223460013537e-12
1.695221127151278324e+02,4.999999999999999899e-13,2.873774669940050444e+04,1.000214089980708369e-12
1.726659615886834729e+02,4.999999999999999899e-13,2.981353429134472026e+04,1.000222103475150496e-12
1.758097296915019854e+02,4.999999999999999899e-13,3.090906105419899177e+04,1.000230263939829248e-12
1.789534212877910875e+02,4.999999999999999899e-13,3.202432699060564482e+04,1.000182661311744354e-12
1.820970403465704806e+02,4.999999999999999899e-13,3.315933210298051563e+04,1.000189134575664209e-12
1.852405905667974935e+02,4.999999999999999899e-13,3.431407639353590639e+04,1.000255627119178285e-12
1.883840753999678554e+02,4.999999999999999899e-13,3.548855986430076882e+04,1.000202418707114544e-12
1.915274980704826362e+02,4.999999999999999899e-13,3.668278251713873033e+04,1.000153723950042911e-12
1.946708615940349034e+02,4.999999999999999899e-13,3.789674435376389010e+04,1.000216152961775671e-12
1.978141687942375881e+02,4.999999999999999899e-13,3.913044537575512368e+04,1.000223188879563359e-12
2.009574223176854559e+02,4.999999999999999899e-13,4.038388558456859028e+04,1.000230337321180417e-12
2.041006246476209753e+02,4.999999999999999899e-13,4.165706498154906149e+04,1.000237598284221841e-12
2.072437781163525585e+02,4.999999999999999899e-13,4.294998356793997664e+04,1.000179985104433326e-12
2.103868849165566814e+02,4.999999999999999899e-13,4.426264134489246499e+04,1.000185485384530439e-12
2.135299471115784229e+02,4.999999999999999899e-13,4.559503831347347295e+04,1.000191068344576702e-12
