x,y,v0_first,sigma_v0
1.051283540809399852e+01,4.999999999999999899e-13,1.105197083176748976e+02,1.006397944260174000e-12
1.420739245884245605e+01,4.999999999999999899e-13,2.018500004795735094e+02,1.416698840146651962e-12
1.764797487016589628e+01,4.999999999999999899e-13,3.114510170180070077e+02,1.051090093854004200e-12
2.098346306894477209e+01,4.999999999999999899e-13,4.403057223657692134e+02,1.463272803334987338e-12
2.426276804239700624e+01,4.999999999999999899e-13,5.886819130791615180e+02,1.165609323068502707e-12
2.750786836490425102e+01,4.999999999999999899e-13,7.566828219809001439e+02,1.010554329585094087e-12
3.073038073164664752e+01,4.999999999999999899e-13,9.443562999119595816e+02,1.371600211867715391e-12
3.393710830264129896e+01,4.999999999999999899e-13,1.151727319945204954e+03,1.371600211867715189e-12
3.713233172486014411e+01,4.999999999999999899e-13,1.378810059325054908e+03,1.687750692019999963e-12
4.031889250922640144e+01,4.999999999999999899e-13,1.625613093170552702e+03,1.165609323067988345e-12
4.349875714134751092e+01,4.999999999999999899e-13,1.892141872841930990e+03,3.110898875691752162e-12
4.667333292495166575e+01,4.999999999999999899e-13,2.178400006323377056e+03,1.025352275486380149e-12
4.984365518881610768e+01,4.999999999999999899e-13,2.484389962581594773e+03,1.930180800907627379e-12
5.301050348165528447e+01,4.999999999999999899e-13,2.810113479378586817e+03,1.209183856824311851e-12
5.617447649654610586e+01,4.999999999999999899e-13,3.155571809661010775e+03,4.435764247740907247e-12
5.933604196347924642e+01,4.999999999999999899e-13,3.520765875891770065e+03,1.687750692020000569e-12
6.249557080117743624e+01,4.999999999999999899e-13,3.905696369764982137e+03,8.106196442645396520e-12
6.565336105939394429e+01,4.999999999999999899e-13,4.310363818395145245e+03,1.374568710521425831e-11
6.880965505877053090e+01,4.999999999999999899e-13,4.734768629306984622e+03,2.506488246112505935e-12
7.196465189011591690e+01,4.999999999999999899e-13,5.178911121665563769e+03,3.901591096224072336e-12
7.511851668108164404e+01,4.999999999999999899e-13,5.642791548365940798e+03,3.357157379811816963e-12
7.827138756866162339e+01,4.999999999999999899e-13,6.126410111923638397e+03,5.465897785377481104e-12
8.142338101602966560e+01,4.999999999999999899e-13,6.629766976081539724e+03,1.492435779192888249e-11
8.457459591630585294e+01,4.999999999999999899e-13,7.152862274406419601e+03,1.209183856824311851e-12
8.772511679523208272e+01,4.999999999999999899e-13,7.695696116737110060e+03,6.903167930951342336e-12
9.087501633605216966e+01,4.999999999999999899e-13,8.258268594077748276e+03,3.203010841963751918e-12
9.402435738866290649e+01,4.999999999999999899e-13,8.840579782351009271e+03,6.311211229941514804e-12
9.717319458217660610e+01,4.999999999999999899e-13,9.442629745305555844e+03,9.939875686728821883e-12
1.003215756295174970e+02,4.999999999999999899e-13,1.006441853678899861e+04,3.249176068518024353e-12
1.034695423906961054e+02,4.999999999999999899e-13,1.070594620254005713e+04,5.465897785377478680e-12
1.066171317453854783e+02,4.999999999999999899e-13,1.136721278161288319e+04,2.206755399277826523e-11
1.097643763136175039e+02,4.999999999999999899e-13,1.204821830751743437e+04,1.229329345230145071e-11
1.129113050546266379e+02,4.999999999999999899e-13,1.274896280913895498e+04,1.766919722088356102e-12
1.160579437672583651e+02,4.999999999999999899e-13,1.346944631148410372e+04,1.965867013382478965e-11
1.192043155103463050e+02,4.999999999999999899e-13,1.420966883629018776e+04,2.399182905211092961e-11
1.223504409576260343e+02,4.999999999999999899e-13,1.496963040252553401e+04,9.167238361294872858e-12
1.254963386987946166e+02,4.999999999999999899e-13,1.574933102680257434e+04,9.392518062275105566e-12
1.286420254960283671e+02,4.999999999999999899e-13,1.654877072372081238e+04,1.484361229743115356e-11
1.317875165034716076e+02,4.999999999999999899e-13,1.736794950615279959e+04,3.235442928213727166e-11
1.349328254557941307e+02,4.999999999999999899e-13,1.820686738548380526e+04,2.006279862316536077e-11
1.380779648307923821e+02,4.999999999999999899e-13,1.906552437181353889e+04,1.728288048828788130e-11
1.412229459901137432e+02,4.999999999999999899e-13,1.994392047412658212e+04,6.246851105330164957e-11
1.443677793014669248e+02,4.999999999999999899e-13,2.084205570043706393e+04,3.808183136822176611e-11
1.475124742451020836e+02,4.999999999999999899e-13,2.175993005791190808e+04,8.298975514969259417e-12
1.506570395068749519e+02,4.999999999999999899e-13,2.269754355297607617e+04,2.987930268820619379e-11
1.538014830598294225e+02,4.999999999999999899e-13,2.365489619140299328e+04,4.859967521407813463e-11
1.569458122359187371e+02,4.999999999999999899e-13,2.463198797839226245e+04,6.583036047640142903e-12
1.600900337892300911e+02,4.999999999999999899e-13,2.562881891863682904e+04,8.716884199708629984e-12
1.632341539518648972e+02,4.999999999999999899e-13,2.664538901638112657e+04,1.106771136260973904e-11
1.663781784834524444e+02,4.999999999999999899e-13,2.768169827547156092e+04,3.131905756742198944e-11
1.695221127151278324e+02,4.999999999999999899e-13,2.873774669940050444e+04,5.465897785377477065e-12
1.726659615886834729e+02,4.999999999999999899e-13,2.981353429134472026e+04,4.853494625308792658e-11
1.758097296915019569e+02,4.999999999999999899e-13,3.090906105419898813e+04,5.415030567721843827e-11
1.789534212877910875e+02,4.999999999999999899e-13,3.202432699060564119e+04,1.087429189406989815e-11
1.820970403465704521e+02,4.999999999999999899e-13,3.315933210298050835e+04,6.060740465830277116e-11
1.852405905667974935e+02,4.999999999999999899e-13,3.431407639353590639e+04,1.024588990331505315e-11
1.883840753999678554e+02,4.999999999999999899e-13,3.548855986430077610e+04,9.183327614959229411e-12
1.915274980704826362e+02,4.999999999999999899e-13,3.668278251713873033e+04,4.133411777994516106e-11
1.946708615940349034e+02,4.999999999999999899e-13,3.789674435376389738e+04,1.634577454181337321e-11
