x,y,v0_first,sigma_v0
1.051283540809399675e+01,4.999999999999999899e-13,1.105197083176748833e+02,1.000000021079961240e-10
1.420739245884246138e+01,4.999999999999999899e-13,2.018500004795736231e+02,1.000000021656155480e-10
1.764797487016589983e+01,4.999999999999999899e-13,3.114510170180070645e+02,1.000000018795976111e-10
2.098346306894476854e+01,4.999999999999999899e-13,4.403057223657690429e+02,1.000000020995412783e-10
2.426276804239700979e+01,4.999999999999999899e-13,5.886819130791616317e+02,1.000000021491507764e-10
2.750786836490425102e+01,4.999999999999999899e-13,7.566828219809001439e+02,1.000000027624858781e-10
3.073038073164665107e+01,4.999999999999999899e-13,9.443562999119596952e+02,1.000000021283908048e-10
3.393710830264129896e+01,4.999999999999999899e-13,1.151727319945205181e+03,1.000000017376600225e-10
3.713233172486014411e+01,4.999999999999999899e-13,1.378810059325055136e+03,1.000000020802694176e-10
4.031889250922640144e+01,4.999999999999999899e-13,1.625613093170552929e+03,1.000000019378818039e-10
4.349875714134751092e+01,4.999999999999999899e-13,1.892141872841930990e+03,1.000000022556088695e-10
4.667333292495166575e+01,4.999999999999999899e-13,2.178400006323377056e+03,1.000000019882172306e-10
4.984365518881610768e+01,4.999999999999999899e-13,2.484389962581594773e+03,1.000000022674930638e-10
5.301050348165528447e+01,4.999999999999999899e-13,2.810113479378587272e+03,1.000000013085610620e-10
5.617447649654609876e+01,4.999999999999999899e-13,3.155571809661010320e+03,1.000000028800781196e-10
5.933604196347924642e+01,4.999999999999999899e-13,3.520765875891770065e+03,1.000000019837760720e-10
6.249557080117744334e+01,4.999999999999999899e-13,3.905696369764982592e+03,1.000000014731725888e-10
6.565336105939395850e+01,4.999999999999999899e-13,4.310363818395147064e+03,1.000000024286751515e-10
6.880965505877053090e+01,4.999999999999999899e-13,4.734768629306985531e+03,1.000000017858867331e-10
7.196465189011591690e+01,4.999999999999999899e-13,5.178911121665564679e+03,1.000000019534109050e-10
7.511851668108164404e+01,4.999999999999999899e-13,5.642791548365940798e+03,1.000000021283799351e-10
7.827138756866162339e+01,4.999999999999999899e-13,6.126410111923638397e+03,1.000000018258124794e-10
8.142338101602965139e+01,4.999999999999999899e-13,6.629766976081538814e+03,1.000000019758245140e-10
8.457459591630585294e+01,4.999999999999999899e-13,7.152862274406418692e+03,1.000000021317190565e-10
8.772511679523209693e+01,4.999999999999999899e-13,7.695696116737111879e+03,1.000000017559579944e-10
9.087501633605216966e+01,4.999999999999999899e-13,8.258268594077748276e+03,1.000000018843224150e-10
9.402435738866290649e+01,4.999999999999999899e-13,8.840579782351009271e+03,1.000000020171907049e-10
9.717319458217660610e+01,4.999999999999999899e-13,9.442629745305555844e+03,1.000000021545628640e-10
1.003215756295174828e+02,4.999999999999999899e-13,1.006441853678899679e+04,1.000000022964389310e-10
1.034695423906961054e+02,4.999999999999999899e-13,1.070594620254005895e+04,1.000000017947240723e-10
1.066171317453854641e+02,4.999999999999999899e-13,1.136721278161288137e+04,1.000000019055775188e-10
1.097643763136175039e+02,4.999999999999999899e-13,1.204821830751743437e+04,1.000000014025972029e-10
1.129113050546266521e+02,4.999999999999999899e-13,1.274896280913895680e+04,1.000000014841746080e-10
1.160579437672583651e+02,4.999999999999999899e-13,1.346944631148410372e+04,1.000000015680499208e-10
1.192043155103463192e+02,4.999999999999999899e-13,1.420966883629019139e+04,1.000000020016100214e-10
1.223504409576260343e+02,4.999999999999999899e-13,1.496963040252553401e+04,1.000000021086601303e-10
1.254963386987946166e+02,4.999999999999999899e-13,1.574933102680257616e+04,1.000000022184907422e-10
1.286420254960283671e+02,4.999999999999999899e-13,1.654877072372081238e+04,1.000000019265304561e-10
1.317875165034715792e+02,4.999999999999999899e-13,1.736794950615279231e+04,1.000000016377352862e-10
1.349328254557941307e+02,4.999999999999999899e-13,1.820686738548380163e+04,1.000000017168422388e-10
1.380779648307923821e+02,4.999999999999999899e-13,1.906552437181353525e+04,1.000000022195191345e-10
1.412229459901137147e+02,4.999999999999999899e-13,1.994392047412657848e+04,1.000000023217779030e-10
1.443677793014669533e+02,4.999999999999999899e-13,2.084205570043707121e+04,1.000000019653310300e-10
1.475124742451020836e+02,4.999999999999999899e-13,2.175993005791190444e+04,1.000000025331892281e-10
1.506570395068749519e+02,4.999999999999999899e-13,2.269754355297607617e+04,1.000000021402968677e-10
1.538014830598294225e+02,4.999999999999999899e-13,2.365489619140299328e+04,1.000000017624270896e-10
1.569458122359187371e+02,4.999999999999999899e-13,2.463198797839226245e+04,1.000000014050949911e-10
1.600900337892300911e+02,4.999999999999999899e-13,2.562881891863683632e+04,1.000000019094957958e-10
1.632341539518648972e+02,4.999999999999999899e-13,2.664538901638113384e+04,1.000000019852361621e-10
1.663781784834524728e+02,4.999999999999999899e-13,2.768169827547156456e+04,1.000000020624472167e-10
1.695221127151278324e+02,4.999999999999999899e-13,2.873774669940050444e+04,1.000000021411289597e-10
1.726659615886834729e+02,4.999999999999999899e-13,2.981353429134472026e+04,1.000000022212813911e-10
1.758097296915019854e+02,4.999999999999999899e-13,3.090906105419899177e+04,1.000000023029044849e-10
1.789534212877910875e+02,4.999999999999999899e-13,3.202432699060564482e+04,1.000000018267799318e-10
1.820970403465704806e+02,4.999999999999999899e-13,3.315933210298051563e+04,1.000000018915245991e-10
1.852405905667974935e+02,4.999999999999999899e-13,3.431407639353590639e+04,1.000000025565978966e-10
1.883840753999678554e+02,4.999999999999999899e-13,3.548855986430076882e+04,1.000000020243919196e-10
