x,y,v0_first,sigma_v0
6.987932000500519436e+00,9.999999999999999799e-13,4.883119364361919423e+01,1.008530190428503361e-12
1.041711854737936349e+01,9.999999999999999799e-13,1.085163588301551556e+02,1.010172967329517250e-12
1.369802315324924891e+01,9.999999999999999799e-13,1.876358383069524791e+02,1.010032731799749415e-12
1.692362128521384079e+01,9.999999999999999799e-13,2.864089574053429601e+02,1.008263486953705751e-12
2.012180617445381969e+01,9.999999999999999799e-13,4.048870837222878549e+02,1.011053238253034725e-12
2.330424698893964930e+01,9.999999999999999799e-13,5.430879277215027514e+02,1.008534270135569517e-12
2.647676366453912777e+01,9.999999999999999799e-13,7.010190141478594796e+02,1.009696080441571092e-12
2.964260454031580849e+01,9.999999999999999799e-13,8.786840039335513666e+02,1.009046204996887064e-12
3.280373238519610624e+01,9.999999999999999799e-13,1.076084858399563927e+03,1.010010904656577483e-12
3.596140580470903814e+01,9.999999999999999799e-13,1.293222707450960797e+03,1.008779640087048020e-12
3.911647019027153505e+01,9.999999999999999799e-13,1.530098240146401849e+03,1.009549919478053263e-12
4.226951497778115652e+01,9.999999999999999799e-13,1.786711896456865816e+03,1.010319705803127905e-12
4.542096397225621018e+01,9.999999999999999799e-13,2.063063968168996325e+03,1.011089102530293968e-12
4.857112985163177399e+01,9.999999999999999799e-13,2.359154655064075541e+03,1.008893639497204400e-12
5.172024843038787623e+01,9.999999999999999799e-13,2.674984097701039445e+03,1.009470260330716308e-12
5.486850095750078538e+01,9.999999999999999799e-13,3.010552397323264358e+03,1.008372268820864065e-12
5.801602906410053606e+01,9.999999999999999799e-13,3.365859628366557899e+03,1.010623052194798682e-12
6.116294504481405170e+01,9.999999999999999799e-13,3.740905846554943764e+03,1.009332724766803588e-12
6.430933909067049115e+01,9.999999999999999799e-13,4.135691094278839046e+03,1.007850261117468926e-12
6.745528447980281328e+01,9.999999999999999799e-13,4.550215404251126529e+03,1.008234287654228075e-12
7.060084136923654796e+01,9.999999999999999799e-13,4.984478802044101940e+03,1.008618266766707666e-12
7.374605960919264191e+01,9.999999999999999799e-13,5.438481307882593683e+03,1.010127480107906738e-12
7.689098086207911820e+01,9.999999999999999799e-13,5.912222937932616333e+03,1.010559369318050460e-12
8.003564021885213720e+01,9.999999999999999799e-13,6.405703705241540774e+03,1.009769975610654408e-12
8.318006744667572150e+01,9.999999999999999799e-13,6.918923620433521137e+03,1.008884589721614932e-12
8.632428796248733249e+01,9.999999999999999799e-13,7.451882692230435168e+03,1.010537632805922188e-12
8.946832360029230813e+01,9.999999999999999799e-13,8.004580927846622217e+03,1.008191069663555333e-12
9.261219322147185551e+01,9.999999999999999799e-13,8.577018333291236559e+03,1.009892049444874591e-12
9.575591320436612364e+01,9.999999999999999799e-13,9.169194913602097586e+03,1.008766715684436011e-12
9.889949784012185319e+01,9.999999999999999799e-13,9.781110673028266319e+03,1.007545432877648977e-12
1.020429596551069267e+02,9.999999999999999799e-13,1.041276561517377922e+04,1.009342311978143687e-12
1.051863096753171476e+02,9.999999999999999799e-13,1.106415974311171885e+04,1.009630094267591773e-12
1.083295576446031845e+02,9.999999999999999799e-13,1.173529305947540524e+04,1.008264889344665456e-12
1.114727122058661024e+02,9.999999999999999799e-13,1.242616556653184853e+04,1.008504693006871194e-12
1.146157810523544072e+02,9.999999999999999799e-13,1.313677726624124261e+04,1.010493388155870019e-12
1.177587710546670223e+02,9.999999999999999799e-13,1.386712816030548493e+04,1.008984281236912589e-12
1.209016883678966821e+02,9.999999999999999799e-13,1.461721825020800316e+04,1.009224066798529818e-12
1.240445385224458192e+02,9.999999999999999799e-13,1.538704753724654620e+04,1.009463847236346380e-12
1.271873265013476839e+02,9.999999999999999799e-13,1.617661602256041806e+04,1.009703622930537391e-12
1.303300568063757225e+02,9.999999999999999799e-13,1.698592370715312427e+04,1.007954715379249161e-12
1.334727335147945269e+02,9.999999999999999799e-13,1.781497059191135486e+04,1.008146529143190688e-12
1.366153603282623124e+02,9.999999999999999799e-13,1.866375667762094599e+04,1.008338339861786010e-12
1.397579406151232888e+02,9.999999999999999799e-13,1.953228196498033140e+04,1.008530147740622831e-12
1.429004774471097790e+02,9.999999999999999799e-13,2.042054645461193286e+04,1.010902441209480408e-12
1.460429736312977127e+02,9.999999999999999799e-13,2.132855014707191731e+04,1.008913755712801260e-12
1.491854317380168027e+02,9.999999999999999799e-13,2.225629304285846956e+04,1.010243750651398158e-12
1.523278541253006608e+02,9.999999999999999799e-13,2.320377514241887911e+04,1.009297354375765282e-12
1.554702429603674432e+02,9.999999999999999799e-13,2.417099644615568468e+04,1.009489150569311789e-12
1.586126002385432230e+02,9.999999999999999799e-13,2.515795695443192380e+04,1.009680944836778742e-12
1.617549277999767696e+02,9.999999999999999799e-13,2.616465666757569488e+04,1.007404552967359723e-12
1.648972273444406085e+02,9.999999999999999799e-13,2.719109558588413347e+04,1.010064528034160108e-12
1.680395004444694109e+02,9.999999999999999799e-13,2.823727370962683563e+04,1.008974277518075448e-12
1.711817485570493886e+02,9.999999999999999799e-13,2.930319103904888107e+04,1.009142091672037156e-12
1.743239730340421261e+02,9.999999999999999799e-13,3.038884757437344524e+04,1.007979918197190376e-12
1.774661751314996536e+02,9.999999999999999799e-13,3.149424331580410217e+04,1.008123756794180938e-12
1.806083560180062761e+02,9.999999999999999799e-13,3.261937826352690536e+04,1.009645526823913143e-12
1.837505167821633165e+02,9.999999999999999799e-13,3.376425241771208675e+04,1.008411431125113458e-12
1.868926584393183532e+02,9.999999999999999799e-13,3.492886577851571201e+04,1.009981144781594146e-12
1.900347819376259508e+02,9.999999999999999799e-13,3.611321834608104109e+04,1.008699101954373553e-12
1.931768881635165371e+02,9.999999999999999799e-13,3.731731012053977611e+04,1.010316758856830646e-12
1.963189779466395635e+02,9.999999999999999799e-13,3.854114110201314907e+04,1.010484564555086975e-12
1.994610520643389577e+02,9.999999999999999799e-13,3.978471129061294050e+04,1.009130602356902426e-12
2.026031112457118866e+02,9.999999999999999799e-13,4.104802068644230894e+04,1.009274434411713849e-12
2.057451561752951648e+02,9.999999999999999799e-13,4.233106928959659854e+04,1.010987976783484966e-12
2.088871874964187896e+02,9.999999999999999799e-13,4.363385710016401572e+04,1.009562096593600356e-12
2.120292058142611893e+02,9.999999999999999799e-13,4.495638411822632770e+04,1.009705926777827844e-12
2.151712116986362844e+02,9.999999999999999799e-13,4.629865034385935724e+04,1.008208130327080233e-12
2.183132056865398738e+02,9.999999999999999799e-13,4.766065577713346283e+04,1.009993585463387498e-12
2.214551882844790782e+02,9.999999999999999799e-13,4.904240041811408446e+04,1.008447845010072921e-12
2.245971599706063273e+02,9.999999999999999799e-13,5.044388426686212915e+04,1.008567701718070387e-12
2.277391211966760523e+02,9.999999999999999799e-13,5.186510732343430573e+04,1.010425069632857732e-12
2.308810723898420463e+02,9.999999999999999799e-13,5.330606958788348129e+04,1.008807413953301144e-12
2.340230139543097323e+02,9.999999999999999799e-13,5.476677106025904504e+04,1.008927269512248411e-12
2.371649462728568380e+02,9.999999999999999799e-13,5.624721174060707563e+04,1.009047124718491801e-12
2.403068697082351264e+02,9.999999999999999799e-13,5.774739162897069764e+04,1.009166979585869223e-12
2.434487846044630999e+02,9.999999999999999799e-13,5.926731072539027082e+04,1.009286834127503889e-12
2.465906912880199684e+02,9.999999999999999799e-13,6.080696902990357194e+04,1.009406688355849957e-12
2.497325900689496336e+02,9.999999999999999799e-13,6.236636654254604218e+04,1.009526542282734938e-12
2.528744812418819947e+02,9.999999999999999799e-13,6.394550326335092541e+04,1.007717116735118107e-12
2.560163650869791923e+02,9.999999999999999799e-13,6.554437919234942819e+04,1.009766249276525646e-12
2.591582418708131286e+02,9.999999999999999799e-13,6.716299432957087993e+04,1.009886102364287796e-12
2.623001118471795508e+02,9.999999999999999799e-13,6.880134867504291469e+04,1.010005955192365721e-12
2.654419752578544376e+02,9.999999999999999799e-13,7.045944222879140580e+04,1.008100646215585980e-12
2.685838323332976074e+02,9.999999999999999799e-13,7.213727499084093142e+04,1.010245660105929263e-12
2.717256832933067017e+02,9.999999999999999799e-13,7.383484696121441084e+04,1.010365512208590793e-12
